"translation","source"
"Cuidado com os dentes do dragão!{#Name=""Soldier C""}","Watch out for the dragon's fangs!{#Name=""Soldier C""}"
"Se aquela coisa sequer me morder, estou morto!{#Name=""Soldier D""}","If that thing even nibbles at me, I'm a goner!{#Name=""Soldier D""}"
"Aaaaaaah!{#Name=""Soldier G""}","Aaaaaaah!{#Name=""Soldier G""}"
"Aaaaaaah!{#Name=""a""}","Aaaaaaah!{#Name=""a""}"
"Aaaaaaah!{#Name=""a""}","Aaaaaaah!{#Name=""a""}"
"Aaaaaaah!{#Name=""a""}","Aaaaaaah!{#Name=""a""}"
"Aaaaaaah!{#Name=""a""}","Aaaaaaah!{#Name=""a""}"
"Nunca pensei que veria um dragão em minha vida...{#Name=""Soldier F""}","I never thought I'd see a dragon in my lifetime...{#Name=""Soldier F""}"
"Cuidado com a cauda! Ela vai quebrar todos os ossos do seu corpo!{#Name=""Soldier E""}","Watch that tail! It'll shatter every bone in your body!{#Name=""Soldier E""}"
"Olhe! Vai soltar fogo!{#Name=""Soldier B""}","Look out! It's gonna breathe fire!{#Name=""Soldier B""}"
"Soldado ferido! Eu tenho queimaduras aqui!{#Name=""Soldier G""}","Wounded soldier! I got burns here!{#Name=""Soldier G""}"
"Isso é um inferno vivo...{#Name=""Soldier F""}","This is a living hell...{#Name=""Soldier F""}"
"Então é aqui que Four está se escondendo...{#Name=""Zero""}","So this is where Four's hiding...{#Name=""Zero""}"
"Vem, pule para cima! Vou trabalhar dobrado, okay?{#Name=""Mikhail""}","Here, hop on! I'll work double hard, okay?{#Name=""Mikhail""}"
"Talvez se você não cheirasse tão mal, eu—{#Name=""Zero""}","Maybe if you didn't smell double-bad, I'd—{#Name=""Zero""}"
"Zero! Cuidado! Bandidos em todos os lugares!{#Name=""Mikhail""}","Zero! Look out! Bad guys everywhere!{#Name=""Mikhail""}"
"a{#Name=""a""}","a{#Name=""a""}"
"Há há há! Ouça os gritos!{LF}Cara, isso é demais divertido!{#Name=""Dito""}","Ha ha ha! Listen to the screams!{LF}Man, this is too much fun!{#Name=""Dito""}"
"Four! Saia daqui agora!{#Name=""Zero""}","Four! Get your ass out here now!{#Name=""Zero""}"
"Morte ao demônio e ao seu dragão!{LF}Vitória à Lady Four!{#Name=""Soldier A""}","Death to the demon and her dragon!{LF}Victory to Lady Four!{#Name=""Soldier A""}"
"Vou mostrar a você a vitória, seu idiota!{#Name=""Zero""}","I'll show you victory, you asshat!{#Name=""Zero""}"
"Parece que Four tem uma vantagem sobre você{LF}nas avaliações de popularidade local.{#Name=""Dito""}","Seems like Four's got a leg up on you{LF}in the local popularity ratings.{#Name=""Dito""}"
"Ei, Zero também tem pontos positivos!{LF}Muitos pontos positivos!{#Name=""Mikhail""}","Hey, Zero's got good points too!{LF}Lots of good points!{#Name=""Mikhail""}"
"Quais são?{#Name=""Dito""}","Such as?{#Name=""Dito""}"
"Quais são... Uh...{#Name=""Mikhail""}","Such as... Uh...{#Name=""Mikhail""}"
"Bem, ela é violenta? E meio malvada?{#Name=""Mikhail""}","Well, she's violent? And kinda mean?{#Name=""Mikhail""}"
"Você chama essas coisas de ""pontos"" positivos?{#Name=""Dito""}","You call those ""good"" points?{#Name=""Dito""}"
"Bem... Eu quero dizer...{#Name=""Mikhail""}","Well... I mean...{#Name=""Mikhail""}"
"Ei! Posso ouvir você, você sabe!{#Name=""Zero""}","Hey! I can hear you, you know!{#Name=""Zero""}"
"z{#Name=""a""}","z{#Name=""a""}"
"z{#Name=""a""}","z{#Name=""a""}"
"Zero? Zero!{#Name=""Mikhail""}","Zero? Zero!{#Name=""Mikhail""}"
"Eu disse para você parar de se repetir!{#Name=""Zero""}","I told you to stop repeating yourself!{#Name=""Zero""}"
"Você é a única Intoner que estou sentindo agora.{#Name=""Mikhail""}","You're the only Intoner I'm sensing right now.{#Name=""Mikhail""}"
"Você tem certeza de que Four está aqui?{#Name=""Mikhail""}","Are you sure Four is even here?{#Name=""Mikhail""}"
"移動↓{#Name="" ""}","移動↓{#Name="" ""}"
"Traga o canhão hiper!{#Name=""Soldier A""}","Bring out the hyper cannon!{#Name=""Soldier A""}"
"Mate-o! Mate o dragão!{#Name=""Soldier B""}","Kill it! Kill the dragon!{#Name=""Soldier B""}"
"Aqui vamos novamente...{#Name=""Zero""}","Here we go again...{#Name=""Zero""}"
"Senhor! Temos confirmação da retirada da Lady Four!{#Name=""Soldier A""}","Sir! We have confirmation of Lady Four's retreat!{#Name=""Soldier G""}"
"Excelente! Agora silencie o demônio!{#Name=""Soldier A""}","Excellent! Now silence the demon!{#Name=""Soldier A""}"
"Filho da...{#Name=""Zero""}","Son of a...{#Name=""Zero""}"
"Morte ao Intonante traidor!{#Name=""Soldier F""}","Death to the traitorous Intoner!{#Name=""Soldier F""}"
"Zero! Você ouviu isso, Zero?{#Name=""Mikhail""}","Zero! Did you hear that, Zero?{#Name=""Mikhail""}"
"Parece que a Four nos pegou de surpresa.{#Name=""Zero""}","Sounds like Four caught us with our pants down.{#Name=""Zero""}"
"Nossa. Definitivamente não foi nossa melhor hora...{#Name=""Dito""}","Yeesh. Definitely not our finest hour...{#Name=""Dito""}"
"z{#Name=""Zero""}","z{#Name=""Zero""}"
"Toda essa luta, e não há Four para mostrar?{#Name=""Zero""}","All this fighting, and no Four to show for it?{#Name=""Zero""}"
"Que merda.{#Name=""Zero""}","What a crock of shit.{#Name=""Zero""}"
"Você acha que é esperto, hã?{#Name=""Zero""}","You bastards think you're smart, huh?{#Name=""Zero""}"
"Zero! A Four nem mesmo está aqui! Você não precisa—{#Name=""Mikhail""}","Zero! Four isn't even here! You don't have to—{#Name=""Mikhail""}"
"Silêncio!{#Name=""Zero""}","Quiet!{#Name=""Zero""}"
"Eles me fizeram passar por isso,{LF}e agora eles vão pagar!{#Name=""Zero""}","They put me through this shit,{LF}and now they're gonna pay!{#Name=""Zero""}"
"Nossa, Z. Você pode ser assustador às vezes.{#Name=""Dito""}","Jeez, Z. You sure can be scary sometimes.{#Name=""Dito""}"
"Nossas fileiras estão desmoronando! Voltem à formação!{#Name=""Soldier A""}","Our ranks are crumbling! Get back in formation!{#Name=""Soldier A""}"
"Quanto mais resistimos, mais longe{LF}a Senhora Four pode fugir!{#Name=""Soldier B""}","The longer we hold out, the farther{LF}Lady Four can flee!{#Name=""Soldier B""}"
"Ela foi embora? A Lady Four está segura?{#Name=""Soldier G""}","Is she gone? Is Lady Four safe?{#Name=""Soldier G""}"
"Droga! Até os ogros não podem aguentar!{#Name=""Zero""}","Dammit! Even the ogres can't hold out!{#Name=""Zero""}"
"Eu estou com medo! Não podemos vencer!{LF}Vamos morrer aqui!{#Name=""Soldier D""}","I'm scared! We can't win!{LF}We're gonna die here!{#Name=""Soldier D""}"
"Hee hee hee hee hee!{#Name=""Dito""}","Hee hee hee hee hee!{#Name=""Dito""}"
"Oh homem, isso é incrível...{LF}Eu amo assistir esses tolos sofrerem!{#Name=""Dito""}","Oh man, this is great...{LF}I love watching these fools suffer!{#Name=""Dito""}"
"Isso é cruel, Dito!{#Name=""Mikhail""}","That's mean, Dito!{#Name=""Mikhail""}"
"Heh. Eu mal espero que um besta{LF}burro como você entenda.{#Name=""Dito""}","Heh. I hardly expect a dumb{LF}beast like you to understand.{#Name=""Dito""}"
"Isso também é cruel!{#Name=""Mikhail""}","That's mean too!{#Name=""Mikhail""}"
"Parece que você matou todos eles afinal...{#Name=""Mikhail""}","Looks like you killed all of them after all...{#Name=""Mikhail""}"
"Por que você está tão determinado a derrubar suas irmãs, Zero?{LF}Famílias são importantes!{#Name=""Mikhail""}","Why are you so bent on taking down your sisters, Zero?{LF}Families are important!{#Name=""Mikhail""}"
"Dragões não têm famílias,{LF}e mesmo assim sabemos que elas são importantes.{#Name=""Mikhail""}","Dragons don't have families,{LF}and even we know they're important.{#Name=""Mikhail""}"
"Não para mim, elas não são.{#Name=""Zero""}","Not to me, they're not.{#Name=""Zero""}"
"Vou precisar de um novo plano...{#Name=""Zero""}","I'm going to need a new plan...{#Name=""Zero""}"
"Vamos terminar com esses canhões malditos primeiro.{#Name=""Zero""}","Let's finish off these goddamn cannons first.{#Name=""Zero""}"
"a{#Name=""a""}","a{#Name=""a""}"
"a{#Name=""a""}","a{#Name=""a""}"
"Morte a traidora Intoner!{#Name=""Soldier C""}","Death to the traitorous Intoner!{#Name=""Soldier C""}"
"Destrua a fortaleza da Four.{#Name=""a""}","Destroy Four's fortress.{#Name=""a""}"
"Destrua o Canhão Hyper!{#Name=""test""}","Destroy the Hyper Cannon!{#Name=""test""}"
"Derrote os Gigantes!{#Name=""test""}","Defeat the Gigantes!{#Name=""test""}"
"z{#Name=""a""}","z{#Name=""a""}"
"z{#Name=""a""}","z{#Name=""a""}"
"z{#Name=""a""}","z{#Name=""a""}"
"z{#Name=""a""}","z{#Name=""a""}"
"z{#Name=""a""}","z{#Name=""a""}"
"z{#Name=""a""}","z{#Name=""a""}"
