"translation","source"
"Precisamos de mais homens! Zero vai nos aniquilar, caso contrário!{#Name=""Soldier B""}","We need more men! Zero will wipe us out otherwise!{#Name=""Soldier B""}"
"Todos os homens do mundo não vão parar isso de acontecer! Eu quero viver!{#Name=""Soldier E""}","All the men in the world won't stop that from happening! I wanna live!{#Name=""Soldier E""}"
"Cale-se, seu cabeça de vento! Lute por Lady Three!{#Name=""Soldier B""}","Shut up, you damned idiot! Fight for Lady Three's sake!{#Name=""Soldier B""}"
"Não siam da formação!{#Name=""Soldier A""}","Don't fall out of formation!{#Name=""Soldier A""}"
"Estamos quase lá!{#Name=""Soldier B""}","We're almost there!{#Name=""Soldier B""}"
"Segundo pelotão, em posição!{#Name=""Soldier C""}","Second squad, assemble!{#Name=""Soldier C""}"
"Merda! Eles passaram por nós!{#Name=""Soldier D""}","Shit! They got past us!{#Name=""Soldier D""}"
"Temos que fazer isso!{#Name=""Soldier E""}","We've got to do this!{#Name=""Soldier E""}"
"Lady Three está conosco!{#Name=""Soldier F""}","Lady Three is with us!{#Name=""Soldier F""}"
"Socorro! Socorro!{#Name=""Soldier G""}","Help! Help me!{#Name=""Soldier G""}"
"{06}{#Name=""Faerie""}","{06}>{#Name=""Faerie""}"
"Quem é você?{#Name=""Zero""}","Who are you?{#Name=""Zero""}"
"Quem, eu? Eu sou uma fada! Uma fada sábia e bela!{#Name=""Faerie""}","Who, me? I'm a faerie! A wise and beautiful faerie!{#Name=""Faerie""}"
"Você viu um dragão feio e fedorento por aqui?{#Name=""Zero""}","You seen an ugly, smelly dragon around here?{#Name=""Zero""}"
"Feio? Mas todo mundo que não é uma fada é feio!{#Name=""Faerie""}","Ugly? But everyone who's not a faerie is ugly!{#Name=""Faerie""}"
"...Você o viu ou não?{#Name=""Zero""}","...Did you see him or not?{#Name=""Zero""}"
"Claro que sim! Esse dragão estúpido está em uma grande confusão{LF}justo à frente.{#Name=""Faerie""}","Sure did! That stupid dragon is in a big ol' stupid mess{LF}juuust up ahead.{#Name=""Faerie""}"
"E, cara, ele é tão estúpido! Ele é tão estúpido,{LF}que não consegue encontrar sua própria cauda com quatro patas e um mapa!{#Name=""Faerie""}","And geez, is he ever stupid! He's so stupid,{LF}he can't find his own tail with four paws and a map!{#Name=""Faerie""}"
"Certo. Eu entendi. Estúpido. Como você.{#Name=""Zero""}","Right. I get it. Stupid. Like you.{#Name=""Zero""}"
"Sim, estúpido! Igual... Ei! Vá para o inferno, Lady!{LF}Devassa Intoner imunda! Você vai MORRER para o inferno!{LF}Você ouviu?! Você vai MORRER para o inferno!{#Name=""Faerie""}","Yeah, stupid! Just like... Hey! Screw you, lady!{LF}Dirty little deviant trollop Intoner! You go to hell!{LF}You hear me!? You go to hell and you DIE!{#Name=""Faerie""}"
"Hum de dum de doooooo...{#Name=""Faerie""}","Hum de dum de doooooo...{#Name=""Faerie""}"
"Bem, olhe aqui! Bom dia, você{LF}pessoas lentas, idiotas!{#Name=""Faerie""}","Well, lookie here! Goood morning, you{LF}slow-witted, brainless buffoons!{#Name=""Faerie""}"
"Não novamente. De onde estão vindo esses pestes?{#Name=""Dito""}","Not again. Where are these pests coming from?{#Name=""Dito""}"
"Ei! Belo garoto! Você vai ser muito feio quando{LF}finalmente crescer. Por que não se mata agora e{LF}nos poupa o trabalho de olhar para você?{#Name=""Faerie""}","Hey! Pretty boy! You're gonna be seriously ugly when{LF}you finally grow up. Why don't you just kill yourself{LF}now and save us the trouble of looking at you?{#Name=""Faerie""}"
"Ei!{#Name=""Dito""}","Hey!{#Name=""Dito""}"
"Dito, deixe isso. Ela não vale nosso tempo.{#Name=""Decadus""}","Dito, leave it. She's not worth our time.{#Name=""Decadus""}"
"E você! Senhora das flores! Lindo traje! Foi um presente de aniversário do seu cafetão, ou o quê?{#Name=""Faerie""}","And you! Flower lady! Nice outfit! Was that a{LF}birthday present from your pimp, or what?{#Name=""Faerie""}"
"Falar em ser uma puta de atenção—nossa!{LF}Acho que faz sentido que um perdedor inseguro como{LF}você tente compensar se vestindo assim.{#Name=""Faerie""}","Talk about being an attention whore—sheesh!{LF}I guess it makes sense that an insecure loser like{LF}you would try to compensate by dressing like that.{#Name=""Faerie""}"
"Ok, é isso, saco de merda!{#Name=""Zero""}","Okay, that's it, fuckbag!{#Name=""Zero""}"
"Lady Zero, por favor acalme-se!{LF}Isso não resolve nada!{#Name=""Decadus""}","Lady Zero, please calm yourself!{LF}This accomplishes nothing!{#Name=""Decadus""}"
"Ooo! Olhe para o grande pervertido tentando jogar a voz{LF}da razão! Nós todos sabemos que você finge gostar de sadomasoquismo{LF}porque você é realmente ruim na cama.{#Name=""Faerie""}","Ooo! Look at the big perv trying to play the voice{LF}of reason! We all know you pretend to like S&M{LF}because you're actually terrible in the sack.{#Name=""Faerie""}"
"Nnngh...{#Name=""Decadus""}","Nnngh...{#Name=""Decadus""}"
"Hee hee! Pobre feio, bebê pervertido...{LF}Fiz você chorar? Acho que eu ganhei!{#Name=""Faerie""}","Hee hee! Poor ugly, pervy baby...{LF}Did I make you cry? Guess I win!{#Name=""Faerie""}"
"Juro, quando terminarmos aqui, vou{LF}queimar essa floresta maldita até o chão.{#Name=""Dito""}","I swear, when we're done here, I'm gonna{LF}burn this goddamn forest to the ground.{#Name=""Dito""}"
"Zero! Ajude-me! Ajude-me!{#Name=""Mikhail""}","Zero! Help me! Help meee!{#Name=""Mikhail""}"
"Zero, o que demorou tanto!?{LF}Eu estava com medo! Muito com medo!{#Name=""Mikhail""}","Zero, what took you so long!?{LF}I was scared! Really scared!{#Name=""Mikhail""}"
"Cale-se! Isso não foi um piquenique para mim, também.{#Name=""Zero""}","Shut up! This was no picnic for me, either.{#Name=""Zero""}"
"Agora apresse-se e destrua aquela parede.{#Name=""Zero""}","Now hurry up and destroy that wall.{#Name=""Zero""}"
"Você devia ter visto, Zero. Eu me peguei{LF}preso naquela hera. Isso realmente doeu!{#Name=""Mikhail""}","You shoulda seen it, Zero. I got all{LF}caught up in that ivy. It really hurt!{#Name=""Mikhail""}"
" {#Name=""ミハイル""}"," {#Name=""ミハイル""}"
"Ah, é?{#Name=""Zero""}","Oh yeah?{#Name=""Zero""}"
"Mas eu não chorei! Nem um pouco.{#Name=""Mikhail""}","But I didn't cry! Not one little bit.{#Name=""Mikhail""}"
"Mmm-hmm....{#Name=""Zero""}","Mmm-hmm....{#Name=""Zero""}"
"Eu quero dizer! Nem uma lágrima única!{#Name=""Mikhail""}","I mean it! Not even one single tear!{#Name=""Mikhail""}"
"Uauuuu, isso é incrível...{#Name=""Zero""}","Woooooow, that's great...{#Name=""Zero""}"
" {#Name=""ミハイル""}"," {#Name=""ミハイル""}"
"Hee hee! Acho que sabemos quem é a{LF}pessoa que você está procurando...{#Name=""Faerie""}","Hee hee! I think we know the{LF}person you're loooking fooor...{#Name=""Faerie""}"
"Oh, inferno. Não mais fadas...{#Name=""Dito""}","Oh, hell. Not more faeries...{#Name=""Dito""}"
"Você está falando sobre a Three?{#Name=""Zero""}","Are you talking about Three?{#Name=""Zero""}"
"Talvez? A vida é cheia de encontros casuais,{LF}você sabe? Eu tento não desperdiçar{LF}poder cerebral precioso nos inúteis.{#Name=""Faerie""}","Maaaybe? Life is just full of chance encounters,{LF}you know? I try not to waste precious brainpower{LF}on the useless ones.{#Name=""Faerie""}"
"Vou arrancar suas asas e fazer você comer.{#Name=""Dito""}","I'm gonna pull your wings off and make you eat 'em.{#Name=""Dito""}"
"Dito! Deixe!{#Name=""Decadus""}","Dito! Leave it!{#Name=""Decadus""}"
"Agora onde estávamos... Three, era?{LF}Sim, eu não sei onde ela está,{LF}mas eu aposto que nosso rei saberia.{#Name=""Faerie""}","Now where were we... Three, was it?{LF}Yeah, I don't know where she is,{LF}but I bet our king would.{#Name=""Faerie""}"
"*Suspiro* Ok, certo. Então onde está seu rei?{#Name=""Zero""}","*Sigh* Okay, fine. So where's your king?{#Name=""Zero""}"
"Oh, quem pode dizer? Sabe, querida,{LF}nada na vida é certo, afinal.{#Name=""Faerie""}","Oh, who can say? You know, dear,{LF}nothing in life is certain, after all.{#Name=""Faerie""}"
"Embora, EU TENHA certeza de que você{LF}o encontrará mais fundo na floresta.{#Name=""Faerie""}","Though, I AM certain you'll find{LF}him deeper in the forest.{#Name=""Faerie""}"
"Ah, sério? Que jeito de se contradizer,{LF}sua idiota.{#Name=""Dito""}","Uh, really? Way to contradict{LF}yourself there, dumbass.{#Name=""Dito""}"
"He he. Adeus, insignificantes! A vida é uma grande dança,{LF}e devemos dançá-la até sairmos do palco.{LF}Dança, dança, dança, dança...{#Name=""Faerie""}","Tee hee. Farewell, nobodies! Life is one big dance,{LF}and we must dance it until we exit the stage.{LF}Dance, dance, dance, dance...{#Name=""Faerie""}"
"Vamos encontrar o Rei das Fadas em breve, hein?{#Name=""Mikhail""}","We get to meet the Faerie King soon, huh?{#Name=""Mikhail""}"
"É. Não é como se tivéssemos escolha.{#Name=""Zero""}","Yeah. Not like we have a choice.{#Name=""Zero""}"
"O quê? Você não quer?{#Name=""Mikhail""}","What? You don't want to?{#Name=""Mikhail""}"
"Você está dormindo ou o quê?{LF}Essas fadas são um bando de babacas.{LF}O rei delas deve ser dez vezes pior.{#Name=""Zero""}","Have you been asleep or what?{LF}These faeries are a bunch of assholes.{LF}Their king is probably ten times worse.{#Name=""Zero""}"
"Você acha? ...Bem, não o mate, tá bom, Zero?{LF}Você deveria ser gentil com coisas que{LF}são menores que você.{#Name=""Mikhail""}","You think? ...Well, don't kill him, okay, Zero?{LF}You're supposed to be nice to things that{LF}are smaller than you.{#Name=""Mikhail""}"
"Ah é? Então isso significa que eu não{LF}preciso ser gentil com você?{#Name=""Zero""}","Oh? So does that mean I don't{LF}have to be nice to you?{#Name=""Zero""}"
"Hã? Uh... espera! Eu retiro o que disse!{#Name=""Mikhail""}","Huh? Um...wait! I take it back! {#Name=""Mikhail""}"
"ナーシ！{#Name=""ミハイル""}","ナーシ！{#Name=""ミハイル""}"
"Oh ho! Esta deve ser a Lady Zero!{#Name=""Faerie King""}","Oh ho! This must be Lady Zero!{#Name=""Faerie King""}"
"Os rumores diziam que você era inculta e feia, mas meu Deus!{#Name=""Faerie King""}","The rumors said you were uncultured and ugly, but my goodness!{#Name=""Faerie King""}"
"Isso me lembra da Lady Three.{#Name=""Faerie King""}","It reminds me of Lady Three.{#Name=""Faerie King""}"
"Ela era tão suja e inferior quanto possível.{#Name=""Faerie King""}","She was as dirty and inferior as they come.{#Name=""Faerie King""}"
"Mas vocês certamente igualam ela em completa falta de valor e nojo.{#Name=""Faerie King""}","But you lot certainly match her in utter worthlessness and disgust.{#Name=""Faerie King""}"
"Onde está Three?{#Name=""Zero""}","Where's Three?{#Name=""Zero""}"
"Ela está no Santuário da Floresta.{#Name=""Faerie King""}","She's in the Forest Shrine.{#Name=""Faerie King""}"
"Tudo bem, onde fica o Santuário da Floresta?{#Name=""Zero""}","All right—where's the Forest Shrine?{#Name=""Zero""}"
"{06}>{#Name=""Faerie King""}","{06}>{#Name=""Faerie King""}"
"Se eu entregasse ESSA informação, você me mataria agora!{#Name=""Faerie King""}","If I were to hand over THAT information, you'd kill me on the spot!{#Name=""Faerie King""}"
"Não vou cometer esse erro!{#Name=""Faerie King""}","I'm not going to be making THAT mistake!{#Name=""Faerie King""}"
"Sou o Rei das Fadas, lembra?{#Name=""Faerie King""}","I'm the Faerie King, remember?{#Name=""Faerie King""}"
"Ninguém é mais sábio, ou astuto, ou inteligente sem limites do que eu!{#Name=""Faerie King""}","No one is more wise, or clever, or boundlessly intelligent than I!{#Name=""Faerie King""}"
"Não vou te matar.{#Name=""Zero""}","I'm not gonna kill you.{#Name=""Zero""}"
"Eu acho isso difícil de acreditar.{#Name=""Faerie King""}","I find that hard to believe.{#Name=""Faerie King""}"
"Eu, uh, prometo?{#Name=""Zero""}","I, uh, promise?{#Name=""Zero""}"
"Eu acho isso MUITO difícil de acreditar!{#Name=""Faerie King""}","I find that veeery hard to believe!{#Name=""Faerie King""}"
"{06}>{#Name=""Faerie King""}","{06}>{#Name=""Faerie King""}"
"O que é isso!?{#Name=""Mikhail""}","What the—!?{#Name=""Mikhail""}"
"Waaah! Você o matou!{#Name=""Mikhail""}","Waaah! You killed him!{#Name=""Mikhail""}"
"Você tem certeza de que devia ter feito isso?{#Name=""Mikhail""}","Are you sure you shoulda done that?{#Name=""Mikhail""}"
"Quero dizer, há uma certa ordem que devemos seguir aqui, certo!?{#Name=""Mikhail""}","I mean, there's a certain order we gotta go through here, right!?{#Name=""Mikhail""}"
"Primeiro, obtemos informações, então corremos para algum lugar,{LF}então obtemos mais informações, então—{#Name=""Mikhail""}","First we get information, then we run off to some place,{LF}then we get more information, then—{#Name=""Mikhail""}"
"Cale-se. Vamos encontrar informações se continuarmos andando.{#Name=""Zero""}","Shut up. We'll find it if we keep walking.{#Name=""Zero""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Vamos!{#Name=""Zero""}","Move it!{#Name=""Zero""}"
"Certo...{#Name=""Mikhail""}","Right...{#Name=""Mikhail""}"
"O que diabos são essas coisas?{#Name=""Zero""}","The hell are those things?{#Name=""Zero""}"
"Trolls, minha senhora.{#Name=""Decadus""}","Trolls, my lady.{#Name=""Decadus""}"
"Um tipo de monstro que habita em áreas arborizadas.{#Name=""Decadus""}","A type of monster that dwells in wooded areas.{#Name=""Decadus""}"
"O que eles estão comendo?{#Name=""Zero""}","What is it they're eating?{#Name=""Zero""}"
"Talvez algumas perguntas sejam melhor deixadas sem resposta.{#Name=""Decadus""}","Perhaps some questions are best left unanswered.{#Name=""Decadus""}"
"テスト１２６{#Name=""テスト""}","テスト１２６{#Name=""テスト""}"
"テスト１２７{#Name=""テスト""}","テスト１２７{#Name=""テスト""}"
"テスト１２８{#Name=""テスト""}","テスト１２８{#Name=""テスト""}"
"テスト１２９{#Name=""テスト""}","テスト１２９{#Name=""テスト""}"
"テスト１３０{#Name=""テスト""}","テスト１３０{#Name=""テスト""}"
"テスト１３１{#Name=""テスト""}","テスト１３１{#Name=""テスト""}"
"テスト１３２{#Name=""テスト""}","テスト１３２{#Name=""テスト""}"
"テスト１３３{#Name=""テスト""}","テスト１３３{#Name=""テスト""}"
"テスト１３４{#Name=""テスト""}","テスト１３４{#Name=""テスト""}"
"テスト１３５{#Name=""テスト""}","テスト１３５{#Name=""テスト""}"
"テスト１３６{#Name=""テスト""}","テスト１３６{#Name=""テスト""}"
"テスト１３７{#Name=""テスト""}","テスト１３７{#Name=""テスト""}"
"テスト１３８{#Name=""テスト""}","テスト１３８{#Name=""テスト""}"
"テスト１３９{#Name=""テスト""}","テスト１３９{#Name=""テスト""}"
"テスト１４０{#Name=""テスト""}","テスト１４０{#Name=""テスト""}"
"テスト１４１{#Name=""テスト""}","テスト１４１{#Name=""テスト""}"
"テスト１４２{#Name=""テスト""}","テスト１４２{#Name=""テスト""}"
"テスト１４３{#Name=""テスト""}","テスト１４３{#Name=""テスト""}"
"テスト１４４{#Name=""テスト""}","テスト１４４{#Name=""テスト""}"
"テスト１４５{#Name=""テスト""}","テスト１４５{#Name=""テスト""}"
"テスト１４６{#Name=""テスト""}","テスト１４６{#Name=""テスト""}"
"テスト１４７{#Name=""テスト""}","テスト１４７{#Name=""テスト""}"
"テスト１４８{#Name=""テスト""}","テスト１４８{#Name=""テスト""}"
"テスト１４９{#Name=""テスト""}","テスト１４９{#Name=""テスト""}"
"テスト１５０{#Name=""テスト""}","テスト１５０{#Name=""テスト""}"
"テスト１５１{#Name=""テスト""}","テスト１５１{#Name=""テスト""}"
"テスト１５２{#Name=""テスト""}","テスト１５２{#Name=""テスト""}"
"テスト１５３{#Name=""テスト""}","テスト１５３{#Name=""テスト""}"
"テスト１５４{#Name=""テスト""}","テスト１５４{#Name=""テスト""}"
"テスト１５５{#Name=""テスト""}","テスト１５５{#Name=""テスト""}"
"テスト１５６{#Name=""テスト""}","テスト１５６{#Name=""テスト""}"
"テスト１５７{#Name=""テスト""}","テスト１５７{#Name=""テスト""}"
"テスト１５８{#Name=""テスト""}","テスト１５８{#Name=""テスト""}"
"テスト１５９{#Name=""テスト""}","テスト１５９{#Name=""テスト""}"
"テスト１６０{#Name=""テスト""}","テスト１６０{#Name=""テスト""}"
"テスト１６１{#Name=""テスト""}","テスト１６１{#Name=""テスト""}"
"テスト１６２{#Name=""テスト""}","テスト１６２{#Name=""テスト""}"
"テスト１６３{#Name=""テスト""}","テスト１６３{#Name=""テスト""}"
"テスト１６４{#Name=""テスト""}","テスト１６４{#Name=""テスト""}"
"テスト１６５{#Name=""テスト""}","テスト１６５{#Name=""テスト""}"
"テスト１６６{#Name=""テスト""}","テスト１６６{#Name=""テスト""}"
"テスト１６７{#Name=""テスト""}","テスト１６７{#Name=""テスト""}"
"テスト１６８{#Name=""テスト""}","テスト１６８{#Name=""テスト""}"
"テスト１６９{#Name=""テスト""}","テスト１６９{#Name=""テスト""}"
"テスト１７０{#Name=""テスト""}","テスト１７０{#Name=""テスト""}"
"テスト１７１{#Name=""テスト""}","テスト１７１{#Name=""テスト""}"
"テスト１７２{#Name=""テスト""}","テスト１７２{#Name=""テスト""}"
"テスト１７３{#Name=""テスト""}","テスト１７３{#Name=""テスト""}"
"テスト１７４{#Name=""テスト""}","テスト１７４{#Name=""テスト""}"
"テスト１７５{#Name=""テスト""}","テスト１７５{#Name=""テスト""}"
"テスト１７６{#Name=""テスト""}","テスト１７６{#Name=""テスト""}"
"テスト１７７{#Name=""テスト""}","テスト１７７{#Name=""テスト""}"
"テスト１７８{#Name=""テスト""}","テスト１７８{#Name=""テスト""}"
"テスト１７９{#Name=""テスト""}","テスト１７９{#Name=""テスト""}"
"テスト１８０{#Name=""テスト""}","テスト１８０{#Name=""テスト""}"
"テスト１８１{#Name=""テスト""}","テスト１８１{#Name=""テスト""}"
"テスト１８２{#Name=""テスト""}","テスト１８２{#Name=""テスト""}"
"テスト１８３{#Name=""テスト""}","テスト１８３{#Name=""テスト""}"
"テスト１８４{#Name=""テスト""}","テスト１８４{#Name=""テスト""}"
"テスト１８５{#Name=""テスト""}","テスト１８５{#Name=""テスト""}"
"テスト１８６{#Name=""テスト""}","テスト１８６{#Name=""テスト""}"
"テスト１８７{#Name=""テスト""}","テスト１８７{#Name=""テスト""}"
"テスト１８８{#Name=""テスト""}","テスト１８８{#Name=""テスト""}"
"テスト１８９{#Name=""テスト""}","テスト１８９{#Name=""テスト""}"
"テスト１９０{#Name=""テスト""}","テスト１９０{#Name=""テスト""}"
