"translation","source"
"no final, isso só piorou as coisas.{#Name=""Zero""}","in the end, that just made things worse.{#Name=""Zero""}"
"a flor ficou louca.{LF}começou a brotar essas...crianças.{#Name=""Zero""}","The flower freaked out.{LF}Started sprouting these...children.{#Name=""Zero""}"
"cinco meninas, uma após a outra.{#Name=""Zero""}","Five little girls, one after the other.{#Name=""Zero""}"
"elas explodiram para fora de mim e correram{LF}antes que eu pudesse piscar.{#Name=""Zero""}","They burst out of me and ran{LF}off before I could blink.{#Name=""Zero""}"
"Basicamente...{#Name=""Zero""}","Basically...{#Name=""Zero""}"
"Para me impedir de matá-la,{LF}a flor fez cópias de mim.{#Name=""Zero""}","To prevent me from killing it,{LF}the flower made copies of me.{#Name=""Zero""}"
"E foi assim que eu acabei com minhas irmãs.{#Name=""Zero""}","And that's how I ended up with my sisters.{#Name=""Zero""}"
"Claro, essas ""crianças"" não são{LF}mais vivas do que eu sou.{#Name=""Zero""}","Course, these ""children"" aren't{LF}any more alive than I am.{#Name=""Zero""}"
"Então agora...{#Name=""Zero""}","So now...{#Name=""Zero""}"
"O cadáver mais velho está correndo{LF}matando todas as suas irmãzinhas cadáveres.{#Name=""Zero""}","The eldest corpse is running around{LF}killing all of its little corpse sisters.{#Name=""Zero""}"
"...Heh. Insano, não é?{#Name=""Zero""}","...Heh. Insane, isn't it?{#Name=""Zero""}"
"Minhas irmãs me tiraram tudo.{#Name=""Zero""}","My sisters took everything from me.{#Name=""Zero""}"
"Cada uma fugiu com um pedaço da minha magia.{#Name=""Zero""}","They each ran off with a piece of my magic.{#Name=""Zero""}"
"...Ou a magia da flor, acho.{#Name=""Zero""}","...Or the flower's magic, I guess.{#Name=""Zero""}"
"No início, eu tentei recapturá-las, mas...{#Name=""Zero""}","At first I tried to recapture 'em, but...{#Name=""Zero""}"
"Elas tinham todo o meu poder, e eu tinha...nada.{#Name=""Zero""}","They had all my power, and I had...nothing.{#Name=""Zero""}"
"Mas você quer saber a melhor parte?{#Name=""Zero""}","But you wanna know the best part?{#Name=""Zero""}"
"Depois de um tempo, minhas irmãs começaram{LF}a lutar por ""paz"".{#Name=""Zero""}","After a while, my sisters started{LF}fighting for ""peace.""{#Name=""Zero""}"
"Elas vêm de uma flor que vai acabar{LF}com o mundo, e elas lutam por PAZ?{#Name=""Zero""}","They come from a flower that's gonna end{LF}the world, and they fight for PEACE?{#Name=""Zero""}"
"...Hilário.{#Name=""Zero""}","...Hilarious.{#Name=""Zero""}"
"De qualquer maneira, foi quando eu fiz minha escolha:{#Name=""Zero""}","Anyway, that's when I made my choice:{#Name=""Zero""}"
"Eu decidi matar minhas irmãs...{#Name=""Zero""}","I decided to kill my sisters...{#Name=""Zero""}"
"e então destruir a flor.{#Name=""Zero""}","and then destroy the flower.{#Name=""Zero""}"
"Eu achei que comecei essa confusão toda, você sabe?{#Name=""Zero""}","I figured I started this whole mess, ya know?{#Name=""Zero""}"
"Eu posso muito bem terminá-la.{#Name=""Zero""}","I might as well finish it.{#Name=""Zero""}"
"Então é isso sobre o longo e o curto disso.{#Name=""Zero""}","So that's about the long and short of it.{#Name=""Zero""}"
"É isso que essa coisa toda é sobre.{#Name=""Zero""}","That's what this whole thing's about.{#Name=""Zero""}"
"Michael!{#Name=""Zero""}","Michael!{#Name=""Zero""}"
"Eu posso ouvir você. Não há necessidade de gritar.{#Name=""Michael""}","I can hear you. There's no need to shout.{#Name=""Michael""}"
"Ao procurar por uma maneira de matar minhas irmãs,{#Name=""Zero""}","As I searched for a way to kill my sisters,{#Name=""Zero""}"
"Eu descobri que havia apenas uma opção.{#Name=""Zero""}","I learned there was only one option.{#Name=""Zero""}"
"Se eu quisesse colocá-las no chão para sempre,{#Name=""Zero""}","If I wanted to put 'em in the ground for good,{#Name=""Zero""}"
"Eu precisaria de um dragão.{#Name=""Zero""}","I was going to need a dragon.{#Name=""Zero""}"
"Veja, para quebrar a magia da flor,{#Name=""Zero""}","See, to break the flower's magic,{#Name=""Zero""}"
"somente um dragão, ou uma arma feita{LF}de um dragão, fará o truque.{#Name=""Zero""}","only a dragon, or a weapon made{LF}from a dragon, will do the trick.{#Name=""Zero""}"
"Então eu me juntei a Michael,{LF}o dragão mais forte de todos.{#Name=""Zero""}","So I joined up with Michael,{LF}the strongest dragon of them all.{#Name=""Zero""}"
"E os dois trabalharam juntos.{#Name=""Zero""}","And the two of us worked together.{#Name=""Zero""}"
"Zero.{#Name=""Michael""}","Zero.{#Name=""Michael""}"
"É?{#Name=""Zero""}","Yeah?{#Name=""Zero""}"
"Você está certo sobre isso?{#Name=""Michael""}","Are you certain about this?{#Name=""Michael""}"
"O que há de errado, Michael? Você está com medo?{#Name=""Zero""}","What's wrong, Michael? You scared?{#Name=""Zero""}"
"Bah. Eu não temo nada!{#Name=""Michael""}","Bah. I fear nothing!{#Name=""Michael""}"
"Heh heh heh.{#Name=""Zero""}","Heh heh heh.{#Name=""Zero""}"
"Um dragão que quebra sua palavra?{LF}Isso seria algo.{#Name=""Zero""}","A dragon who reneges on his word?{LF}That'd be somethin'.{#Name=""Zero""}"
"Eu nunca me sujaria assim!{#Name=""Michael""}","I would never sully myself so!{#Name=""Michael""}"
"Então você sabe o que fazer.{#Name=""Zero""}","Then you know what to do.{#Name=""Zero""}"
"Uma vez que todas as minhas irmãs estejam mortas...{#Name=""Zero""}","Once all my sisters are dead...{#Name=""Zero""}"
"você tem que me matar também. Accord?{#Name=""Zero""}","you have to kill me too. Deal?{#Name=""Zero""}"
"...Concordo.{#Name=""Michael""}","...Agreed.{#Name=""Michael""}"
