"translation","source"
"Deus, eu odeio esse cara. Não podemos apenas matá-lo?{LF}Como, agora? Por favor?{#Name=""Dito""}","God, I hate this guy. Can't we just kill him?{LF}Like, now? Please?{#Name=""Dito""}"
"Eu simplesmente não posso ajudar minha língua afiada e diabólica...{#Name=""Cent""}","I just can't help my devilishly sharp tongue...{#Name=""Cent""}"
"Ela corta onde quer, mesmo entre a companhia de bons amigos!{#Name=""Cent""}","It cuts where it will, even amongst the company of good friends!{#Name=""Cent""}"
"Desculpe! Ah ha ha ha!{#Name=""Cent""}","So sorry! Ah ha ha ha!{#Name=""Cent""}"
"Eu tenho que dizer, não estava esperando que você ficasse comigo por tanto tempo.{#Name=""Zero""}","I gotta say, I wasn't expecting you to stick with me for so long.{#Name=""Zero""}"
"Bem, ser livre não é realmente liberdade, é?{#Name=""Dito""}","Well, being free isn't really freedom, is it?{#Name=""Dito""}"
"Nossa. Profundo. Tão profundo. Minha mente, está explodindo!{#Name=""Cent""}","Wow. Deep. So deep. My mind, it is blown!{#Name=""Cent""}"
"Cale-se antes que eu o mate!{#Name=""Dito""}","Shut up before I kill you!{#Name=""Dito""}"
"Ou melhor ainda, apenas morra sozinho.{#Name=""Dito""}","Or better yet, just die on your own.{#Name=""Dito""}"
"...Agora, onde estávamos? Ah, sim.{LF}Eu pendurado com você e tudo isso.{#Name=""Dito""}","...Now, where were we? Oh, right.{LF}Me hanging with you and all that.{#Name=""Dito""}"
"Francamente, não me importa muito por que você está correndo por aí{LF}fazendo todo esse matança e coisa e tal.{#Name=""Dito""}","Honestly, I don't really care why you're running around{LF}doing all this killing and whatnot.{#Name=""Dito""}"
"Pessoalmente, estou tendo o tempo da minha vida aqui!{#Name=""Dito""}","Personally, I'm having the time of my life here!{#Name=""Dito""}"
"Quero dizer, assistir você cortar e mutilar e matar todos esses{LF}bastardos feios? É como uma vacação de cinco estrelas no Inferno!{#Name=""Dito""}","I mean, watching you slash and maim and kill all these{LF}ugly bastards? It's like a five-star vacation in Hell!{#Name=""Dito""}"
"Sério, estou amando isso. Você é o melhor!{#Name=""Dito""}","Seriously, I'm loving it. You're the best!{#Name=""Dito""}"
"Não sei se você pode realmente manter todo esse massacre,{LF}mas espero que possa!{#Name=""Dito""}","I dunno if you can really keep up all this slaughter,{LF}but I sure hope you can!{#Name=""Dito""}"
"Como você está se saindo, Lady Zero?{#Name=""Decadus""}","How are you faring, Lady Zero?{#Name=""Decadus""}"
"Estou bem.{#Name=""Zero""}","I'm fine.{#Name=""Zero""}"
"Mas...seu olho...{#Name=""Decadus""}","But...your eye...{#Name=""Decadus""}"
"Estou bem, então pare de se preocupar. Você está começando a me irritar.{#Name=""Zero""}","I'm fine, so stop worrying. You're starting to piss me off.{#Name=""Zero""}"
"Unnngh... Suas palavras são...deliciosamente dolorosas...{#Name=""Decadus""}","Unnngh... Your words are...deliciously painful...{#Name=""Decadus""}"
"Sua flor cresceu cada vez mais bela.{LF}Assustadoramente assim...{#Name=""Decadus""}","Your flower has grown ever more beautiful.{LF}Frighteningly so...{#Name=""Decadus""}"
"Você realmente vai matar todas as suas irmãs, Zero?","Are you really gonna kill all your sisters, Zero?{#Name=""Mikhail""}"
"É o plano.","That's the plan.{#Name=""Zero""}"
"Mas por quê? Você realmente quer os poderes de Intoner delas tanto assim?","But why? You really want their Intoner powers that bad?{#Name=""Mikhail""}"
"Quero dizer, o que você vai fazer com todo esse poder, de qualquer maneira?","I mean, what are you gonna do with all that power, anyway?{#Name=""Mikhail""}"
"Vou acabar com isso. Vou acabar com isso de uma vez por todas.","I'm going to end it. I'm going to end it once and for all.{#Name=""Zero""}"
"Zero...","Zero...{#Name=""Mikhail""}"
"Ei.","Hey.{#Name=""Zero""}"
"Huh? O que é?","Huh? What is it?{#Name=""Mikhail""}"
"Preciso lhe dizer algo.","I need to tell you something.{#Name=""Zero""}"
"Uh oh. Você parece sério.","Uh oh. You sound serious.{#Name=""Mikhail""}"
"Eu acho que você já notou seus... desejos por agora.","I take it you've noticed your...cravings by now.{#Name=""Zero""}"
"...Huh?","...Huh?{#Name=""Mikhail""}"
"O-Que você quer dizer?","Wh-What do you mean?{#Name=""Mikhail""}"
"Eu sei como você olha para todas nós. Intoners, quero dizer.","I know how you look at all of us. Intoners, I mean.{#Name=""Zero""}"
"Não! Isso não é verdade! Eu não olho para elas assim!","No! That's not true! I don't look like that at all!{#Name=""Mikhail""}"
"Não se preocupe, está tudo bem.","Don't worry, it's fine.{#Name=""Zero""}"
"É só como os dragões são feitos.","That's just how dragons are made.{#Name=""Zero""}"
"Mas...mas Zero, eu...","But...but Zero, I...{#Name=""Mikhail""}"
"Eu...","I...{#Name=""Mikhail""}"
"Basta de conversa. É hora.","Enough talk. It's time.{#Name=""Zero""}"
"A batalha final aguarda.","The final battle awaits.{#Name=""Zero""}"
"Divergência: Rota D","Divergence: Branch D{#Name=""Accord""}"
"Uma única decisão pode mudar tudo.{#Name=""Accord""}","A single decision can change everything.{#Name=""Accord""}"
"Então, o que as decisões da Zero significam para este mundo?{#Name=""Accord""}","So what do Zero's decisions mean for this world?{#Name=""Accord""}"
"Eles trarão salvação? Ou destruição?{#Name=""Accord""}","Will they bring about salvation? Or destruction?{#Name=""Accord""}"
"Há um último ramo a seguir,","There is one last branch to follow,{#Name=""Accord""}"
"e ele começa na Terra das Montanhas.{#Name=""Accord""}","and it begins in the Land of Mountains.{#Name=""Accord""}"
