"translation","source"
"Mais discípulos significa mais pessoas para ela abusar.{LF}É assim que é, espetáculo?{#Name=""Dito""}","More disciples means more people for her to abuse.{LF}That how it is, freakshow?{#Name=""Dito""}"
"Amizades falsas me dão nojo.{#Name=""Dito""}","Pretend friendships make me sick.{#Name=""Dito""}"
"Nossa jornada se tornou longa mesmo.{#Name=""Decadus""}","Our journey has become long indeed.{#Name=""Decadus""}"
"Eu sempre soube que seria assim.{#Name=""Zero""}","I always knew it would.{#Name=""Zero""}"
"Claro, minha senhora. Coisas assim só você poderia ter previsto.{#Name=""Decadus""}","Of course, my lady. Such things only you could have foreseen.{#Name=""Decadus""}"
"Eu oro para que você desfrute de um sono profundo e restaurador esta noite.{#Name=""Decadus""}","I pray you enjoy a deep and restful sleep tonight.{#Name=""Decadus""}"
"Eu permanecerei ao seu lado e a guardarei{LF}de qualquer coisa que possa ocorrer.{#Name=""Decadus""}","I shall remain by your side and guard you{LF}from whatever may occur.{#Name=""Decadus""}"
"Certo. Vou fazer o meu melhor.{#Name=""Zero""}","Right. I'll do my best.{#Name=""Zero""}"
"Eu sou seu para comandar, minha senhora.{LF}Eu farei qualquer coisa que você deseje.{#Name=""Decadus""}","I am yours to command, my lady.{LF}I shall do anything you desire.{#Name=""Decadus""}"
"Tem apenas uma irmã left, huh, Zero?{#Name=""Mikhail""}","There's just one sister left, huh, Zero?{#Name=""Mikhail""}"
"Finalmente reduzido a Uma.{#Name=""Zero""}","Finally down to One.{#Name=""Zero""}"
"Então você vai matá-la agora, huh?{#Name=""Mikhail""}","So I guess you're gonna kill her now, huh?{#Name=""Mikhail""}"
"Você tem um problema com isso?{#Name=""Zero""}","You got a problem with that?{#Name=""Zero""}"
"É só que...nós matamos muitas pessoas agora, você sabe?{#Name=""Mikhail""}","It's just that...we've killed a lot of people now, you know?{#Name=""Mikhail""}"
"E?{#Name=""Zero""}","And?{#Name=""Zero""}"
"Bem, quando eu tento dormir, às vezes eu...{LF}Eu ainda posso ouvir eles gritando.{#Name=""Mikhail""}","Well, when I try to sleep, sometimes I...{LF}I can still hear them screaming.{#Name=""Mikhail""}"
"Você, Zero? Você ouve eles gritando?{#Name=""Mikhail""}","Do you, Zero? Do you hear them scream?{#Name=""Mikhail""}"
"Não, eu não.{#Name=""Zero""}","No, I don't.{#Name=""Zero""}"
"Nossa, Zero. Você é muito forte.{#Name=""Mikhail""}","Wow, Zero. You sure are strong.{#Name=""Mikhail""}"
"Vamos matar novamente...{#Name=""Mikhail""}","We're going to kill again...{#Name=""Mikhail""}"
"Vamos?{#Name=""Zero""}","Shall we?{#Name=""Zero""}"
"Lady One está na Cidade da Catedral, que é protegida{LF}por uma forte rede defensiva.{#Name=""Octa""}","Lady One's in the Cathedral City, which is protected{LF}by a strong defensive network.{#Name=""Octa""}"
"Assim, acredito que uma invasão aérea seria nossa melhor estratégia.{#Name=""Octa""}","Thus, I believe an aerial invasion would be our best strategy.{#Name=""Octa""}"
"Hã. Bem, pelo menos você serve para alguma coisa.{#Name=""Zero""}","Huh. Well, at least you're good for something.{#Name=""Zero""}"
"Mas minha senhora, você já sabe que sou de grande utilidade{LF}durante essas longas e escuras noites!{#Name=""Octa""}","But my lady, you already know that I'm of great use{LF}during these long, dark nights!{#Name=""Octa""}"
"Haha...{#Name=""ゼロ""}","ははっ……{#Name=""ゼロ""}"
"Então...nós estamos brigando de novo?{#Name=""Mikhail""}","So...we're fighting again?{#Name=""Mikhail""}"
"Sim.{#Name=""Zero""}","Yep.{#Name=""Zero""}"
"Ok...{#Name=""Mikhail""}","Okay...{#Name=""Mikhail""}"
"Se agarre em mim, Zero.{#Name=""Mikhail""}","Hang on to me, Zero.{#Name=""Mikhail""}"
"73{#Name=""73""}","73{#Name=""73""}"
"451{#Name=""451""}","451{#Name=""451""}"
"343{#Name=""343""}","343{#Name=""343""}"
"271{#Name=""271""}","271{#Name=""271""}"
"361{#Name=""361""}","361{#Name=""361""}"
"163{#Name=""163""}","163{#Name=""163""}"
"60{#Name=""60""}","60{#Name=""60""}"
"109{#Name=""109""}","109{#Name=""109""}"
"199{#Name=""199""}","199{#Name=""199""}"
"Shall we?{#Name=""Zero""}","Shall we?{#Name=""Zero""}"
"Lady One está na Cidade da Catedral, que é protegida{LF}por uma forte rede defensiva.{#Name=""Octa""}","Lady One's in the Cathedral City, which is protected{LF}by a strong defensive network.{#Name=""Octa""}"
"Assim, acredito que uma invasão aérea seria nossa melhor estratégia.{#Name=""Octa""}","Thus, I believe an aerial invasion would be our best strategy.{#Name=""Octa""}"
"Hã. Bem, pelo menos você serve para alguma coisa.{#Name=""Zero""}","Huh. Well, at least you're good for something.{#Name=""Zero""}"
"Mas minha senhora, você já sabe que sou de grande utilidade{LF}durante essas longas e escuras noites!{#Name=""Octa""}","But my lady, you already know that I'm of great use{LF}during these long, dark nights!{#Name=""Octa""}"
"Heh.{#Name=""Zero""}","Heh.{#Name=""Zero""}"
"Então...nós estamos brigando de novo?{#Name=""Mikhail""}","So...we're fighting again?{#Name=""Mikhail""}"
"Sim.{#Name=""Zero""}","Yep.{#Name=""Zero""}"
"Ok...{#Name=""Mikhail""}","Okay...{#Name=""Mikhail""}"
"Se agarre em mim, Zero.{#Name=""Mikhail""}","Hang on to me, Zero.{#Name=""Mikhail""}"
