"translation","source"
"Quem puder lutar, vá para a frente! Defenda-nos!{#Name=""Soldado B""}","Anyone who can fight, get to the front! Defend us!{#Name=""Soldier B""}"
"Eu ainda estou nessa!{#Name=""Soldado D""}","I'm still in this!{#Name=""Soldier D""}"
"Eu também!{#Name=""Soldado C""}","Me, too!{#Name=""Soldier C""}"
"Então é a maldita Intoner...{#Name=""Soldado E""}","So that's the accursed Intoner...{#Name=""Soldier E""}"
"Mate-a! Mate-a! Mate-a!{#Name=""Soldier A""}","Kill her! Kill her! Kiiiiiill!{#Name=""Soldier A""}"
"Ela não parece estar enfraquecida!{#Name=""Soldier G""}","She doesn't seem to be weakened!{#Name=""Soldier G""}"
"Maldita Intoner...{#Name=""Soldier F""}","Damned Intoner...{#Name=""Soldier F""}"
"Socorro! Ela está quebrando!{#Name=""Soldier E""}","Help! She's breaking through!{#Name=""Soldier E""}"
"Pare-a, não importa o que! Pela Lady One!{#Name=""Soldier B""}","Stop her, no matter what! For Lady One!{#Name=""Soldier B""}"
"Aaaaahh!{#Name=""Soldier F""}","Aaaaahh!{#Name=""Soldier F""}"
"Chega disso! Estamos desperdiçando vidas de bons soldados!{#Name=""Soldier A""}","Enough already! We're wasting good soldiers' lives!{#Name=""Soldier A""}"
"Guerra não é nada, desde o início é tudo inútil{#Name=""兵士Ｆ""}","戦なんて、最初から全部無駄だ{#Name=""兵士Ｆ""}"
"……Avançar!{#Name=""兵士Ａ""}","……前進！{#Name=""兵士Ａ""}"
"Se eu morrer aqui, não me arrependo de nada!{#Name=""Soldier C""}","If I die here, I regret nothing!{#Name=""Soldier C""}"
"A Lady One deve permanecer segura! Se não, o mundo todo está em perigo!{#Name=""Soldier E""}","Lady One must remain safe! If not, the whole world is in danger!{#Name=""Soldier E""}"
"ああ…ワン様を守りぬこう。那が、世界を守ることになる！{#Name=""兵士Ｅ""}","ああ…ワン様を守りぬこう。それが、世界を守ることになる！{#Name=""兵士Ｅ""}"
"Todos os nossos soldados estão feridos!{#Name=""Soldier F""}","All our soldiers are wounded!{#Name=""Soldier F""}"
"Não recuar! Continuar!{#Name=""Soldier B""}","No retreat! Keep going!{#Name=""Soldier B""}"
"Puta merda, é Zero! Ela está aqui!{#Name=""Soldier G""}","Holy shit, it's Zero! She's here!{#Name=""Soldier G""}"
"Alguém mais?{#Name=""Soldier A""}","Anyone else?{#Name=""Soldier A""}"
"Não, senhor! Ela parece estar sozinha!{#Name=""Soldier G""}","No, sir! She appears to be alone!{#Name=""Soldier G""}"
"O que aconteceu com os amigos dela?{#Name=""Soldier B""}","What happened to her friends?{#Name=""Soldier B""}"
"Ela provavelmente usou eles e então os matou!{#Name=""Soldier E""}","She probably used 'em up and then killed 'em!{#Name=""Soldier E""}"
"Não vejo nenhum discípulo!{#Name=""Soldier C""}","I don't see any disciples!{#Name=""Soldier C""}"
"Avançar! Avançar!{#Name=""Soldier D""}","Forward! Forward!{#Name=""Soldier D""}"
"A linha de frente foi...aniquilada?{#Name=""Soldado F""}","The front line's...wiped out?{#Name=""Soldier F""}"
"Não importa!{#Name=""Soldado E""}","It doesn't matter!{#Name=""Soldier E""}"
"Resista! Avance!{#Name=""Soldado B""}","Stand strong! Forward!{#Name=""Soldier B""}"
"Eu...Eu não posso fazer isso! Aquela mulher é um monstro!{#Name=""Soldado G""}","I...I can't do it! That woman is a monster!{#Name=""Soldier G""}"
"Cale-se com essa conversa!{#Name=""Soldado B""}","Belay that talk!{#Name=""Soldier B""}"
"Ataque! Sacrifique seus próprios homens se necessário!{#Name=""Soldado A""}","Attack! Sacrifice your own men if needs be!{#Name=""Soldier A""}"
"Tudo o que importa é a segurança da Lady One!{#Name=""Soldado A""}","All that matters is Lady One's safety!{#Name=""Soldier A""}"
"ワン様が無事ならそれでいい！{#Name=""兵士Ａ""}","ワン様が無事ならそれでいい！{#Name=""兵士Ａ""}"
"Ferido! Tenho feridos aqui!{#Name=""Soldado C""}","Wounded! I've got wounded here!{#Name=""Soldier C""}"
"Há um homem ferido aqui também!{#Name=""Soldado D""}","There's a man down over here, too!{#Name=""Soldier D""}"
"自分達でなんとかしろ！救護班もやられておる{#Name=""兵士Ｆ""}","自分達でなんとかしろ！救護班もやられておる{#Name=""兵士Ｆ""}"
"Afaste-se! Afaste-se de mim!{#Name=""Soldado G""}","Get away! Get away from meee!{#Name=""Soldier G""}"
"Calm down! Você está fora de formação!{#Name=""Soldado E""}","Calm down! You're out of formation!{#Name=""Soldier E""}"
"Não desista! Continue empurrando!{#Name=""Soldado B""}","Don't give up! Keep pushing!{#Name=""Soldier B""}"
"Pare-a! Pare-a agora!{#Name=""Soldado A""}","Stop her! Stop her now!{#Name=""Soldier A""}"
"Intoner ou não, como uma mulher{LF}pode lutar contra todas essas tropas?{#Name=""Soldado F""}","Intoner or not, how can one woman{LF}fight off all these troops?{#Name=""Soldier F""}"
"Ela está tentando acabar com o mundo sozinha.{LF}Ela é obviamente muito puta forte!{#Name=""Soldado E""}","She's trying to end the world by herself.{LF}She's obviously pretty fuckin' strong!{#Name=""Soldier E""}"
"Isso é o inferno na terra...{#Name=""Soldado C""}","This is hell on earth...{#Name=""Soldier C""}"
"Não perca a coragem! Podemos fazer isso, tudo bem?{#Name=""Soldado D""}","Don't lose your nerve! We can do this, all right?{#Name=""Soldier D""}"
"Mãe? Mãe! M-Mãeeee...{#Name=""Soldier G""}","Mother? Mother! M-Motherrrrr...{#Name=""Soldier G""}"
"Se controle, homem! Pelo amor de Deus!{#Name=""Soldier B""}","Pull it together, man! For cryin' out loud!{#Name=""Soldier B""}"
"Mãe! Ajude-me! Ajude-me!{#Name=""Soldier G""}","Mother! Help me! Help meeeeee!{#Name=""Soldier G""}"
"Droga! Se isso continuar, Lady One está em apuros!{#Name=""Soldier F""}","Dammit! If this keeps up, Lady One's in trouble!{#Name=""Soldier F""}"
"Proteja a Catedral! Não deixe Zero entrar!{#Name=""Soldier A""}","Protect the Cathedral! Don't let Zero inside!{#Name=""Soldier A""}"
"O que você está lendo?{#Name=""Zero""}","Whatcha readin'?{#Name=""Zero""}"
"Ah, Zero.{#Name=""One""}","Ah, Zero.{#Name=""One""}"
"É um registro da vida na Cidade da Catedral.{#Name=""One""}","It's a record of life in the Cathedral City.{#Name=""One""}"
"Um registro da vida?{#Name=""Zero""}","A record of life?{#Name=""Zero""}"
"Zero, você não acha estranho?{#Name=""One""}","Zero, don't you think it's strange?{#Name=""One""}"
"Essa cidade é considerada a origem de toda magia.{#Name=""One""}","This city is said to be the origin of all magic.{#Name=""One""}"
"Feitiços foram criados aqui que mesmo agora estão além de nossas habilidades.{#Name=""One""}","Spells were crafted here that even now are far beyond our abilities.{#Name=""One""}"
"Onde foi parar esse conhecimento? Quando perdemos isso?{#Name=""One""}","Where did this knowledge go? When did we lose it?{#Name=""One""}"
"E o que aconteceu com as pessoas que uma vez possuíam isso?{#Name=""One""}","And what happened to the people who once possessed it?{#Name=""One""}"
"Pensei que se eu estudasse isso, eu poderia{LF}aprender o propósito das Intoners. De...nós.{#Name=""One""}","I thought if I studied that, I might be able{LF}to learn the purpose of Intoners. Of...us.{#Name=""One""}"
"Só um idiota tenta aprender sobre um monte de coisa{LF}que ela não precisa saber. Ou você não sabia disso?{#Name=""Zero""}","Only an idiot tries to learn about a bunch of shit{LF}she doesn't need to know. Or did you not know that?{#Name=""Zero""}"
"Isso é bem fechado de mente.{#Name=""One""}","That's rather close-minded.{#Name=""One""}"
"Embora, no sentido de que nunca podemos verdadeiramente saber tudo...{LF}Bem, suponho que concordo.{#Name=""One""}","Though, in the sense that we cannot ever truly know everything...{LF}Well, I suppose I agree.{#Name=""One""}"
"Tudo bem.{#Name=""Zero""}","Whatever.{#Name=""Zero""}"
"Vou matar você de qualquer maneira. Isso é tudo que importa.{#Name=""Zero""}","I'm about to kill you anyway. That's all that matters.{#Name=""Zero""}"
"...Tão previsível.{#Name=""One""}","...So predictable.{#Name=""One""}"
"Venha para mim, Gabriel.{#Name=""One""}","Come to me, Gabriel.{#Name=""One""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Dragão!{#Name=""Zero""}","Dragon!{#Name=""Zero""}"
"Você está bem!?{#Name=""Zero""}","You all right!?{#Name=""Zero""}"
"Y-Sim...{#Name=""Mikhail""}","Y-Yeah...{#Name=""Mikhail""}"
"Mas aquele cara é forte... Ele é muito, muito forte!{#Name=""Mikhail""}","But that guy's strong... He's really, really strong!{#Name=""Mikhail""}"
"Zero, suba! Vamos bater nele juntos!{#Name=""Mikhail""}","Zero, get on! Let's beat him together!{#Name=""Mikhail""}"
"145{#Name=""145""}","145{#Name=""145""}"
"Eu sei como isso funciona, minha irmã.{#Name=""One""}","I know how this goes, my sister.{#Name=""One""}"
"Nem mesmo você pode se recuperar de uma ferida mortal de dragão.{#Name=""One""}","Not even you can recover from a mortal dragon wound.{#Name=""One""}"
"Então acho que só tenho que matar você primeiro!{#Name=""Zero""}","Then I guess I just have to kill you first!{#Name=""Zero""}"
"Você e seu dragão daemon...{#Name=""Zero""}","You and your daemon dragon...{#Name=""Zero""}"
"Huh? O que isso significa?{#Name=""Mikhail""}","Huh? What's that mean?{#Name=""Mikhail""}"
"Isso significa que ela melhorou seu dragão{LF}para torná-lo melhor em lutar contra você.{#Name=""Zero""}","It means she enhanced her dragon{LF}to make it better at fighting you.{#Name=""Zero""}"
"Mas quando você faz isso...{#Name=""Zero""}","But when you do that...{#Name=""Zero""}"
"Ei, Zero? Por que estamos lutando?{#Name=""Mikhail""}","Hey, Zero? Why are we fighting?{#Name=""Mikhail""}"
"Você está me perguntando isso agora?{#Name=""Zero""}","Are you seriously asking me that now?{#Name=""Zero""}"
"Eu quero dizer... É apenas uma coisa triste, você sabe?{LF}É triste.{#Name=""Mikhail""}","I mean... It's just kind of sad, you know?{LF}It's sad.{#Name=""Mikhail""}"
"Sinto-me muito mal por Gabriel.{#Name=""Mikhail""}","I feel really bad for Gabriel.{#Name=""Mikhail""}"
"Sério? Você se sente mal pelo cara{LF}que está tentando te matar!?{#Name=""Zero""}","Really? You feel bad for the fucker{LF}that's trying to kill you!?{#Name=""Zero""}"
"Droga! Alguma coisa machuca ele!?{#Name=""Zero""}","Dammit! Does anything hurt him!?{#Name=""Zero""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Você está bem!?{#Name=""Zero""}","You all right!?{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Merda!{#Name=""Zero""}","Shit!{#Name=""Zero""}"
"Reencarne! Mesmo que você perca a memória, pelo menos você ainda—{#Name=""Zero""}","Reincarnate! Even if you lose your memory, at least you'll still—{#Name=""Zero""}"
"Você sabe, certo, Zero?{#Name=""Mikhail""}","You know, right, Zero?{#Name=""Mikhail""}"
"Por que os dragões podem renascer? Porque eles recebem um ""desejo final.""{#Name=""Mikhail""}","Why dragons can be reborn? Because they get a ""final wish.""{#Name=""Mikhail""}"
"Chega! Apenas se apresse e faça isso já!{#Name=""Zero""}","Enough! Just hurry up and do it already!{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"O desejo de um dragão é uma coisa profunda e poderosa...{#Name=""Mikhail""}","A dragon's wish is a deep and powerful thing...{#Name=""Mikhail""}"
"Então, agora, vou fazer o meu.{#Name=""Mikhail""}","So now, I'm gonna make mine.{#Name=""Mikhail""}"
"E vou matar aquele dragão!{#Name=""Mikhail""}","And I'm gonna kill that dragon!{#Name=""Mikhail""}"
"O que você está dizendo!?{#Name=""Zero""}","What're you saying!?{#Name=""Zero""}"
"Se eu usar minha vida para desejar isso... então posso fazer isso acontecer. Não é incrível!?{#Name=""Mikhail""}","If I use my life to wish it...then I can make it happen. Isn't that great!?{#Name=""Mikhail""}"
"Não! Não! Não, não, não! Não vou deixar você fazer isso! NÃO!","...No. No! No, no, no! I'm not letting you do this! NO!{#Name=""Zero""}"
"Tudo bem, Zero.","It's okay, Zero.{#Name=""Mikhail""}"
"Se eu perder minha memória, não serei mais eu mesmo de qualquer maneira.","If I lose my memory, I won't be me anymore anyway.{#Name=""Mikhail""}"
"Não! Não, não... Por favor, não...","No! No, no... Please, no...{#Name=""Zero""}"
"E além disso... Eu me diverti muito, Zero...","And besides... I had a lot of fun, Zero...{#Name=""Mikhail""}"
"Quero dizer, estar com você...","I mean, being with you...{#Name=""Mikhail""}"
"Mikhail, não! Você não pode! Não vou deixar você!","Mikhail, no! You can't! I won't let you!{#Name=""Zero""}"
"Heh... Olhe para isso... Você finalmente usou meu nome... Meu...nome...","Heh... Look at that... You finally used my name... My...name...{#Name=""Mikhail""}"
"Pelo amor de Deus, idiota... Pare de repetir coisas...","Goddammit, dummy... Stop repeating things...{#Name=""Zero""}"
"Mik...hail...","Mik...hail...{#Name=""Zero""}"
"{06}>","{06}>{#Name=""One""}"
"Você é...não...","You're...not...{#Name=""One""}"
"o único que está pronto...a sacrificar tudo...","the only one...who's ready...to sacrifice everything...{#Name=""One""}"
"{06}>","{06}>{#Name=""One""}"
"Vou proteger Gabriel...","I will protect Gabriel...{#Name=""One""}"
"Mesmo que... Mesmo que eu abandone minha vida...como uma Intoner!","Even if... Even if I forsake my life...as an Intoner!{#Name=""One""}"
"Venha me buscar, Zero!","Come for me, Zero!{#Name=""One""}"
"Morra!","Die!{#Name=""Zero""}"
"Você não entende nada!","You comprehend nothing!{#Name=""One""}"
"Você destrói a paz que criamos!","You destroy the peace we created!{#Name=""One""}"
"Você mata seu próprio sangue!","You kill your own flesh and blood!{#Name=""One""}"
"E então...você pensa...","And then...you think...{#Name=""One""}"
"Você acha que pode salvar o MUNDO!?{#Name=""One""}","You think you can save the WORLD!?{#Name=""One""}"
"Você terminou de falar besteira ainda?{#Name=""Zero""}","You done running your mouth yet?{#Name=""Zero""}"
"Mikhail...{#Name=""Zero""}","Mikhail...{#Name=""Zero""}"
"Por que não fui eu...?{#Name=""Zero""}","Why wasn't it me...?{#Name=""Zero""}"
"Mikhail... Mikhail ainda tinha um futuro...{#Name=""Zero""}","Mikhail... Mikhail still had a future...{#Name=""Zero""}"
"Droga. Droga de tudo!{#Name=""Zero""}","Damn it. Goddamn it all!{#Name=""Zero""}"
"Você acha mesmo que isso será{LF}suficiente para nos destruir!?{#Name=""One""}","Do you honestly think this will{LF}be enough to destroy us!?{#Name=""One""}"
"Todos nós... Five, Four, Three, Two e One...{#Name=""One""}","All of us... Five, Four, Three, Two, and One...{#Name=""One""}"
"Não vamos perder, Zero! E o mundo também não!{#Name=""One""}","We won't lose, Zero! And the world won't, either!{#Name=""One""}"
"Você é o monstro que fez{LF}as Intoners em primeiro lugar!{#Name=""One""}","You're the monster who made{LF}the Intoners in the first place!{#Name=""One""}"
"Droga...{#Name=""One""}","Dammit...{#Name=""One""}"
"Tchau, Gabriel...{#Name=""One""}","Farewell, Gabriel...{#Name=""One""}"
"Eu...sinto muito...{#Name=""One""}","I'm...sorry...{#Name=""One""}"
"......{#Name=""Zero""}","......{#Name=""Zero""}"
"Então isso é...{#Name=""One""}","So this is...{#Name=""One""}"
"Tchau...{#Name=""One""}","Good...bye...{#Name=""One""}"
"É. É.{#Name=""Zero""}","Yeah. It is.{#Name=""Zero""}"
"Mikhail... É o fim.{#Name=""Zero""}","Mikhail... It's over.{#Name=""Zero""}"
"Agora eu—{#Name=""Zero""}","Now I—{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"O-One!?{#Name=""Zero""}","O-One!?{#Name=""Zero""}"
"Mas como...?{#Name=""Zero""}","But how...?{#Name=""Zero""}"
"Irmão.{#Name=""???""}","Brother.{#Name=""? ? ?""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Eu sou o irmão de One.{#Name=""???""}","I'm One's brother.{#Name=""? ? ?""}"
"Irmão? Isso é...impossível...{#Name=""Zero""}","Brother? That's...impossible...{#Name=""Zero""}"
"Você não sabe. Você só teve suas cinco irmãs.{#Name=""???""}","You wouldn't know. You only had your five sisters.{#Name=""? ? ?""}"
"Mas da mesma maneira que você ""criou"" suas irmãs...{#Name=""???""}","But in the same way you ""created"" your sisters...{#Name=""? ? ?""}"
"Sua irmã Uma criou-me.{#Name=""???""}","Your sister One created me.{#Name=""? ? ?""}"
"Eu era um recurso de segurança caso você conseguisse matá-la.{#Name=""???""}","I was a failsafe in case you managed to kill her.{#Name=""? ? ?""}"
"Eu era sua arma final.{#Name=""???""}","I was her final weapon.{#Name=""? ? ?""}"
"Veja essa espada? É feita de um dente de dragão.{#Name=""???""}","See this sword? It's made from a dragon's fang.{#Name=""? ? ?""}"
"Isso significa que pode matar uma Intoner, certo?{#Name=""???""}","That means it can kill an Intoner, right?{#Name=""? ? ?""}"
"Eu...vejo...{#Name=""Zero""}","I...see...{#Name=""Zero""}"
"Você não tem ninguém para culpar, assassino!{#Name=""???""}","You have no one to blame but yourself, murderer!{#Name=""? ? ?""}"
"{06}>{#Name=""???""}","{06}>{#Name=""? ? ?""}"
"Eu não...culpo...ninguém.{#Name=""Zero""}","I don't...blame...anyone.{#Name=""Zero""}"
"Eu só quero matar as Intoners....Todas elas.{#Name=""Zero""}","I just want to kill the Intoners. ...All of them.{#Name=""Zero""}"
"Você acha que após tudo isso eu pretendia...sobreviver?{#Name=""Zero""}","You think after all this I intended to...survive?{#Name=""Zero""}"
"O mundo não...funciona assim...{#Name=""Zero""}","The world doesn't...work that way...{#Name=""Zero""}"
"Finalmente...tudo acabou...{#Name=""Zero""}","At last...it's all over...{#Name=""Zero""}"
"Mik...hail.{#Name=""Zero""}","Mik...hail.{#Name=""Zero""}"
"Obrigado y—{#Name=""Zero""}","Thank y—{#Name=""Zero""}"
"...Ela está morta.{#Name=""???""}","...She's dead.{#Name=""? ? ?""}"
"Zero está morta.{#Name=""???""}","Zero is dead.{#Name=""? ? ?""}"
"One, você me ouve?{#Name=""???""}","One, do you hear me?{#Name=""? ? ?""}"
"Eu terminei com as Intoners, assim como você disse!{#Name=""???""}","I finished off the Intoners, just like you said!{#Name=""? ? ?""}"
"Mas...o que devo fazer agora?{#Name=""???""}","But...what should I do now?{#Name=""? ? ?""}"
"Como eu devo viver... em um mundo que falta a proteção das Intoners?{#Name=""? ? ?""}","How am I supposed to live...in a world that lacks the Intoners' protection?{#Name=""? ? ?""}"
"...One.{#Name=""? ? ?""}","...One.{#Name=""? ? ?""}"
"Eu vejo... Se não há mais Intoners para proteger o mundo...{#Name=""? ? ?{0A}(Irmão de One)""}","I see... If there are no Intoners left to protect the world...{#Name=""? ? ?{0A}(One's Brother)""}"
"Então eu mesmo vou protegê-lo!{#Name=""? ? ?{0A}(Irmão de One)""}","Then I'll just protect it myself!{#Name=""? ? ?{0A}(One's Brother)""}"
"Nós vamos formar uma nova religião.{#Name=""? ? ?{0A}(Irmão de One)""}","We'll form a new religion.{#Name=""? ? ?{0A}(One's Brother)""}"
"Uma religião que adora minha irmã, One.{#Name=""? ? ?{0A}(Irmão de One)""}","A religion that worships my sister, One.{#Name=""? ? ?{0A}(One's Brother)""}"
"...Não, eu sou a verdadeira One.{#Name=""? ? ?{0A}(Irmão de One)""}","...No, I am the true One.{#Name=""? ? ?{0A}(One's Brother)""}"
"A partir de hoje, todos me chamarão de One!{#Name=""One{0A}(Irmão de One)""}","From this day forward, all will call ME One!{#Name=""One{0A}(One's Brother)""}"
"{06}>{#Name=""One{0A}(Irmão de One)""}","{06}>{#Name=""One{0A}(One's Brother)""}"
"Eu deveria ter sabido que essa ramificação também acabaria assim.{#Name=""? ? ?{0A}(Accord)""}","I should have known this branch would also end like this.{#Name=""? ? ?{0A}(Accord)""}"
"Parece que deveríamos ter tomado um ramo diferente em algum lugar ao longo do caminho...{#Name=""? ? ?{0A}(Accord)""}","Seems like we should've taken a different branch somewhere along the way...{#Name=""? ? ?{0A}(Accord)""}"
"Zero! Meus ataques não estão funcionando!{LF}Eles não estão funcionando!{#Name=""Mikhail""}","Zero! My attacks aren't working!{LF}They aren't working!{#Name=""Mikhail""}"
"Bata nele assim que ele abrir sua boca grande e gorda!{#Name=""Zero""}","Slam into him once he opens his big, fat mouth!{#Name=""Zero""}"
"Se um bom tapa na boca não funcionar,{LF}Eu não sei o que vai funcionar. Tão doloroso...{#Name=""Zero""}","If a good smack in the mouth don't work,{LF}I dunno what will. Such a pain...{#Name=""Zero""}"
"Vou bater a cabeça se voar em volta aqui!{#Name=""Mikhail""}","I'm gonna hit my head if I fly around in here!{#Name=""Mikhail""}"
"Talvez isso te faça voltar ao normal!{#Name=""Zero""}","Maybe that'll smarten you up a bit!{#Name=""Zero""}"
"Isso é cruel, Zero! Olha, eu não vou voar aqui!{LF}Eu não vou!{#Name=""Mikhail""}","That's mean, Zero! Look, I'm not flying in here!{LF}I'm not!{#Name=""Mikhail""}"
