"translation","source"
"Blá blá blá blá. Cale-se e MORRA!{#Name=""Zero""}","Yak yak yak yak. Shut up and DIE ALREADY!{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Acaba com ela.{#Name=""One""}","Finish her.{#Name=""One""}"
"V-Você...{#Name=""Zero""}","Y-You...{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Vai MORRER!{#Name=""Zero""}","will DIE!{#Name=""Zero""}"
"Zero!{#Name=""Michael""}","Zero!{#Name=""Michael""}"
"Agora!{#Name=""Zero""}","Fiiiiiire!{#Name=""Zero""}"
"One!{#Name=""Four""}","One!{#Name=""Four""}"
"Como ele ainda tem tanta força...{#Name=""One""}","How can he still have so much strength...{#Name=""One""}"
"{06}>{#Name=""Michael""}","{06}>{#Name=""Michael""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Ela fugiu.{#Name=""One""}","She fled.{#Name=""One""}"
"Você quis mesmo matar as Intoners?{#Name=""One""}","You truly thought to kill the Intoners?{#Name=""One""}"
"Sua tola.{#Name=""One""}","Silly girl.{#Name=""One""}"
"{06}>{#Name=""One""}","{06}>{#Name=""One""}"
"Agora... Vamos cantar sobre o fim do mundo.{#Name=""One""}","Now... Let us sing of the world's end.{#Name=""One""}"
"Mate as suas irmãs.{#Name=""説明文""}","Kill your sisters.{#Name=""説明文""}"
"Então é mesmo o fim...{#Name=""Zero""}","Oh, it's the end all right...{#Name=""Zero""}"
"Derrote Gabriel!{#Name=""説明文""}","Defeat Gabriel!{#Name=""説明文""}"
