"translation","source","can_modify"
"Com isso, posso esperar para matar Fou também!","これならフォウを殺すときも期待出来るなあ{#Name=""ディト""}","1"
"Estou ansioso para ver!","楽しみにしておけ{#Name=""ゼロ""}","1"
"Haaa... haaa... haaa...","はぁはぁはぁ…{#Name=""ディト""}","1"
"Você está sem fôlego. Deixe um pouco de energia para mais tarde, senão você vai morrer!","息があがってるね。体力残しておかなきゃ、この先死ぬよ{#Name=""ゼロ""}","1"
"Ah, grande favor. Eu tenho meu próprio jeito de lutar.","お、大きなお世話。僕なりの、戦い方が、あるっての{#Name=""ディト""}","1"
"Hmm... sua determinação é louvável.","ふむ…その負けん気はよろしい{#Name=""ゼロ""}","1"
"307","307{#Name=""307""}","1"
"649","649{#Name=""649""}","1"
"Você está me atrasando. Vamos!","You're slowing me down. Move it.{#Name=""Zero""}","1"
"Ei, Zero? Posso pedir um favor?","Um, hey, Zero? Can I ask you a favor? {#Name=""Dito""}","1"
"Deixa eu adivinhar: é algo estúpido, certo?","Lemme guess: It's something stupid, right?{#Name=""Zero""}","1"
"Não! ...Eu só queria uma carona no seu ombro.","No! ...I just wanted a piggy-back ride.{#Name=""Dito""}","1"
"Como eu disse. Estúpido.","Like I said. Stupid.{#Name=""Zero""}","1"
"Se você cair daqui, vai morrer na hora.","ここから落ちたら、一発で死ぬな{#Name=""ゼロ""}","1"
"Acho que é um espetáculo emocionante, mas não gosto de ser o centro das atenções.","すごくスリリングでいい見世物だとは思うけど、自分が見られる側に立つのは勘弁だな{#Name=""ディト""}","1"
"Não esse estúpido cachorro novamente...{#Name=""Zero""}","Not this stupid mutt again...{#Name=""Zero""}","1"
"Oh, olhe. Trancado e cercado por inimigos.{LF}...DE NOVO.{#Name=""Dito""}","Oh, look. Locked in and surrounded by enemies.{LF}...AGAIN.{#Name=""Dito""}","1"
"Você não poderia ter pensado em algo{LF}um pouco menos clichê?{#Name=""Dito""}","Couldn't you come up with something{LF}a little less cliché?{#Name=""Dito""}","1"
"O que você está reclamando?{LF}E quem você está reclamando PARA?{#Name=""Zero""}","What are you bitching about?{LF}And who are you bitching TO?{#Name=""Zero""}","1"
"Não se preocupe com isso. É complicado.{#Name=""Dito""}","Don't worry about it. It's complicated.{#Name=""Dito""}","1"
"Hmm. Essa porta parece familiar...{#Name=""Zero""}","Hmm. That gate looks familiar...{#Name=""Zero""}","1"
"Ótimo...um soldado gigante.{#Name=""Zero""}","Great...a giant soldier.{#Name=""Zero""}","1"
"Acha que ele é o dono daquele cachorro de antes?{#Name=""Dito""}","Think he's the owner of that mutt from before?{#Name=""Dito""}","1"
"Não sei, não me importo.{#Name=""Zero""}","Don't know, don't care.{#Name=""Zero""}","1"
"ま、どっちでもいいさ{#Name=""ゼロ""}","ま、どっちでもいいさ{#Name=""ゼロ""}","1"
"ま、どっちでもいいさ{#Name="" ""}","ま、どっちでもいいさ{#Name="" ""}","1"
"Ele saiu novamente！{#Name=""ディト""}","また出た！{#Name=""ディト""}","1"
"Ah, isso não é nem irmão nem família. É o próprio. É reutilização！{#Name=""ゼロ""}","ああ。これは兄弟でも家族でもないな。本人だ。使い回しだ！{#Name=""ゼロ""}","1"
"Até aqui é divertido, e mais ainda{#Name=""ディト""}","ここまであからさまだと、むしろ楽しいかも{#Name=""ディト""}","1"
"Poxa. Fomos amaldiçoados pelo Gigas！{#Name=""ディト""}","やれやれ。ギガースに祟られたね{#Name=""ディト""}","1"
"Ah, sinto que vi um Gigas para toda a vida{#Name=""ゼロ""}","ああ、もう一生分のギガースを見た気がする{#Name=""ゼロ""}","1"
"O quê? O quê? Um fantasma saiu？{#Name=""ミハイル""}","何？何？オバケでも出た？{#Name=""ミハイル""}","1"
"Tive uma experiência mais assustadora que um fantasma. Em certo sentido{#Name=""ディト""}","オバケより怖い体験をしたよ。ある意味{#Name=""ディト""}","1"
"Maldição. Está frio.{#Name=""Zero""}","Dammit. It's cold.{#Name=""Zero""}","1"
"Ei, eu também estaria frio se estivesse vestido assim...{#Name=""Dito""}","Hey, I'd be cold too if I were dressed like that...{#Name=""Dito""}","1"
"Não aguento. Dê-me suas roupas.{#Name=""Zero""}","I can't take it. Here, gimme your clothes.{#Name=""Zero""}","1"
"O quê? Por quê!? Elas nem caberiam em você!{#Name=""Dito""}","What? Why!? They won't even fit you!{#Name=""Dito""}","1"
"Não estou usando eles. Vou ter dummy{LF}queimá-los para se esquentar.{#Name=""Zero""}","I'm not wearing them. I'm gonna have dummy{LF}burn 'em for warmth.{#Name=""Zero""}","1"
"Você realmente é um demônio...{#Name=""Dito""}","You really are a demon...{#Name=""Dito""}","1"
"Os dragões podem cuspir fogo?{#Name=""ディト""}","ドラゴンは火を吐けるんだろ？{#Name=""ディト""}","1"
"Sim{#Name=""ミハイル""}","うん{#Name=""ミハイル""}","1"
"Então, o seu corpo é sempre quente?{#Name=""ディト""}","だったら、体の中はいつも暖かいのか？{#Name=""ディト""}","1"
"Eh? Como assim? Eh... o meu corpo... é quente? É frio?{#Name=""ミハイル""}","え？どうだろう？えっと…体の中…中…暖かいかな？寒いかな？{#Name=""ミハイル""}","1"
"Se você é tão insensível, não importa qual seja?{#Name=""ディト""}","それだけ鈍感なら、どっちでもいいんじゃない？{#Name=""ディト""}","1"
"Estou sentindo a presença de um Intonador! Lá em cima, além dessas nuvens!{#Name=""Mikhail""}","I'm sensing an Intoner's presence! Up beyond those clouds!{#Name=""Mikhail""}","1"
"Oh, inferno. O CÉU? Nunca nem considerei isso.{#Name=""Zero""}","Oh, hell. The SKY? Never even considered that.{#Name=""Zero""}","1"
"Vem, suba!{#Name=""Mikhail""}","Here, get on!{#Name=""Mikhail""}","1"
"Ugh. Está frio e você fede, mas suponho que não há escolha.{#Name=""Zero""}","Ugh. It's cold and you stink, but I suppose there's no choice.{#Name=""Zero""}","1"
"Ei! Isso dói!{#Name=""Mikhail""}","Hey! That hurts!{#Name=""Mikhail""}","1"
"Ela está aqui! Zero chegou!{#Name=""Soldado A""}","She's here! Zero's arrived!{#Name=""Soldier A""}","1"
"Ela tem um dragão com ela!{#Name=""Soldado B""}","She's got a dragon with her!{#Name=""Soldier B""}","1"
"Nunca pensei que ela faria isso aqui...{#Name=""Soldado F""}","I never thought she'd make it here...{#Name=""Soldier F""}","1"
"Alerta a guarda traseira! AGORA!{#Name=""Soldado E""}","Alert the rear guard! NOW!{#Name=""Soldier E""}","1"
"Ah! GyaAAAA!{#Name=""Soldado G""}","Ah! Gyaaaaaa!{#Name=""Soldier G""}","1"
"Ei! Mexa-se, você!{#Name=""Soldado E""}","Hey! Move it, you!{#Name=""Soldier E""}","1"
"Droga. Esse frio é assassinato para esses ossos velhos.{#Name=""Soldado F""}","Damn. This cold is murder on these old bones.{#Name=""Soldier F""}","1"
"Não é mais fácil para os meus, velho!{#Name=""Soldado G""}","It ain't any easier on mine, old timer!{#Name=""Soldier G""}","1"
"Não há retirada! Avante! Avante!{#Name=""Soldado B""}","No retreat! Forward! Forwaaard!{#Name=""Soldier B""}","1"
"1º Esquadrão de Canhão, avance!{#Name=""Soldado A""}","1st Cannon Squad, forward!{#Name=""Soldier A""}","1"
"Droga... Me dê medicina! Por favor!{#Name=""Soldado E""}","Damn... Give me medicine! Please!{#Name=""Soldier E""}","1"
"Desembainhem as espadas! Desembainhem as espadas!{#Name=""Soldado F""}","Draw your swords! Draw your swords!{#Name=""Soldier F""}","1"
"Isso é loucura. Não sinto mais meus dedos!{#Name=""Soldado D""}","This is crazy. I can't feel my toes anymore!{#Name=""Soldier D""}","1"
"Continue em movimento ou você vai congelar!{#Name=""Soldado C""}","Keep moving or you'll get frostbite!{#Name=""Soldier C""}","1"
"Senhor! O 4º esquadrão está bloqueado na linha de frente por uma avalanche!{#Name=""Soldado E""}","Sir! The 4th squadron is blocked from the front lines by an avalanche!{#Name=""Soldier E""}","1"
"Maldição! Não temos soldados suficientes!{#Name=""Soldado B""}","Dammit! We don't have enough soldiers!{#Name=""Soldier B""}","1"
"Não deixe que aquele demônio nojento toque na Lady Quatro!{#Name=""Soldado A""}","Don't let that wretched demon touch Lady Four!{#Name=""Soldier A""}","1"
"Entendido! Vamos todos carregar contra ela ao mesmo tempo!{#Name=""Soldado C""}","Understood! We'll all charge her at once!{#Name=""Soldier C""}","1"
"Sim, senhor!{#Name=""Soldado D""}","Yes, sir!{#Name=""Soldier D""}","1"
"Onde estão nossos reforços!?{#Name=""Soldado F""}","Where are our reinforcements!?{#Name=""Soldier F""}","1"
"Não consigo ver nada!{#Name=""Soldado G""}","I can't see a thing!{#Name=""Soldier G""}","1"
"Ela está aqui!?{#Name=""Soldado E""}","Is she here!?{#Name=""Soldier E""}","1"
"Lady Quatro seja abençoada! Haaarrrgh!{#Name=""Soldado C""}","Lady Four be blessed! Haaarrrgh!{#Name=""Soldier C""}","1"
"Luto pela causa de Lady Quatro!{#Name=""Soldado D""}","I fight for the sake of Lady Four!{#Name=""Soldier D""}","1"
"Por favor, senhor! Devemos recuar!{#Name=""Soldado E""}","Please, sir! We must fall back!{#Name=""Soldier E""}","1"
"A maioria dos homens está com congelamento severo demais para segurar suas armas!{#Name=""Soldado E""}","Most of the men are too frostbitten to hold their weapons!{#Name=""Soldier E""}","1"
"Continue lutando! É tudo ou nada agora!{#Name=""Soldado A""}","Keep fighting! It's all or nothing now!{#Name=""Soldier A""}","1"
"Aquele cara é tão forte quanto Zero!{#Name=""Soldier C""}","That guy's as strong as Zero!{#Name=""Soldier C""}","1"
"Isso não é um ""cara"". Isso é um discípulo!{#Name=""Soldier D""}","That's no ""guy."" That's a disciple!{#Name=""Soldier D""}","1"
"O quê!? O demônio está roubando discípulos agora!?{#Name=""Soldier F""}","Wha!? The demon's stealing disciples now!?{#Name=""Soldier F""}","1"
"A jóia que carrega o reverenciado ascende aos céus a partir{LF}do Monte Bernstein do Vice Norden, deixando uma sombra prateada em seu rastro.{#Name=""Accord""}","The jewel bearing the revered one ascends to the heavens from{LF}Mt. Bernstein of the Vice Norden, leaving a silvery shadow in its wake.{#Name=""Accord""}","1"
"Seguindo a mensagem da pedra, Zero e companhia seguiram em direção{LF}ao Monte Bernstein do Vice Norden.{#Name=""Accord""}","Following the stone's message, Zero and company made their way{LF}toward Mt. Bernstein of the Vice Norden.{#Name=""Accord""}","1"
"Embora seja nomeado como uma montanha, o Monte Bernstein do Vice Norden é{LF}na verdade uma fortaleza feita pelo homem localizada na parte mais profunda da cadeia de montanhas.{#Name=""Accord""}","Though named for a mountain, Mt. Bernstein of the Vice Norden is actually{LF}a man-made fortress located in the deepest part of the range.{#Name=""Accord""}","1"
"Sentindo-se menos do que entusiasmado com o comprimento do nome{LF}""Monte Bernstein do Vice Norden,""{#Name=""Accord""}","Feeling less than enthused by the length of the name{LF}""Mt. Bernstein of the Vice Norden,""{#Name=""Accord""}","1"
"o grupo decidiu se referir a ele como ""Monte Qualquer"" em vez disso.{#Name=""Accord""}","the group decided to refer to it as ""Mt. Whatever"" instead.{#Name=""Accord""}","1"
"Ugh...{#Name=""Zero""}","Ugh...{#Name=""Zero""}","1"
"Algo errado, Z?{#Name=""Dito""}","Something wrong, Z?{#Name=""Dito""}","1"
"Eu...não sou um fã.{#Name=""Zero""}","I'm...not a fan.{#Name=""Zero""}","1"
"De quê, alturas?{#Name=""Dito""}","Of what, heights?{#Name=""Dito""}","1"
"Não. Só...toda essa estúpida pulsação de precisão.{#Name=""Zero""}","No. Just...all this stupid precision jumping.{#Name=""Zero""}","1"
"{06}>{#Name=""Dito""}","{06}>{#Name=""Dito""}","1"
"Você está em terreno perigoso, amigo.{#Name=""Zero""}","You're on thin ice, buddy.{#Name=""Zero""}","1"
"Você ligou!?{#Name=""Mikhail""}","You called!?{#Name=""Mikhail""}","1"
"Eu liguei.{#Name=""Zero""}","I called.{#Name=""Zero""}","1"
"Ooh, você me ligou! Você me ligou!{#Name=""Mikhail""}","Ooh, you called me! You called me!{#Name=""Mikhail""}","1"
"Só faça sua coisa.{#Name=""Zero""}","Just do your thing.{#Name=""Zero""}","1"
"Ok!{#Name=""Mikhail""}","Okay!{#Name=""Mikhail""}","1"
"Você tem que estar brincando. MAIS pulos?{#Name=""Zero""}","You've gotta be kidding me. MORE jumping?{#Name=""Zero""}","1"
"Quem é o idiota que projetou este lugar, afinal?{#Name=""Zero""}","Who's the asshole who designed this place, anyway?{#Name=""Zero""}","1"
"Se aguente, Zero! Se aguente!{#Name=""Mikhail""}","Hang in there, Zero! Hang in there!{#Name=""Mikhail""}","1"
"Acalme-se, você?{#Name=""Zero""}","Settle down, would you?{#Name=""Zero""}","1"
"Você conseguiu! Vou tentar com o dobro de esforço, Zero!{#Name=""Mikhail""}","You got it! I'll try double hard, Zero!{#Name=""Mikhail""}","1"
"Isso é o Monte Alguma Coisa, algum tipo de covil de monstro{LF}ou o quê?{#Name=""Zero""}","Is this Mt. Whatever some kind of monster lair{LF}or what?{#Name=""Zero""}","1"
"Não é chamado de Monte Alguma Coisa, você sabe.{LF}Ele tem um nome real.{#Name=""Dito""}","It's not actually called Mt. Whatever, you know.{LF}It has a real name.{#Name=""Dito""}","1"
"O que era novamente?{#Name=""Zero""}","What was it again?{#Name=""Zero""}","1"
"Uh... Monte Ber...alguma coisa.{#Name=""Dito""}","Uh... Mt. Ber...something.{#Name=""Dito""}","1"
"Tudo bem. Vamos chamar de Monte Bersalguma coisa. Feliz?{#Name=""Zero""}","Fine. We'll call it Mt. Bersomething. Happy?{#Name=""Zero""}","1"
"Derrote os inimigos que bloqueiam seu caminho!{#Name=""説明文""}","Defeat the enemies blocking your way!{#Name=""説明文""}","1"
"テスト99{#Name=""テスト""}","テスト99{#Name=""テスト""}","1"
"テスト100{#Name=""テスト""}","テスト100{#Name=""テスト""}","1"
"テスト101{#Name=""テスト""}","テスト101{#Name=""テスト""}","1"
"テスト102{#Name=""テスト""}","テスト102{#Name=""テスト""}","1"
"テスト103{#Name=""テスト""}","テスト103{#Name=""テスト""}","1"
"テスト104{#Name=""テスト""}","テスト104{#Name=""テスト""}","1"
"テスト105{#Name=""テスト""}","テスト105{#Name=""テスト""}","1"
"テスト106{#Name=""テスト""}","テスト106{#Name=""テスト""}","1"
"テスト107{#Name=""テスト""}","テスト107{#Name=""テスト""}","1"
