"translation","source"
"Fiquem atentos ou vão morrer!{#Name=""Soldier D""}","Stay sharp or you're dead!{#Name=""Soldier D""}"
"Informem ao primeiro esquadrão que ela chegou!{#Name=""Soldier F""}","Inform the first squadron she's arrived!{#Name=""Soldier F""}"
"Ela, senhor?{#Name=""Soldier E""}","She, sir?{#Name=""Soldier E""}"
"Zero! A flor escura da morte!{#Name=""Soldier F""}","Zero! The dark blossom of death!{#Name=""Soldier F""}"
"GYAAAH!{#Name=""Soldier G""}","GYAAAH!{#Name=""Soldier G""}"
"Calma lá! É apenas um ferimento superficial!{#Name=""Soldier F""}","Calm down! It's just a flesh wound!{#Name=""Soldier F""}"
"Atacar! Atacaaaar!{#Name=""Soldier A""}","Charge! Chaaaarge!{#Name=""Soldier A""}"
"Resista! Podemos vencer se mantivermos firme!{#Name=""Soldier B""}","Stand strong! We can win if we keep at it!{#Name=""Soldier B""}"
"Se formos abaixo, vamos abaixo juntos!{#Name=""Soldier C""}","If we go down, we go down together!{#Name=""Soldier C""}"
"Arrrgh... Grant...me....poder...!{#Name=""Soldier D""}","Arrrgh... Grant...me....power...!{#Name=""Soldier D""}"
"Vou rasgar seu traseiro demoníaco em dois!{#Name=""Soldier E""}","I'm gonna tear your demonic ass in half!{#Name=""Soldier E""}"
"Todos os soldados, comecem a contra-ofensiva!{#Name=""Soldier F""}","All soldiers, commence counterattack!{#Name=""Soldier F""}"
"É como o renascimento de algum poder sombrio...{#Name=""Soldier G""}","It's like the rebirth of some dark power...{#Name=""Soldier G""}"
"Onde está Lady Two?{#Name=""Soldier F""}","Where's Lady Two?{#Name=""Soldier F""}"
"Ultima vez que ouvi, ela estava indo para o santuário, com Cent!{#Name=""Soldier G""}","Last I heard, she was headed for the shrine, with Cent!{#Name=""Soldier G""}"
"Bom. Então devemos parar Zero aqui!{#Name=""Soldier F""}","Good. Then we must stop Zero here!{#Name=""Soldier F""}"
"Lady Two é nosso sol brilhante. Sem nosso sol, não somos nada!{#Name=""Soldier F""}","Lady Two is our shining sun. Without our sun, we're nothing!{#Name=""Soldier F""}"
"O dragão é tão forte!{#Name=""Soldier D""}","The dragon's so strong!{#Name=""Soldier D""}"
"Uma Intoner que doma dragões? Que absurdo!{#Name=""Soldier C""}","A dragon-taming Intoner? Don't be absurd!{#Name=""Soldier C""}"
"Nossa guarda traseira está enfraquecida!{#Name=""Soldier E""}","Our rear guard is weakened!{#Name=""Soldier E""}"
"As baixas estão aumentando em todos os lugares!{#Name=""Soldier G""}","Casualties are mounting everywhere!{#Name=""Soldier G""}"
"Sem recuo, soldados! A pena para recuo é a morte!{#Name=""Soldier A""}","No retreat, soldiers! The penalty for retreat is death!{#Name=""Soldier A""}"
"217{#Name=""217""}","217{#Name=""217""}"
"271{#Name=""271""}","271{#Name=""271""}"
"Quem ela pensa que é? QUEM DIABOS ELA PENSA QUE É??{#Name=""Soldier B""}","Who does she think she is? WHO THE HELL DOES SHE THINK SHE IS??{#Name=""Soldier B""}"
"Ei, cuidado com onde você balança aquilo! Você vai matar um de NÓS!{#Name=""Soldier E""}","Hey, watch where you swing that thing! You're gonna kill one of US!{#Name=""Soldier E""}"
"Resgate Mikhail.{#Name=""説明文""}","Rescue Mikhail.{#Name=""説明文""}"
"Derrote os soldados inimigos!{#Name=""説明文""}","Defeat the enemy soldiers!{#Name=""説明文""}"
"Derrote os inimigos que bloqueiam seu caminho!{#Name=""説明文""}","Defeat the enemies blocking your way!{#Name=""説明文""}"
"Derrote os Lobos de Areia Alfa!{#Name=""説明文""}","Defeat the Alpha Sandwolves!{#Name=""説明文""}"
"Derrote o Golem!{#Name=""説明文""}","Defeat the Golem!{#Name=""説明文""}"
"Cara, estou com uma sede danada.{#Name=""Dito""}","Man, I'm thirsty as hell.{#Name=""Dito""}"
"Ho ho ho. Uma pena. Não estamos aptos{LF}a encontrar água neste lugar.{#Name=""Octa""}","Ho ho ho. A shame. We're not apt{LF}to find water in this place.{#Name=""Octa""}"
"Se tivermos que continuar lutando assim,{LF}vou desmaiar!{#Name=""Dito""}","If we have to keep fighting like this,{LF}I'm gonna keel over!{#Name=""Dito""}"
"De fato, isso também me esgota.{LF}... Embora não meu poder masculino!{#Name=""Octa""}","Indeed, it saps my strength as well.{LF}...Though not my man strength!{#Name=""Octa""}"
"Puta merda, esses lobos são irritantes!{#Name=""Zero""}","Goddamn, these wolves are annoying!{#Name=""Zero""}"
"Os lobos podem sentir a intenção assassina{LF}dos seus inimigos...{#Name=""Decadus""}","Wolves can sense the murderous{LF}intent of their foes...{#Name=""Decadus""}"
"O quê? Você está dizendo que eu não estou escondendo{LF}minha ""intenção assassina"" o suficiente!?{#Name=""Zero""}","What? You saying I'm not hiding{LF}my ""murderous intent"" enough!?{#Name=""Zero""}"
"É só que devemos permanecer calmos, ou—{LF}Veja? Agora há mais deles!{#Name=""Decadus""}","J-Just that we should remain calm, or—{LF}See? Now there's more of them!{#Name=""Decadus""}"
" {#Name=""デカート""}"," {#Name=""デカート""}"
"Tudo isso é culpa do dragão estúpido, não é?{#Name=""Dito""}","This is all that stupid dragon's fault, isn't it?{#Name=""Dito""}"
"Ele se deixa capturar, e então{LF}você fica louco de raiva...{#Name=""Dito""}","He gets himself taken, and then{LF}you get all crazy with rage...{#Name=""Dito""}"
"Não estou louco de raiva por causa dele...{#Name=""Zero""}","I'm not crazy with rage because of him...{#Name=""Zero""}"
"Isso é apenas minha raiva normal, do dia a dia.{#Name=""Zero""}","This is just my normal, everyday rage.{#Name=""Zero""}"
"Ah, realmente.{#Name=""Dito""}","Oh, really.{#Name=""Dito""}"
"Você não acredita em mim?{#Name=""Zero""}","You don't believe me?{#Name=""Zero""}"
"Não disse isso...{#Name=""Dito""}","I didn't say that...{#Name=""Dito""}"
"Você realmente quer morrer, não é?{#Name=""Zero""}","You really do want to die, don't you?{#Name=""Zero""}"
"Minha garganta está em chamas aqui.{#Name=""Zero""}","My throat's on fire here.{#Name=""Zero""}"
"Oh ho! Talvez um beijo doce{LF}possa apagar essas chamas!{#Name=""Octa""}","Oh ho! Perhaps a sweet kiss{LF}can quench those flames!{#Name=""Octa""}"
"E então, posso limpar{LF}algum areia do covil do leão, mmm?{#Name=""Octa""}","And then afterwards, I could clear{LF}some sand from the lion's den, mmm?{#Name=""Octa""}"
"Mais uma palavra e eu vou cortá-lo.{#Name=""Zero""}","Another word and I'll cut you down.{#Name=""Zero""}"
"Esses bastardos! Atacando{LF}Lady Two enquanto ela está doente!{#Name=""Soldier B""}","Those bastards! Attacking{LF}Lady Two while she's ill!{#Name=""Soldier B""}"
"Lutamos por Lady Two, sussurro{LF}sereno da primavera!{#Name=""Soldier C""}","We fight for Lady Two, serene{LF}whisper of the spring!{#Name=""Soldier C""}"
"Devemos aguentar até que ela se recupere!{#Name=""Soldier D""}","We must hold out until she recovers!{#Name=""Soldier D""}"
"Ngh! Tão forte!{#Name=""Soldier G""}","Ngh! So strong!{#Name=""Soldier G""}"
"Não reclame! Você não pode servir a Lady Two dessa maneira!{#Name=""Soldier F""}","No bellyaching! You can't{LF}serve Lady Two like that!{#Name=""Soldier F""}"
"A Lady Two está segura!?{#Name=""Soldier A""}","Is Lady Two safe!?{#Name=""Soldier A""}"
"Não sei! Mas acho que ela está com Cent, pelo menos!{#Name=""Soldier E""}","I don't know! But I think{LF}she's with Cent, at least!{#Name=""Soldier E""}"
"Venha, você é amaldiçoado, flor negra!{#Name=""兵士""}","来やがれ、呪われし黒き花！{#Name=""兵士""}"
"Eu vou parar você!{#Name=""兵士""}","俺がオマエを止めてやる！{#Name=""兵士""}"
"Vamos pará-la aqui!{#Name=""Soldier A""}","We'll stop her here!{#Name=""Soldier A""}"
"A Lady Two está doente... Vamos mostrar o que os seus artilheiros são capazes de fazer!{#Name=""Soldier A""}","Lady Two is ill... Let's show her what her cannoneers are made of!{#Name=""Soldier A""}"
"Sim, senhor! Bendita seja a Lady Two!{#Name=""Soldiers C/D/G""}","Yes, sir! Blessed be Lady Two!{#Name=""Soldiers C/D/G""}"
"Atire! Atire! Continue atirando!{#Name=""Soldier B""}","Fire! Fire! Keep firing!{#Name=""Soldier B""}"
"Eles estão lá! Não mire, apenas atire!{#Name=""Soldier A""}","They're right there! Don't aim, just fire!{#Name=""Soldier A""}"
"Sim, senhor!{#Name=""Soldier E""}","Yes, sir!{#Name=""Soldier E""}"
"Assim que você estiver carregado, atire à vontade!{#Name=""Soldier C""}","Once you're loaded, fire at will!{#Name=""Soldier C""}"
"Trancado e carregado!!{#Name=""Soldier D""}","Locked and loaded!{#Name=""Soldier D""}"
"Ok. Atire!{#Name=""兵士C""}","よしッ。発砲！{#Name=""兵士C""}"
"Impacto confirmado!{#Name=""Soldier F""}","Confirmed strike!{#Name=""Soldier F""}"
"Menos confirmação, mais impacto!{#Name=""Soldier G""}","Less confirming, more striking!{#Name=""Soldier G""}"
"Estou farto desses brinquedos estúpidos...{#Name=""Zero""}","I've had it with these stupid-ass little toys...{#Name=""Zero""}"
"Venha em mim! Você E sua flor maldita!{#Name=""Soldier B""}","Come at me! You AND your damn flower!{#Name=""Soldier B""}"
"Vou derrubar vocês dois aqui mesmo!{#Name=""Soldier B""}","I'll cut you both down right here!{#Name=""Soldier B""}"
"Ajuda...ajuda-me...{#Name=""Soldier D""}","Help...help me...{#Name=""Soldier D""}"
"D-Droga... Minha perna...{#Name=""Soldier A""}","D-Damn... My leg...{#Name=""Soldier A""}"
"Mais lobos!? Isso está ficando ridículo.{#Name=""Zero""}","MORE wolves!? This is getting ri-goddamn-diculous.{#Name=""Zero""}"
"Você disse. Estúpidos bolas de pelo...{#Name=""Dito""}","You said it. Stupid furballs...{#Name=""Dito""}"
"Nessa deserto, você está tendo um trabalho difícil{#Name=""ゼロ""}","こんな砂漠でご苦労さまだな{#Name=""ゼロ""}"
"É mesmo. Ninguém ganha nessa luta, é isso{#Name=""ディト""}","まったくだよ。誰も得しない戦いだよ、コレ{#Name=""ディト""}"
"Nnngh...{#Name=""Decadus""}","Nnngh...{#Name=""Decadus""}"
"Você está bem, Decadus?{#Name=""Zero""}","You all right, Decadus?{#Name=""Zero""}"
"Areia... nos meus olhos... Tanta dor exquisita...{#Name=""Decadus""}","Sand...in my eyes... Such exquisite pain...{#Name=""Decadus""}"
"Sim, você está bem.{#Name=""Zero""}","Yeah, you're all right.{#Name=""Zero""}"
"Oh ho! Estamos quase lá!{#Name=""Octa""}","Oh ho! We're almost there!{#Name=""Octa""}"
"E apesar do calor, ainda estou pronto para mais...{#Name=""Octa""}","And despite the heat, I'm still ready for more...{#Name=""Octa""}"
"Maldição, por que diabos os lobos estão do lado DELA?{#Name=""Zero""}","Dammit, why the hell are the wolves on HER side?{#Name=""Zero""}"
"Não acho que esses sejam lobos selvagens comuns, minha senhora.{#Name=""Decadus""}","I don't think these are your everyday{LF}wild wolves, my lady.{#Name=""Decadus""}"
"Sim, Freakshow está certo. Esses caras são definitivamente treinados.{#Name=""Dito""}","Yeah, Freakshow's right. These guys{LF}are definitely trained.{#Name=""Dito""}"
"181{#Name=""181""}","181{#Name=""181""}"
"397{#Name=""397""}","397{#Name=""397""}"
"Tanto faz. Se eles estiverem no meu caminho, eles vão ser derrubados!{#Name=""Zero""}","Whatever. If they're in my way,{LF}they're getting cut down!{#Name=""Zero""}"
"Zero!{#Name=""Mikhail""}","Zero!{#Name=""Mikhail""}"
"Um lugar agradável para uma soneca.{#Name=""Zero""}","Nice place for a nap.{#Name=""Zero""}"
"Não! Eles me pegaram! Eles me pegaram aqui, okay?{#Name=""Mikhail""}","No! They caught me! They caught me here, okay?{#Name=""Mikhail""}"
"Posso ver isso.{#Name=""Zero""}","I can see that.{#Name=""Zero""}"
"Zerooo! Me ajudeee!{#Name=""Mikhail""}","Zerooo! Help meee!{#Name=""Mikhail""}"
"Sim, sim.{#Name=""Zero""}","Yeah, yeah.{#Name=""Zero""}"
"Golens...{#Name=""Zero""}","Golems...{#Name=""Zero""}"
"217{#Name=""217""}","217{#Name=""217""}"
"181{#Name=""181""}","181{#Name=""181""}"
"Então, como foi exatamente que você foi sequestrado novamente? Onde está seu cérebro?{#Name=""Zero""}","So how is it exactly that you got{LF}kidnapped again? Where's your brain?{#Name=""Zero""}"
"Na minha cabeça!{LF}... É na minha cabeça, certo?{#Name=""Mikhail""}","In my head!{LF}...It IS in my head, right?{#Name=""Mikhail""}"
"Esqueça.{#Name=""Zero""}","Forget it.{#Name=""Zero""}"
"Senhora Zero?{#Name=""Octa""}","Lady Zero?{#Name=""Octa""}"
"Hmm?{#Name=""Zero""}","Hmm?{#Name=""Zero""}"
"Golens são infundidos com feitiços mágicos{LF}que lhes dão vida.{#Name=""Octa""}","Golems are infused with magic{LF}spells that give them life.{#Name=""Octa""}"
"E?{#Name=""Zero""}","And?{#Name=""Zero""}"
"E disse feitiços mágicos são sempre{LF}gravados em seus corpos.{#Name=""Octa""}","And said magic spells are always{LF}etched upon their bodies.{#Name=""Octa""}"
"E então?{#Name=""Zero""}","So?{#Name=""Zero""}"
"Er, bem, se você destruir a parte do corpo{LF}que contém o feitiço, talvez o gólem possa...{#Name=""Octa""}","Er, well, if you destroy the part of the body{LF}that contains the spell, perhaps the golem may...{#Name=""Octa""}"
"Muito trabalho. Vou apenas matá-lo até a morte.{#Name=""Zero""}","Too much work. I'll just beat him to death.{#Name=""Zero""}"
"Eu supus que seria sua resposta...{#Name=""Octa""}","I assumed that would be your response...{#Name=""Octa""}"
"Oh, querida...{#Name=""Cent""}","Oh, dear...{#Name=""Cent""}"
"E eu aqui pensei que você seria esperto o suficiente para ficar longe.{#Name=""Cent""}","And I here thought you'd be smart enough to stay away.{#Name=""Cent""}"
"Bem, eu suponho que isso seja apenas a maldição de ser{LF}um cara de visão geral. Você sabe o que eu quero dizer?{#Name=""Cent""}","Well, I suppose that's just the curse of being{LF}a big-picture kind of guy. Know what I mean?{#Name=""Cent""}"
"Eu sei minhas próprias habilidades, e eu apenas espero que os outros as reconheçam também.{#Name=""Cent""}","I know my own abilities, and I just expect others to recognize them as well.{#Name=""Cent""}"
"Mas, acho que é pedir demais para pessoas como você, não é?{#Name=""Cent""}","Buuut, I guess that's asking too much of folks like you, now, isn't it?{#Name=""Cent""}"
"Quero dizer, por que esperar que as pessoas atinjam um ideal que não podem possivelmente alcançar? Estou certo?{#Name=""Cent""}","I mean, why hold people to an ideal they can't possibly meet? Am I right?{#Name=""Cent""}"
"Esse cara está começando a me irritar seriamente.{#Name=""Dito""}","This guy's really startin' to piss me off.{#Name=""Dito""}"
"Você é discípulo da Two, é?{#Name=""Zero""}","You're Two's disciple, yeah?{#Name=""Zero""}"
"{06}>{#Name=""Cent""}","{06}>{#Name=""Cent""}"
"Devo matá-lo também?{#Name=""Zero""}","Should I kill you, too?{#Name=""Zero""}"
"Você entende?{#Name=""Cent""}","You see?{#Name=""Cent""}"
"Agora, parece que tudo foi de mal a pior{#Name=""Cent""}","Now we've gone from bad to worse.{#Name=""Cent""}"
"O quê?{#Name=""Zero""}","What?{#Name=""Zero""}"
"Vocês realmente são densos, sabem disso?{#Name=""Cent""}","You people really are dense, you know that?{#Name=""Cent""}"
"Acho que o universo simplesmente não pode ajudar aqueles que não se ajudam.{#Name=""Cent""}","I guess the universe simply can't help those who won't help themselves.{#Name=""Cent""}"
"O que você está tentando—{#Name=""Decadus""}","What are you trying to—{#Name=""Decadus""}"
"Zero.{#Name=""Cent""}","Zero.{#Name=""Cent""}"
"Um dia, esse dragão vai ser sua queda.{#Name=""Cent""}","One of these days, that dragon is gonna be your downfall.{#Name=""Cent""}"
"E quando chegar aquele momento, será tarde demais para arrependimentos...traidor.{#Name=""Cent""}","And when that moment comes, it will be too late for regrets...traitor.{#Name=""Cent""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Zero derrotou Three, mas perdeu Mikhail para o discípulo Cent no processo.{#Name=""Accord""}","Zero defeated Three, but lost Mikhail to the disciple Cent in the process.{#Name=""Accord""}"
"O grupo foi para a casa de Cent na Terra de Areia para tentar resgatar o dragão…{#Name=""Accord""}","The group headed for Cent's home in the Land of Sands to try and rescue the dragon…{#Name=""Accord""}"
"Sim, eu também sou apenas uma casca vazia, exceto pela paixão pelo sexo.{#Name=""オクタ""}","左様。私めも性への情熱以外はカラカラでございます{#Name=""オクタ""}"
"Olha, os lobos estão aumentando!{#Name=""デカート""}","ほら、狼が増えてきた！{#Name=""デカート""}"
"Se você continuar falando besteira, eu vou matá-lo!{#Name=""ゼロ""}","それ以上エロ口叩いたら殺すぞ{#Name=""ゼロ""}"
"Você é um cara corrupto e podre!{#Name=""兵士B""}","性根の腐ったヤツらめ！{#Name=""兵士B""}"
"A... ajude-me...{#Name=""兵士""}","た……助けて……{#Name=""兵士""}"
"Merda... meu pé...{#Name=""兵士""}","くそっ……足が……{#Name=""兵士""}"
"Mais um lobo... que chato.{#Name=""ゼロ""}","また狼か……ウンザリだな{#Name=""ゼロ""}"
"É mesmo. Estou me sentindo enjoado.{#Name=""ディト""}","まったくだよ。吐き気がする{#Name=""ディト""}"
