"translation","source"
"Talvez Accord estivesse certo sobre{LF}o mundo se desintegrar.{#Name=""Octa""}","Perhaps Accord was right about{LF}the world breaking down.{#Name=""Octa""}"
"Oh, porra.{#Name=""Zero""}","Oh, for fuck's sake.{#Name=""Zero""}"
"Isso é incrível! Oh meu Deus,{LF}esse lugar é incrível!{#Name=""Dito""}","This is great! Oh my gosh,{LF}this place is freaking great!{#Name=""Dito""}"
"Olhe para isso, Cent! É incrível!{LF}Tem sangue e vísceras e...tudo!{#Name=""Dito""}","Look at it, Cent! It's amazing!{LF}There's blood and guts and...everything!{#Name=""Dito""}"
"É um mundo onde só o feio é bonito!{#Name=""Dito""}","It's a world where only ugly is beautiful!{#Name=""Dito""}"
"E um mundo onde os idiotas são gênios!{LF}Então, junte-se a mim, Cent!{#Name=""Dito""}","And a world where idiots are geniuses!{LF}So join me, Cent!{#Name=""Dito""}"
"Meeeeee?{#Name=""Cent""}","Meeeeee?{#Name=""Cent""}"
"Sim! Você! Vamos, eu sei que você{LF}odeia o mundo em que você está.{#Name=""Dito""}","Yeah! You! Come on, I know you{LF}hate the world you're in.{#Name=""Dito""}"
"Eu sempre soube!{LF}Está escrito em toda a sua face!{#Name=""Dito""}","I've known it forever!{LF}It's written all over your face!{#Name=""Dito""}"
"Mmmm? É tão óbvio, é?{#Name=""Cent""}","Mmmm? That obvious, is it?{#Name=""Cent""}"
"Bem, eu suponho que possa ser o caso.{#Name=""Cent""}","Well, I suppooose that might be the case.{#Name=""Cent""}"
"Mas mesmo se eu fosse se juntar a você nesse mundo...{#Name=""Cent""}","But even if I were to join you in that world...{#Name=""Cent""}"
"Não reviveria Lady Two.{#Name=""Cent""}","It wouldn't revive Lady Two.{#Name=""Cent""}"
"Huh?{#Name=""Dito""}","Huh?{#Name=""Dito""}"
"Meu lugar era ao lado dela.{LF}É realmente tudo o que eu sempre tive...{#Name=""Cent""}","My place was by her side.{LF}It's really all I ever had...{#Name=""Cent""}"
"Ugh, que diabo, homem?{LF}Você soa como um adolescente apaixonado.{#Name=""Dito""}","Ugh, what the hell, man?{LF}You sound like a lovesick teenager.{#Name=""Dito""}"
"Me faz querer vomitar minhas entranhas todas no chão...{#Name=""Dito""}","Makes me wanna puke my guts all over the floor...{#Name=""Dito""}"
"Ha ha ha ha ha ha ha!{#Name=""Dito""}","Ha ha ha ha ha ha ha!{#Name=""Dito""}"
"Zero... Zero...{#Name=""Five""}","Zero... Zero...{#Name=""Five""}"
"Eu... Eu... Eu estou...tão...t-t-t-t-triste...{#Name=""Five""}","I... I... I'm...so...s-s-s-sad...{#Name=""Five""}"
"Eu... Eu-Eu-Eu-Eu-Eu... Eu sempre...{#Name=""Five""}","I... I-I-I-I-I... I'll...alwaaays...{#Name=""Five""}"
"ameeeei...você...Z...Z-Ze...ro...{#Name=""Five""}","adore...you...Z...Z-Ze...ro...{#Name=""Five""}"
"ゼゼゼゼゼ……ゼ……ロ……お姉様……すすすすすすす……て……きき{#Name=""ファイブ""}","ゼゼゼゼゼ……ゼ……ロ……お姉様……すすすすすすす……て……きき{#Name=""ファイブ""}"
"Como uma beleza como a Five acabou{LF}nesse estado tão lamentável?{#Name=""Octa""}","How did a beauty like Five ever{LF}end up in such a sad state?{#Name=""Octa""}"
"Imagino que a força da flor tenha{LF}trazido seu corpo de volta à vida.{#Name=""Zero""}","I'm guessing the flower's force{LF}willed her body back to life.{#Name=""Zero""}"
"Mas nenhuma das duas conseguiu lidar com a outra,{LF}então agora temos isso.{#Name=""Zero""}","But neither one could handle the other,{LF}so now we have this.{#Name=""Zero""}"
"O desgraçado estúpido deveria ter ficado morto.{#Name=""Zero""}","Stupid bastard should have just stayed dead.{#Name=""Zero""}"
"De fato, uma visão triste...{#Name=""Octa""}","A sad sight indeed...{#Name=""Octa""}"
"Ela parece estar sofrendo... Eu ficaria feliz{LF}em aliviar isso com meu cajado dos milagres!{#Name=""Octa""}","She seems to be in pain... I'd be glad{LF}to ease it with my staff of miracles!{#Name=""Octa""}"
"Deixa pra lá. Ela nunca foi uma mulher que entendesse o prazer.{#Name=""ゼロ""}","やめておけ。アイツは昔から快感のわからない女なんだ{#Name=""ゼロ""}"
"De todas as irmãs, a influência da flor{LF}sobre a Zero é de longe a mais forte.{#Name=""Octa""}","Of all the sisters, the flower's grip{LF}on Zero is by far the strongest.{#Name=""Octa""}"
"Temo que ela também será consumida...{#Name=""Octa""}","I fear she, too, will be consumed...{#Name=""Octa""}"
"Hm? O que foi isso?{#Name=""Zero""}","Hm? What's that?{#Name=""Zero""}"
"...Nada, minha senhora.{#Name=""Octa""}","...Nothing, my lady.{#Name=""Octa""}"
"Z-Zero... Minha bela... Zero...{#Name=""Five""}","Z-Zero... Beauti...ful Zero...{#Name=""Five""}"
"{06}>{#Name=""Five""}","{06}>{#Name=""Five""}"
"Te vejo no inferno,{#Name=""Zero""}","See ya in hell,{#Name=""Zero""}"
"Irmã.{#Name=""163""}","Sister.{#Name=""163""}"
"Hã? Espera, que porra é essa!?{#Name=""Dito""}","Huh? Wait, what the hell is this!?{#Name=""Dito""}"
"Você invocou um anjo sem a ajuda de uma Intoner.{#Name=""Zero""}","You summoned an angel without the aid of an Intoner.{#Name=""Zero""}"
"Vou ter que pagar por isso de alguma forma.{#Name=""Zero""}","Gonna have to pay for it somehow.{#Name=""Zero""}"
"Oh, vamos! Isso não é justo!{#Name=""Dito""}","Oh, come on! That's not even fair!{#Name=""Dito""}"
"Finalmente encontrei!{#Name=""Dito""}","I finally found it!{#Name=""Dito""}"
"Finalmente encontrei um mundo em que posso viver e amar de verdade!{#Name=""Dito""}","I finally found a world I can live in and truly love!{#Name=""Dito""}"
"Zero, espera. Não! Não não não não não não não—{#Name=""Dito""}","Zero, wait. No! No no no no no no no—{#Name=""Dito""}"
"Cent...{#Name=""Zero""}","Cent...{#Name=""Zero""}"
"Então é assim, é?{#Name=""Cent""}","So that's how it is, huh?{#Name=""Cent""}"
"Eu honestamente não sabia.{#Name=""Cent""}","I honestly had no idea.{#Name=""Cent""}"
"Sou apenas um idiota, afinal, certo?{#Name=""Cent""}","I am just an idiot, after all, right?{#Name=""Cent""}"
"Oh bem.{#Name=""Cent""}","Oh well.{#Name=""Cent""}"
"Não há ponto em viver em um mundo sem Lady Two, de qualquer maneira. Agora posso descansar.{#Name=""Cent""}","There's no point in living in a world without Lady Two anyway. Now I can rest.{#Name=""Cent""}"
"60{#Name=""60""}","60{#Name=""60""}"
"Faça seu caminho por essa floresta amaldiçoada.{#Name=""説明文""}","Make your way through this cursed forest.{#Name=""説明文""}"
"Preciso de apoio aqui! Dê-me som e tempo!{#Name=""Soldier D""}","I need backup here! Give me sound and time!{#Name=""Soldier D""}"
"S-Som? E tempo? Não entendo!{#Name=""Soldier F""}","S-Sound? And time? I don't understand!{#Name=""Soldier F""}"
"Parece que eles ainda têm controle parcial{LF}de si mesmos...{#Name=""Octa""}","It seems they still have partial{LF}control of themselves...{#Name=""Octa""}"
"Espere. Eles nem mesmo percebem que estão mortos!?{#Name=""Dito""}","Wait. They don't even realize they're dead!?{#Name=""Dito""}"
"Ha ha ha! Isso é incrível,{LF}não aguento!{#Name=""Dito""}","Ha ha ha! That's so awesome,{LF}I can't stand it!{#Name=""Dito""}"
"{06}>{#Name=""Five""}","{06}>{#Name=""Five""}"
"P...ar... Pare...ppp...{#Name=""Five""}","S...st... Stop...ppp...{#Name=""Five""}"
"Eu comi a carne das maçãs naquele dia! Minha explosão me deixou cansado!{#Name=""Soldier G""}","I ate the meat of the apples that day! My explosion tired me out!{#Name=""Soldier G""}"
"Derrote o exército de Galgaliel!{#Name=""説明文""}","Defeat the army of Galgaliel!{#Name=""説明文""}"
"Derrote Five!{#Name=""説明文""}","Defeat Five!{#Name=""説明文""}"
"Ah, vamos. Ela se curou sozinha!?{#Name=""Zero""}","Oh, come on. She healed herself!?{#Name=""Zero""}"
"Nós melhoramos cuidar daqueles caras primeiro.{#Name=""Zero""}","We better take care of those guys first.{#Name=""Zero""}"
"Poxa! Esses caras são invencíveis!?{#Name=""Zero""}","Goddammit! Are these guys invincible!?{#Name=""Zero""}"
"Então eles são imortais enquanto Five estiver acordada, é?{#Name=""Zero""}","So they're immortal as long as Five's awake, huh?{#Name=""Zero""}"
