"translation","source"
"Cuidado com o que você deseja, tolo! Lembre-se, ela é uma Intoner!{#Name=""Soldier F""}","Watch what you wish for, fool! Remember, she's an Intoner!{#Name=""Soldier F""}"
"Uma Intoner sombria determinada a destruir o mundo...{#Name=""Soldier G""}","A dark Intoner bent on destroying the world...{#Name=""Soldier G""}"
"14 de abril de 1000 d.C.{#Name=""Zero""}","April the 14th, 1000 A.D.{#Name=""Zero""}"
"Nós estávamos perseguindo Three na Terra das Florestas,{#Name=""Zero""}","We were pursuing Three in the Land of Forests,{#Name=""Zero""}"
"mas após obter uma informação vital de Cent,{#Name=""Zero""}","but after obtaining a vital piece of info from Cent,{#Name=""Zero""}"
"decidimos voltar para as montanhas...{#Name=""Zero""}","we decided to head back into the mountains...{#Name=""Zero""}"
"Nnngh! Está congelando aqui!{#Name=""Dito""}","Nnngh! It's freezing here!{#Name=""Dito""}"
"Você melhor não estar errado sobre isso, Cent.{#Name=""Zero""}","You better not be wrong about this, Cent.{#Name=""Zero""}"
"Eu? Errado? Ha! Quão absurdo.{#Name=""Cent""}","Me? Wrong? Ha! How absurd.{#Name=""Cent""}"
"O fruto mais espetacularmente delicioso{LF}do mundo está justo à frente!{#Name=""Cent""}","The most spectacularly delicious fruit{LF}in the world is juuuuuust ahead!{#Name=""Cent""}"
"Nenhum fruto vale a pena passar por{LF}toda essa gelo e merda.{#Name=""Dito""}","No fruit is worth trompin'{LF}through all this ice and shit.{#Name=""Dito""}"
"Se eu soubesse que ia fazer tanto frio,{LF}eu teria ficado na floresta{LF}e rastreado as irmãs de Z.{#Name=""Dito""}","If I'd known it would be this cold,{LF}I'd have stayed in the forest{LF}and tracked down Z's sisters.{#Name=""Dito""}"
"Bem, você não pode lutar com o estômago{LF}vazio ou...ou qualquer coisa.{#Name=""Zero""}","Well, you can't fight on an empty{LF}stomach or...whatever.{#Name=""Zero""}"
"Yaaay! Qualquer coisa! Qualquer coisa é meu favorito!{#Name=""Mikhail""}","Yaaay! Whatever! Whatever is my favorite!{#Name=""Mikhail""}"
"Mas isso melhor ser o melhor{LF}fruto que eu já provei.{#Name=""Zero""}","But this better be the best{LF}damn fruit I ever tasted.{#Name=""Zero""}"
"Não se preocupe. É delicioso além da comparação!{#Name=""Cent""}","Don't you worry. It is delicious beyond compare!{#Name=""Cent""}"
"O fruto é chamado de mendesiano. Delicioso, não?{#Name=""Cent""}","The fruit is called a mendesian. Delightful, no?{#Name=""Cent""}"
"Comido sozinho, tem um sabor limpo,{LF}crocrante lembrando da primavera.{#Name=""Cent""}","Eaten alone, it has a clean,{LF}crisp taste redolent of spring.{#Name=""Cent""}"
"Mas você também pode fazer um doce{LF}rico para espalhar no pão ou carne!{#Name=""Cent""}","But you can also make it into a rich{LF}jam to spread on bread or meat!{#Name=""Cent""}"
"E nutritivo? Oh, céus, sim!{#Name=""Cent""}","And nutritious? Oh my heavens, yes!{#Name=""Cent""}"
"Muito mais do que o seu fruto típico, eu acrescentaria.{#Name=""Cent""}","Far more so than your typical fruit, I might add.{#Name=""Cent""}"
"Diga-me, é bom para o velho cobra{LF}trouser?{#Name=""Octa""}","Tell me, is it any good for the old trouser snake?{#Name=""Octa""}"
"Bom? É nada menos que espetacular!{#Name=""Cent""}","Good? It's nothing short of spectacular!{#Name=""Cent""}"
"Oh ho ho! Bem, há uma notícia fina.{#Name=""Octa""}","Oh ho ho! Well, there's a piece of fine news.{#Name=""Octa""}"
"Já posso sentir minhas mem—órias emocionais se agitando só de pensar!{#Name=""Octa""}","I can already feel my mem—er,{LF}emotions stirring at the thought!{#Name=""Octa""}"
"Cérbero, é?{#Name=""Dito""}","Cerberus, huh?{#Name=""Dito""}"
"Ei, você acha que ele tem um gosto bom?{#Name=""Dito""}","Hey, you think he tastes any good?{#Name=""Dito""}"
"Quem sabe? Duvido que muitos já tenham tido a chance de provar um.{#Name=""Octa""}","Who can say? I doubt many ever{LF}had the chance to sample one.{#Name=""Octa""}"
"Eu comi um uma vez. Não era ruim. Muito nervo.{#Name=""Zero""}","I ate one once. Not bad. Lots of gristle.{#Name=""Zero""}"
"O nervo era a melhor parte!{#Name=""Mikhail""}","The gristle was the best part!{#Name=""Mikhail""}"
"Nnngh... Senhora Zero, sua dieta é uma coisa incrível.{#Name=""Decadus""}","Nnngh... Lady Zero, your diet{LF}is a bewildering thing.{#Name=""Decadus""}"
"Pelo amor de Deus, está frio! Onde está o seu maldito mendesiano já?{#Name=""Zero""}","Goddammit, it's cold! Where's your{LF}stupid mendesian already?{#Name=""Zero""}"
"Oh, estamos perto! Muito perto.{#Name=""Cent""}","Oh, we're close! Ever so close. {#Name=""Cent""}"
"Vou transformá-lo em geleia e comer colherada!{#Name=""Decadus""}","I'm going to turn it into jam and eat it{LF}by the spoonful!{#Name=""Decadus""}"
"Vou esfregar tudo sobre mim... uh... mesmo!{#Name=""Octa""}","I'm gonna rub it all over my...uh...self!{#Name=""Octa""}"
"541{#Name=""541""}","541{#Name=""541""}"
"Não acredito que estamos realmente confiando nesse idiota...{#Name=""Dito""}","I can't believe we're actually trusting{LF}this idiot...{#Name=""Dito""}"
"Ah!{#Name=""Cent""}","Ah!{#Name=""Cent""}"
"Aquele baú ali!{#Name=""Cent""}","That treasure chest there!{#Name=""Cent""}"
"...Oh querida.{#Name=""Cent""}","...Oh dear.{#Name=""Cent""}"
"...O que diabos?{#Name=""Zero""}","...What the hell?{#Name=""Zero""}"
"Ah... Ah ha ha! É, eu acho que pode ter sido um pouco errado sobre isso...{#Name=""Cent""}","Ah... Ah ha ha! Yeaaah, I'm thinking I may{LF}have been a little off on this...{#Name=""Cent""}"
"Oh, acabo de me lembrar! Está de fato{LF}no peito à frente!{#Name=""Cent""}","Oh, I just remembered! It's actually{LF}in the chest up ahead!{#Name=""Cent""}"
"Tenho mau presentimento sobre isso.{#Name=""Dito""}","I got a bad feeling about this.{#Name=""Dito""}"
"Estamos no local! É esse de certeza!{#Name=""Cent""}","Right here! This is it for sure!{#Name=""Cent""}"
"A caixa do tesouro estava vazia.{#Name="" ""}","The treasure chest was empty.{#Name="" ""}"
"{06}>{#Name=""Dito""}","{06}>{#Name=""Dito""}"
"{06}>{#Name=""Octa""}","{06}>{#Name=""Octa""}"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"Está bem. Decisão executiva.{#Name=""Zero""}","Okay. Executive decision.{#Name=""Zero""}"
"Na próxima vez que encontrarmos um cerberus,{LF}vamos alimentá-lo com o Cent.{#Name=""Zero""}","Next time we see a cerberus,{LF}we're gonna feed it Cent.{#Name=""Zero""}"
"仕方ないじゃないですかぁあ。{LF}食べたら美味しいのは、事実なんですよぉお。{#Name=""セント""}","仕方ないじゃないですかぁあ。{LF}食べたら美味しいのは、事実なんですよぉお。{#Name=""セント""}"
"Nós estamos famintos de qualquer jeito,{LF}então o fato de não ter nada é irrelevante, não é?{#Name=""デカート""}","私達は食べそびれたわけだから、{LF}その事実はどうでもいいんじゃないか？{#Name=""デカート""}"
"Ah, é isso!{LF}O rei... aaa, misturado com massa...{#Name=""Cent""}","あ、そうだ！　{LF}キングはぁあ、パスタにまぜても……{#Name=""セント""}"
"Então!{LF}Sem o conteúdo, ensinar a receita é desnecessário!{#Name=""Octa""}","だから！　現物がないのに{LF}料理方法を教えてくださらんで結構！{#Name=""オクタ""}"
"487{#Name=""487""}","487{#Name=""487""}"
"Está bem. Decisão executiva.{#Name=""Zero""}","Okay. Executive decision.{#Name=""Zero""}"
"Na próxima vez que encontrarmos um cerberus,{LF}vamos alimentá-lo com o Cent.{#Name=""Zero""}","Next time we see a cerberus,{LF}we're gonna feed it Cent.{#Name=""Zero""}"
"Tenho mau presentimento sobre isso.{#Name=""Dito""}","I got a bad feeling about this.{#Name=""Dito""}"
"Eu sei que já falei isso antes, mas se você não mudar{LF}de rumo em breve, as coisas não vão terminar bem.{#Name=""Accord""}","I know I've said it before, but if you don't change{LF}course soon, things are not going to end well.{#Name=""Accord""}"
"Isso é o que seu pequeno livro diz?{#Name=""Zero""}","That what your little book says?{#Name=""Zero""}"
"Sim, é verdade.{#Name=""Accord""}","Indeed.{#Name=""Accord""}"
"...Portanto, você não vai mostrá-lo para mim?{#Name=""Zero""}","...So you're not gonna show it to me?{#Name=""Zero""}"
"Eu fui instruído a não interferir com o mundo.{#Name=""Accord""}","I've been instructed not to interfere with the world.{#Name=""Accord""}"
"Mentiroso.{#Name=""Zero""}","Liar.{#Name=""Zero""}"
"Não, é verdade!{#Name=""Accord""}","No, it's true!{#Name=""Accord""}"
"Mas... bem, ninguém disse que eu não podia dar pequenos conselhos, pelo menos?{#Name=""Accord""}","But...well, nobody said I couldn't give little bits of advice, at least?{#Name=""Accord""}"
"O que diabos você é, de qualquer maneira?{#Name=""Zero""}","What the hell are you, anyway?{#Name=""Zero""}"
"Nós somos Gravadores.{#Name=""Accord""}","We're Recorders.{#Name=""Accord""}"
"Gravadores?{#Name=""Zero""}","Recorders?{#Name=""Zero""}"
"Certo. É nosso trabalho gravar eventos mundiais,{LF}desde o passado antigo até o futuro distante...{#Name=""Accord""}","Right. It's our job to record world events,{LF}from the ancient past to the distant future...{#Name=""Accord""}"
"Você sabe do ""Mundo Antigo"" que vocês estão sempre falando?{#Name=""Accord""}","You know the ""Old World"" you people are always going on about?{#Name=""Accord""}"
"Bem, eu fui enviado por pessoas de lá.{#Name=""Accord""}","Well, I was sent by folks from there.{#Name=""Accord""}"
"Ouça, eu não sei nada sobre o Mundo Antigo.{#Name=""Zero""}","Listen, I don't know jack about the Old World.{#Name=""Zero""}"
"Mas se você está me seguindo apenas para fazer gravações{LF}ou qualquer coisa, pode parar com isso.{#Name=""Zero""}","But if you're following me just to make recordings{LF}or whatever, you can knock it the fuck off.{#Name=""Zero""}"
"Bem, sim, é tudo o que eu devo estar fazendo...{#Name=""Accord""}","Well, sure, that's all I'm supposed to be doing...{#Name=""Accord""}"
"Mas após todos esses finais ruins que você continua encontrando,{LF}estou realmente tentado a ajudar.{#Name=""Accord""}","But after all these bad endings you keep encountering,{LF}I'm really tempted to help.{#Name=""Accord""}"
"Agora, vamos tentar fechar as coisas de uma maneira que beneficie todos nós, hmm?{#Name=""Accord""}","Now, let's try and wrap things up in a way that benefits all of us, hmm?{#Name=""Accord""}"
"Como se eu precisasse que você me dissesse. Posso resolver as coisas sozinho.{#Name=""Zero""}","Like I need you to tell me. I can wrap things up myself.{#Name=""Zero""}"
"Derrote o Cérbero Cinzento!{#Name=""説明文""}","Defeat the Gray Cerberus!{#Name=""説明文""}"
"Derrote os inimigos que bloqueiam seu caminho!{#Name=""説明文""}","Defeat the enemies blocking your way!{#Name=""説明文""}"
"Procure o fruto precioso de Cent.{#Name=""説明文""}","Search for Cent's precious fruit.{#Name=""説明文""}"
"Você deseja avançar para a próxima sequência?{#Name="" ""}","次のシーケンスに移行しますか？{#Name="" ""}"
"Não...posso mais... Zzz...{#Name=""Dito""}","Can't...take this anymore... Zzz...{#Name=""Dito""}"
"Ensopado... Tão quente e agradável... Zzz...{#Name=""Dito""}","Stew... So nice and warm... Zzz...{#Name=""Dito""}"
"Zzz... Mmmngh... H-Huh? Ah, meu!{#Name=""Decadus""}","Zzz... Mmmngh... H-Huh? Oh, my!{#Name=""Decadus""}"
"Zzz... Unnngh... Geleia...toda no rosto...{#Name=""Decadus""}","Zzz... Unnngh... Jam...all over...face...{#Name=""Decadus""}"
"Oh ho ho... Veja meu...tronco massivo... Zzzzzz...{#Name=""Octa""}","Oh ho ho... Behold my...massive trunk... Zzzzzz...{#Name=""Octa""}"
"Oh... Você ainda não...viu nada... Zzzzzz...{#Name=""Octa""}","Oh... You haven't...seen anything yet... Zzzzzz...{#Name=""Octa""}"
"Zzz... Mrrmm... Yum...meu...{#Name=""Mikhail""}","Zzz... Mrrmm... Yum...my...{#Name=""Mikhail""}"
"Zzz... Mrrmm... Zero... Zero...{#Name=""Mikhail""}","Zzz... Mrrmm... Zero... Zero...{#Name=""Mikhail""}"
"Zzz... Huh? Você vai...dormir...Lady Zero?{#Name=""Cent""}","Zzz... Huh? You're...going to sleep...Lady Zero?{#Name=""Cent""}"
"Como...estranho... Zzz...{#Name=""Cent""}","How...strange... Zzz...{#Name=""Cent""}"
"Eu também devo descansar...{#Name=""Zero""}","I'd better get some rest, too...{#Name=""Zero""}"
"Descansar um pouco?{#Name="" ""}","Get some much-needed sleep?{#Name="" ""}"
"Vou matá-lo! Juro que vou matá-lo!{#Name=""Soldier C""}","I'll kill you! I swear I'll kill you!{#Name=""Soldier C""}"
"Tudo bem, em seguida...temos essa gravação da Rota B.{#Name=""Accord""}","All right, next up...we've got this recording from Branch B.{#Name=""Accord""}"
"Não, não aquele—aquele é Rota C!{#Name=""Accord""}","No, not that one—that's Branch C!{#Name=""Accord""}"
"E AQUELE É Rota A! Vamos!{#Name=""Accord""}","And THAT'S Branch A! Come on!{#Name=""Accord""}"
"Lá vamos nós. Aquele é Rota B! Finalmente...{#Name=""Accord""}","There we go. That's Branch B! Finally...{#Name=""Accord""}"
"Ok então! Vamos dar uma olhada na gravação M2410_E0005_FL...{#Name=""Accord""}","Okay then! Let's have a look at recording M2410_E0005_FL...{#Name=""Accord""}"
"Mmm...sim. Não é esse também...{#Name=""Cent""}","Mmm...yeah. It's not this one either...{#Name=""Cent""}"
"Hum... Talvez a próxima montanha ao lado?{#Name=""Cent""}","Um... Maybe the next mountain over?{#Name=""Cent""}"
"Ou talvez a próxima nação ao lado?{#Name=""Cent""}","Orrrr maybe the next nation over?{#Name=""Cent""}"
"...Cent?{#Name=""Zero""}","...Cent?{#Name=""Zero""}"
"Sim?{#Name=""Cent""}","Yeees?{#Name=""Cent""}"
"Você está apenas inventando isso, não é?{#Name=""Zero""}","You're just making this shit up, aren't you?{#Name=""Zero""}"
"Eu? Não, não! Nunca! Não! ...Não. {#Name=""Cent""}","Me? No, no! Never! No! ...No. {#Name=""Cent""}"
"É definitivamente, provavelmente, em algum lugar{LF}neste continente.{#Name=""Cent""}","It's definitely, probably, somewhere{LF}on this continent.{#Name=""Cent""}"
"É isso! Vou puxar seu{LF}coração pelo seu cu!{#Name=""Dito""}","That's it! I'm gonna pull your{LF}heart out your asshole!{#Name=""Dito""}"
"Oh, hey! Agora eu me lembro! É bem ali!{#Name=""Cent""}","Oh, hey! Now I remember! It's right over there!{#Name=""Cent""}"
"Esgotados e exaustos após seguir{LF}Cent como um bando de idiotas,{#Name=""Zero""}","Battered and exhausted after following{LF}Cent like a bunch of idiots,{#Name=""Zero""}"
"fomos forçados a buscar abrigo{LF}em uma encosta de montanha nevada.{#Name=""Zero""}","we were forced to take shelter{LF}on a snowy mountainside.{#Name=""Zero""}"
"Lixo inútil obtido.{#Name=""説明文""}","Worthless trash obtained.{#Name=""説明文""}"
"...Lixo ainda mais inútil obtido.{#Name=""説明文""}","...Even more worthless trash obtained.{#Name=""説明文""}"
