"translation","source"
"Jesus! Olhe aquela flor!{#Name=""Soldier C""}","Jesus! Look at that flower!{#Name=""Soldier C""}"
"Ela é um demônio! Um demônio, eu lhe digo!{#Name=""Soldier D""}","She's a demon! A demon, I tell you!{#Name=""Soldier D""}"
"Volte! Volte!{#Name=""Soldier D""}","Get back! Get baaack!{#Name=""Soldier D""}"
"Não! Fique onde está!{#Name=""Soldier A""}","No! Stay where you are!{#Name=""Soldier A""}"
"Eu valorizo minha vida mais do que isso!{#Name=""Soldier D""}","I value my life more than that!{#Name=""Soldier D""}"
"Não subestime ela! Ela é uma Intoner!{#Name=""Soldier E""}","Don't underestimate her! She's an Intoner!{#Name=""Soldier E""}"
"Por que ela luta contra nós!? Eu pensei que as Intoners deviam proteger a humanidade!{#Name=""Soldier G""}","Why does she fight us!? I thought Intoners were supposed to protect mankind!{#Name=""Soldier G""}"
"Espere! Mantenha a distância!{#Name=""兵士Ｆ""}","待て！　間合いをはかれ！{#Name=""兵士Ｆ""}"
"Não tenho mãos suficientes! Vamos!{#Name=""兵士Ｂ""}","手が足りないんだッ！　行くぞ！！{#Name=""兵士Ｂ""}"
"Socorro! Alguém, me ajude!{#Name=""Soldier G""}","Help! Someone, help me!{#Name=""Soldier G""}"
"Não perca o fôlego, Soldado!{#Name=""Soldier A""}","Don't waste your breath, soldier!{#Name=""Soldier A""}"
"Não quebre a formação! Fique em nossas costas!{#Name=""Soldier A""}","Don't break formation! Stay on our back!{#Name=""Soldier A""}"
"Sim, senhor!{#Name=""Soldier G""}","Yes, sir!{#Name=""Soldier G""}"
"Venha cá!{#Name=""Soldier C""}","Get over here!{#Name=""Soldier C""}"
"Você é um monstro do caralho!{#Name=""Soldier D""}","You damn monster!{#Name=""Soldier D""}"
"Temos uma vítima aqui!{#Name=""Soldier E""}","We've got a casualty here!{#Name=""Soldier E""}"
"Aaaaarrrrggghhh...{#Name=""Soldier F""}","Aaarrrrggghhh...{#Name=""Soldier F""}"
"A Lady Four deve permanecer segura!{#Name=""Soldier A""}","Lady Four must remain safe!{#Name=""Soldier A""}"
"Não vou deixar que aquela mulher toque nela!{#Name=""Soldier B""}","I won't let that wench lay a finger on her!{#Name=""Soldier B""}"
"Protejam a Lady Four com suas vidas!{#Name=""Soldier C""}","Protect Lady Four with your lives!{#Name=""Soldier C""}"
"Não deixem Zero entrar na cidadela da Lady Four!{#Name=""Soldier C""}","Don't let Zero inside Lady Four's citadel!{#Name=""Soldier C""}"
"A cidadela à frente, eh? Obrigado pelas direções, idiota.{#Name=""Zero""}","The citadel up ahead, eh?{LF}Thanks for the directions, chump.{#Name=""Zero""}"
"Maldição! Mate aquela mulher!{#Name=""Soldier C""}","Dammit! Kill that woman!{#Name=""Soldier C""}"
"A Lady Four fica conosco!{#Name=""Soldier F""}","Lady Four stays with us!{#Name=""Soldier F""}"
"É só Four, Four, Four o dia todo{LF}com vocês idiotas, não são?{#Name=""Zero""}","It's just Four, Four, Four all day{LF}with you idiots, isn't it?{#Name=""Zero""}"
"Não acredito que você caiu para{LF}essa atuação fofa dela.{#Name=""Zero""}","I can't believe you fall for{LF}that cutesy act of hers.{#Name=""Zero""}"
"Não ouse manchar a Lady Four{LF}com essa flor podre sua!{#Name=""Soldier E""}","Don't you dare stain Lady Four{LF}with that rotten flower of yours!{#Name=""Soldier E""}"
"Se você está tão obcecado com Four,{LF}vou garantir que você morra junto!{#Name=""Zero""}","If you're that infatuated with Four,{LF}I'll make sure you die together!{#Name=""Zero""}"
"Dito! Lady Zero requer suporte adicional!{#Name=""Decadus""}","Dito! Lady Zero requires further support!{#Name=""Decadus""}"
"Não vai acontecer!{#Name=""Dito""}","Not happening!{#Name=""Dito""}"
"Oh ho ho! Incapaz de realizar plenamente, eh?{#Name=""Octa""}","Oh ho ho! Unable to fully perform, eh?{#Name=""Octa""}"
"Às vezes os velhos têm esse{LF}problema com seus bananas-machos!{#Name=""Octa""}","Sometimes old-timers have that{LF}problem with their man-bananas!{#Name=""Octa""}"
"Gah! Cale a boca já!{#Name=""Dito""}","Gah! Shut up already!{#Name=""Dito""}"
"Se seu banana-macho é tão duro,{LF}por que não luta com ele, huh?{#Name=""Dito""}","If your man-banana's so tough,{LF}why don't you fight with it, huh?{#Name=""Dito""}"
"Unnnnngh...{#Name=""Decadus""}","Unnnnngh...{#Name=""Decadus""}"
"E você! Espetáculo de horrores! Pare de imaginar isso!{#Name=""Dito""}","And you! Freakshow! Stop imagining it!{#Name=""Dito""}"
"Você sabe... A resistência é a chave para{LF}sobreviver a uma batalha como essa.{#Name=""Cent""}","You know... Endurance is key to{LF}surviving a battle such as this.{#Name=""Cent""}"
"Eu, é claro, estarei bem, o que{LF}com meu corpo perfeito e tudo...{#Name=""Cent""}","I, of course, will be fine, what{LF}with my perfect body and all...{#Name=""Cent""}"
"Além disso, meu charme arrebatador!{#Name=""Cent""}","Not to mention my ravishing good looks!{#Name=""Cent""}"
"O diabo que a aparência tem a ver com alguma coisa?{#Name=""Dito""}","The hell do looks have to do with anything?{#Name=""Dito""}"
"Alguma coisa? A aparência tem a ver com TUDO!{#Name=""Cent""}","Anything? Looks have to do with EVERYTHING!{#Name=""Cent""}"
"Não me culpe apenas porque você é feio como o pecado.{#Name=""Cent""}","Don't blame me just because you're ugly as sin.{#Name=""Cent""}"
"O que você disse!?{#Name=""Dito""}","What'd you say!?{#Name=""Dito""}"
"Deixe isso, Dito! Concentre-se na batalha!{#Name=""Decadus""}","Leave it, Dito! Concentrate on the battle!{#Name=""Decadus""}"
"Juro por tudo que é sagrado,{LF}vou matar aquele homem.{#Name=""Dito""}","I swear to everything that's holy,{LF}I will kill that man.{#Name=""Dito""}"
"*Huff, huff...*{#Name=""Zero""}","*Huff, huff...*{#Name=""Zero""}"
"Você está bem, minha Lady? Você parece cansada.{#Name=""Decadus""}","Are you all right, my lady? You appear fatigued.{#Name=""Decadus""}"
"Esqueça isso. Estou bem.{#Name=""Zero""}","Forget about it. I'm fine.{#Name=""Zero""}"
"Hmm... Eu apostaria que a magia dentro{LF}da sua flor está ficando mais forte.{#Name=""Octa""}","Hmm... I wager the magic within{LF}your flower is growing stronger.{#Name=""Octa""}"
"Se eu tivesse que adivinhar, eu diria que a{LF}flor está absorvendo sua—{#Name=""Octa""}","If I had to guess, I'd say the{LF}blossom is absorbing your—{#Name=""Octa""}"
"Vamos!{#Name=""Zero""}","Let's go!{#Name=""Zero""}"
"A Lady Zero faz um bom trabalho de esconder isso...{#Name=""Octa""}","Lady Zero does a good job of hiding it...{#Name=""Octa""}"
"Mas algo está podre com aquela flor dela.{#Name=""Octa""}","But something is rotten with that flower of hers.{#Name=""Octa""}"
"Não está podre! É tão bela quanto o amanhecer!{#Name=""Cent""}","It's not rotten! It's as beautiful as the dawn!{#Name=""Cent""}"
"Ho ho! Você não entende.{LF}Eu quero dizer apenas que é... suspeito.{#Name=""Octa""}","Ho ho! You misunderstand.{LF}I mean only that it is...suspicious.{#Name=""Octa""}"
"Talvez haja mais a isso{LF}do que se vê, mmm?{#Name=""Octa""}","Perhaps there's more to it{LF}than meets the eye, mmm?{#Name=""Octa""}"
"Nossa! Agora entendi.{#Name=""Cent""}","Oooh! Riiight. Now I get it.{#Name=""Cent""}"
"Você entende?{#Name=""Octa""}","You do?{#Name=""Octa""}"
"Há há há! Claro!{#Name=""Cent""}","Ha ha ha! Of course!{#Name=""Cent""}"
"Ela está preocupada que seu pequeno acessório{LF}fique fora de moda!{#Name=""Cent""}","She's worried her little accessory{LF}will go out of style!{#Name=""Cent""}"
"Er...certo. {#Name=""Octa""}","Er...right. {#Name=""Octa""}"
"Essa jornada está se tornando mais difícil{LF}do que eu esperava.{#Name=""Decadus""}","This journey is turning out to be{LF}more difficult than I'd expected.{#Name=""Decadus""}"
"Sério? O que você esperava exatamente?{#Name=""Dito""}","Seriously? What exactly were you expecting?{#Name=""Dito""}"
"Você está viajando com ZERO!{LF}Ela é como uma máquina de assassinato.{#Name=""Dito""}","You're traveling with ZERO!{LF}She's like a murder machine.{#Name=""Dito""}"
"Suponho que tenha sido um massacre{LF}após outro... Ungh...{#Name=""Decadus""}","I suppose it has been one massacre{LF}after another... Ungh...{#Name=""Decadus""}"
"Acalma aí.{#Name=""Dito""}","Tucker down there, tiger.{#Name=""Dito""}"
"Isso não foi um gemido de prazer!{#Name=""Decadus""}","That was not a moan of pleasure!{#Name=""Decadus""}"
"O que a Lady Zero fará quando{LF}as Intoners não existirem mais?{#Name=""Decadus""}","What will Lady Zero do once{LF}the Intoners are no more?{#Name=""Decadus""}"
"Como eu saberia? E por que eu me importaria?{#Name=""Dito""}","How would I know? And why would I care?{#Name=""Dito""}"
"Agora, há muitos assassinatos{LF}acontecendo, e é tudo que eu realmente preciso.{#Name=""Dito""}","Right now, there's lots of killin' goin'{LF}on, and that's all I really need.{#Name=""Dito""}"
"Você não será perdoado, Zero!{#Name=""Soldier A""}","You shall not be forgiven, Zero!{#Name=""Soldier A""}"
"Tudo o que aconteceu com nossa pobre Lady Four{LF}é culpa sua, demônio!{#Name=""Soldier B""}","All that befell our poor Lady Four{LF}is your fault, demon!{#Name=""Soldier B""}"
"Eu servirei à Lady Four, não importa{LF}o que tenha acontecido com ela!{#Name=""Soldier C""}","I shall serve Lady Four, no matter{LF}what has become of her!{#Name=""Soldier C""}"
"Droga! Nossa Intoner pura e imaculada não existe mais!{#Name=""Soldier G""}","Dammit! Our pure, unblemished Intoner is no more!{#Name=""Soldier G""}"
"Seja forte! É até nós salvar{LF}Lady Four de seus caminhos perdidos!{#Name=""Soldier E""}","Stay strong! It's up to us to save{LF}Lady Four from her lost ways!{#Name=""Soldier E""}"
"Four está à frente. Vamos.{#Name=""Zero""}","Four's up ahead. Let's go.{#Name=""Zero""}"
"Divergência: Rota D{#Name=""127""}","Divergence: Branch D{#Name=""127""}"
"Uma única decisão pode mudar tudo.{#Name=""235""}","A single decision can change everything.{#Name=""235""}"
"Então o que as decisões da Zero significam para este mundo?{#Name=""253""}","So what do Zero's decisions mean for this world?{#Name=""253""}"
"Eles trarão salvação? Ou destruição?{#Name=""127""}","Will they bring about salvation? Or destruction?{#Name=""127""}"
"Há um último ramo a seguir,{#Name=""145""}","There is one last branch to follow,{#Name=""145""}"
"e ele começa na Terra das Montanhas.{#Name=""145""}","and it begins in the Land of Mountains.{#Name=""145""}"
