"translation","source","can_modify"
"Oh ho ho! Quem precisa de escuridão?{LF}Quase qualquer coisa me torna duro!","Oh ho ho! Who needs darkness?{LF}Pretty much anything makes me hard!{#Name=""Octa""}","1"
"Mas isso não é mesmo...{LF}Você realmente é desesperançado, Octa.","But that's not even...{LF}You really are hopeless, Octa.{#Name=""Dito""}","1"
"Diga-me onde está o Dois, ou você está morto!{LF}E se você não sabe... você ainda está morto!","Tell me where Two is, or you're dead!{LF}And if you don't know...you're still dead!{#Name=""Zero""}","1"
"Ho ho! Sempre o Intoner gung-ho, eh?","Ho ho! Ever the gung-ho Intoner, eh?{#Name=""Octa""}","1"
"É muito escuro para eu mirar bem...","It's too dark for me to aim well...{#Name=""Decadus""}","1"
"Desculpas suficientes, freak. Apenas continue lutando.","Enough excuses, freak. Just keep fighting.{#Name=""Dito""}","1"
"Toda essa luta... Vamos{LF}danificar as ruínas!","All this fighting... We're going{LF}to damage the ruins!{#Name=""Decadus""}","1"
"O que foi isso?","What was that?{#Name=""Zero""}","1"
"Minha senhora, essas ruínas são extremamente valiosas e—","My lady, these ruins are extremely valuable and—{#Name=""Decadus""}","1"
"O QUE FOI ISSO!?","WHAT WAS THAT!?{#Name=""Zero""}","1"
"N-Nada, minha senhora... Nnngh...","N-Nothing, my lady... Nnngh...{#Name=""Decadus""}","1"
"Ugh, esses caras novamente? Estou ficando cansado disso.","Ugh, these guys again? I'm getting sick of this.{#Name=""Dito""}","1"
"Você e eu também.","You and me both.{#Name=""Zero""}","1"
"Vamos lá, Z, vamos resolver isso de uma vez!{#Name=""Dito""}","Come on, Z, let's get this over with!{#Name=""Dito""}","1"
"Hmm... Isso é estranho, não é?{#Name=""Octa""}","Hmm... It's strange, isn't it?{#Name=""Octa""}","1"
"O que é?{#Name=""Decadus""}","What is?{#Name=""Decadus""}","1"
"A magia dirige essas bestas.{LF}No entanto, de onde vem?{#Name=""Octa""}","Magic drives these beasts.{LF}Yet where does it come from?{#Name=""Octa""}","1"
"Não essa plataforma de merda novamente...{#Name=""Zero""}","Not this platform shit again...{#Name=""Zero""}","1"
"Isso vai requerer reflexos rápidos{LF}e paciência extrema.{#Name=""Decadus""}","This will require both quick reflexes{LF}and extreme patience.{#Name=""Decadus""}","1"
"Eu preferiria apenas quebrá-los ao meio e enterrá-los{LF}junto com esse lugar todo.{#Name=""Zero""}","I'd rather just break 'em in half and bury 'em{LF}along with this whole damn place.{#Name=""Zero""}","1"
"Minha senhora, por favor! As ruínas!{#Name=""Decadus""}","My lady, please! The ruins!{#Name=""Decadus""}","1"
"O comportamento grosseiro da Lady Zero é muito perturbador, não?{#Name=""Octa""}","Lady Zero's crude behavior is quite troubling, no?{#Name=""Octa""}","1"
"Bem... Eu prefiro pensar nisso como... espontâneo.{#Name=""Decadus""}","Well... I prefer to think of it as...spontaneous.{#Name=""Decadus""}","1"
"Não, eu acho que ""grosseiro"" é a palavra melhor aqui.{#Name=""Dito""}","No, I think ""crude"" is the better word here.{#Name=""Dito""}","1"
"Eu mean, hell, ela comeu carne crua{LF}do chão mais cedo!{#Name=""Dito""}","I mean, hell, she ate raw meat{LF}off the floor earlier!{#Name=""Dito""}","1"
"Eu vi cães que são mais exigentes do que isso.{#Name=""Dito""}","I've seen dogs who are pickier than that.{#Name=""Dito""}","1"
"Um Intonador que é mais grosseiro do que um cão?{LF}Oh ho! Isso aperta todos os meus botões!{#Name=""Octa""}","An Intoner who's cruder than a dog?{LF}Oh ho! That pushes all my buttons!{#Name=""Octa""}","1"
"Cale a boca antes que eu puxe todas as suas línguas!{#Name=""Zero""}","Shut up before I pull out all your tongues!{#Name=""Zero""}","1"
"Truque legal ali. Quem é esse cara?{#Name=""Zero""}","Nice little trick there. Who's this guy?{#Name=""Zero""}","1"
"Um feiticeiro, parece.{#Name=""Octa""}","A wizard, it would seem.{#Name=""Octa""}","1"
"Isso é diferente de um feiticeiro?{LF}Não consigo acompanhar esses idiotas.{#Name=""Zero""}","Is that different from a sorcerer?{LF}I can't keep track of these assholes.{#Name=""Zero""}","1"
"Melhor ter cuidado, Z.{LF}Você não quer irritar esses caras.{#Name=""Dito""}","Better be careful, Z.{LF}You don't wanna piss these guys off.{#Name=""Dito""}","1"
"Quero dizer, eles praticamente venderam{LF}as suas almas para ganhar poder.{#Name=""Dito""}","I mean, they pretty much sold{LF}their souls to gain power.{#Name=""Dito""}","1"
"É? Eles podem vender os seus cu{LF}para tudo que eu me importo — eles são meus, agora!{#Name=""Zero""}","Yeah? They can sell their assholes{LF}for all I care—they're mine, now!{#Name=""Zero""}","1"
"Oh, vamos! Nós ainda não terminamos com isso?{#Name=""Zero""}","Oh, come on! We're STILL not done with this?{#Name=""Zero""}","1"
"Minha senhora, por favor permaneça calma.{LF}A raiva não resolverá nada aqui.{#Name=""Decadus""}","My lady, please remain calm.{LF}Anger will solve nothing here.{#Name=""Decadus""}","1"
"Fuuuuuuuuuca!{#Name=""Zero""}","Fuuuuuuuuuck!{#Name=""Zero""}","1"
"Oh ho ho! Outro dos puzzles de pulo{LF}amados pela Lady Zero, vejo.{#Name=""Octa""}","Oh ho ho! Another of Lady Zero's{LF}beloved jumping puzzles, I see.{#Name=""Octa""}","1"
"Mas sério, o que está alimentando tudo isso?{#Name=""Dito""}","But seriously, what's powering all this?{#Name=""Dito""}","1"
"Eu me pergunto...{#Name=""Octa""}","I wonder...{#Name=""Octa""}","1"
"Deixa eu adivinhar — magia, certo?{#Name=""Zero""}","Lemme guess—magic, right?{#Name=""Zero""}","1"
"Você sabe como é. Coisas estranhas como essa{LF}sempre são escritas como magia.{#Name=""Zero""}","You know how it goes. Weird shit like this{LF}always gets written off as magic.{#Name=""Zero""}","1"
"O que é isso?{#Name=""Zero""}","What's that?{#Name=""Zero""}","1"
"Hmm. Parece ser uma base subterrânea...{#Name=""Octa""}","Hmm. It appears to be an underground lair...{#Name=""Octa""}","1"
"Eles construíram isso direto nas ruínas. Como são espertos.{#Name=""Decadus""}","They built it right into the ruins. How clever.{#Name=""Decadus""}","1"
"Pfft! Eles têm um bando de juniors{LF}guardando este lugar.{#Name=""Dito""}","Pfft! They got a bunch of juniors{LF}guarding this place.{#Name=""Dito""}","1"
"Engraçado ouvir você chamando alguém de ""junior.""{#Name=""Zero""}","Funny to hear you calling anyone ""junior.""{#Name=""Zero""}","1"
"Ei, cala a boca! Eu disse, eu tenho 22 anos!{#Name=""Dito""}","Hey, cram it! I told you, I'm 22!{#Name=""Dito""}","1"
"Fique calmo e lembre do que ensinamos a você!{#Name=""Soldado A""}","Stay calm and remember what we taught you!{#Name=""Soldier A""}","1"
"É hora de mostrar à Lady Dois o que você tem!{#Name=""Soldado B""}","It's time to show Lady Two what you've got!{#Name=""Soldier B""}","1"
"Isso não é mais um campo de treinamento!{#Name=""Soldado F""}","This is no training ground any longer!{#Name=""Soldier F""}","1"
"Isso é real, você ouve?{LF}A luta E a morte!{#Name=""Soldado F""}","This is real, you hear me?{LF}The fighting AND the dying!{#Name=""Soldier F""}","1"
"É um campo de batalha! Isso se tornou um campo de batalha!{#Name=""Soldado""}","戦場だ！戦場になったんだよ！{#Name=""兵士""}","1"
"Você pode ser novos recrutas,{LF}mas vocês ainda são soldados!{#Name=""Soldado G""}","You may be new recruits,{LF}but you're still soldiers!{#Name=""Soldier G""}","1"
"Lute bem, e Lady Dois pode{LF}escolher você para sua guarda de elite!{#Name=""Soldado G""}","Fight well, and Lady Two may{LF}choose you for her elite guard!{#Name=""Soldier G""}","1"
"Oh ho ho! Isso é um braço impressionante que Lady Zero tem!{#Name=""Octa""}","Oh ho ho! That's quite the arm Lady Zero has!{#Name=""Octa""}","1"
"Oh, confie em mim, não é só o braço.{LF}Z pode regenerar quase qualquer coisa.{#Name=""Dito""}","Oh, trust me, it's not just her arm.{LF}Z can actually regrow almost anything.{#Name=""Dito""}","1"
"Nnngh...{#Name=""Decadus""}","Nnngh...{#Name=""Decadus""}","1"
"Hmm? Alguma coisa errada, Decadus?{#Name=""Octa""}","Hmm? Something the matter, Decadus?{#Name=""Octa""}","1"
"Provavelmente enjoado. Ele é bem{LF}delicado...para um freak.{#Name=""Dito""}","Probably grossed out. He's pretty{LF}delicate...for a freak.{#Name=""Dito""}","1"
"Um Intoner com braços destacáveis é demais para você?{#Name=""Zero""}","An Intoner with detachable arms too much for you?{#Name=""Zero""}","1"
"Não, minha senhora. Como seu discípulo, eu devo aprender{LF}tudo o que há para saber sobre você.{#Name=""Decadus""}","No, my lady. As your disciple, I must learn{LF}all there is to know about you.{#Name=""Decadus""}","1"
"De fato. Há coisas muito mais horríveis{LF}no mundo, afinal.{#Name=""Octa""}","Indeed. There are far more horrific{LF}things in the world, after all.{#Name=""Octa""}","1"
"Sim. Como sua libido.{#Name=""Dito""}","Yeah. Like your sex drive.{#Name=""Dito""}","1"
"Cent afirmou que o dragão de Zero seria sua queda.{#Name=""Accord""}","Cent claimed Zero's dragon would be her downfall.{#Name=""Accord""}","1"
"Qual era o significado por trás dessa profecia ominosa?{#Name=""Accord""}","What was the meaning behind this ominous prophecy?{#Name=""Accord""}","1"
"Em busca de informações, Zero viajou para as ruínas abaixo da Terra de Areia…{#Name=""Accord""}","In search of information, Zero traveled to the ruins beneath the Land of Sands…{#Name=""Accord""}","1"
"Zero está aqui! Apressa-te, queima os papéis!{#Name=""Soldier A""}","Zero's here! Hurry, burn the papers!{#Name=""Soldier A""}","1"
"Não deixe que ela alcance a Senhora Dois!{#Name=""Soldier A""}","Don't let her reach Lady Two!{#Name=""Soldier A""}","1"
"テスト１２０{#Name=""テスト""}","テスト１２０{#Name=""テスト""}","1"
"テスト１２１{#Name=""テスト""}","テスト１２１{#Name=""テスト""}","1"
"テスト１２２{#Name=""テスト""}","テスト１２２{#Name=""テスト""}","1"
"テスト１２３{#Name=""テスト""}","テスト１２３{#Name=""テスト""}","1"
"テスト１２４{#Name=""テスト""}","テスト１２４{#Name=""テスト""}","1"
"テスト１２５{#Name=""テスト""}","テスト１２５{#Name=""テスト""}","1"
"テスト１２６{#Name=""テスト""}","テスト１２６{#Name=""テスト""}","1"
"テスト１２７{#Name=""テスト""}","テスト１２７{#Name=""テスト""}","1"
"テスト１２８{#Name=""テスト""}","テスト１２８{#Name=""テスト""}","1"
"テスト１２９{#Name=""テスト""}","テスト１２９{#Name=""テスト""}","1"
"テスト１３０{#Name=""テスト""}","テスト１３０{#Name=""テスト""}","1"
"テスト１３１{#Name=""テスト""}","テスト１３１{#Name=""テスト""}","1"
"テスト１３２{#Name=""テスト""}","テスト１３２{#Name=""テスト""}","1"
"テスト１３３{#Name=""テスト""}","テスト１３３{#Name=""テスト""}","1"
"テスト１３４{#Name=""テスト""}","テスト１３４{#Name=""テスト""}","1"
"テスト１３５{#Name=""テスト""}","テスト１３５{#Name=""テスト""}","1"
"テスト１３６{#Name=""テスト""}","テスト１３６{#Name=""テスト""}","1"
"テスト１３７{#Name=""テスト""}","テスト１３７{#Name=""テスト""}","1"
"テスト１３８{#Name=""テスト""}","テスト１３８{#Name=""テスト""}","1"
"テスト１３９{#Name=""テスト""}","テスト１３９{#Name=""テスト""}","1"
"テスト１４０{#Name=""テスト""}","テスト１４０{#Name=""テスト""}","1"
"テスト１４１{#Name=""テスト""}","テスト１４１{#Name=""テスト""}","1"
"テスト１４２{#Name=""テスト""}","テスト１４２{#Name=""テスト""}","1"
"Test 143{#Name=""Test""}","テスト１４３{#Name=""テスト""}","1"
"Test 144{#Name=""Test""}","テスト１４４{#Name=""テスト""}","1"
"Test 145{#Name=""Test""}","テスト１４５{#Name=""テスト""}","1"
"Test 146{#Name=""Test""}","テスト１４６{#Name=""テスト""}","1"
"Test 147{#Name=""Test""}","テスト１４７{#Name=""テスト""}","1"
"Test 148{#Name=""Test""}","テスト１４８{#Name=""テスト""}","1"
"Test 149{#Name=""Test""}","テスト１４９{#Name=""テスト""}","1"
"Test 150{#Name=""Test""}","テスト１５０{#Name=""テスト""}","1"
"Test 151{#Name=""Test""}","テスト１５１{#Name=""テスト""}","1"
"Test 152{#Name=""Test""}","テスト１５２{#Name=""テスト""}","1"
"Test 153{#Name=""Test""}","テスト１５３{#Name=""テスト""}","1"
"Test 154{#Name=""Test""}","テスト１５４{#Name=""テスト""}","1"
"Test 155{#Name=""Test""}","テスト１５５{#Name=""テスト""}","1"
"Test 156{#Name=""Test""}","テスト１５６{#Name=""テスト""}","1"
"Test 157{#Name=""Test""}","テスト１５７{#Name=""テスト""}","1"
"Test 158{#Name=""Test""}","テスト１５８{#Name=""テスト""}","1"
"Test 159{#Name=""Test""}","テスト１５９{#Name=""テスト""}","1"
"Test 160{#Name=""Test""}","テスト１６０{#Name=""テスト""}","1"
"Test 161{#Name=""Test""}","テスト１６１{#Name=""テスト""}","1"
"Test 162{#Name=""Test""}","テスト１６２{#Name=""テスト""}","1"
"Test 163{#Name=""Test""}","テスト１６３{#Name=""テスト""}","1"
"Test 164{#Name=""Test""}","テスト１６４{#Name=""テスト""}","1"
"Test 165{#Name=""Test""}","テスト１６５{#Name=""テスト""}","1"
"Test 166{#Name=""Test""}","テスト１６６{#Name=""テスト""}","1"
"Test 167{#Name=""Test""}","テスト１６７{#Name=""テスト""}","1"
"Test 168{#Name=""Test""}","テスト１６８{#Name=""テスト""}","1"
"Test 169{#Name=""Test""}","テスト１６９{#Name=""テスト""}","1"
"Test 170{#Name=""Test""}","テスト１７０{#Name=""テスト""}","1"
"Test 171{#Name=""Test""}","テスト１７１{#Name=""テスト""}","1"
"Test 172{#Name=""Test""}","テスト１７２{#Name=""テスト""}","1"
"Test 173{#Name=""Test""}","テスト１７３{#Name=""テスト""}","1"
"Test 174{#Name=""Test""}","テスト１７４{#Name=""テスト""}","1"
"Test 175{#Name=""Test""}","テスト１７５{#Name=""テスト""}","1"
"Test 176{#Name=""Test""}","テスト１７６{#Name=""テスト""}","1"
"Test 177{#Name=""Test""}","テスト１７７{#Name=""テスト""}","1"
"Test 178{#Name=""Test""}","テスト１７８{#Name=""テスト""}","1"
"Test 179{#Name=""Test""}","テスト１７９{#Name=""テスト""}","1"
"Test 180{#Name=""Test""}","テスト１８０{#Name=""テスト""}","1"
"Test 181{#Name=""Test""}","テスト１８１{#Name=""テスト""}","1"
"Test 182{#Name=""Test""}","テスト１８２{#Name=""テスト""}","1"
"Test 183{#Name=""Test""}","テスト１８３{#Name=""テスト""}","1"
"Test 184{#Name=""Test""}","テスト１８４{#Name=""テスト""}","1"
"Test 185{#Name=""Test""}","テスト１８５{#Name=""テスト""}","1"
"Test 186{#Name=""Test""}","テスト１８６{#Name=""テスト""}","1"
"Test 187{#Name=""Test""}","テスト１８７{#Name=""テスト""}","1"
"Test 188{#Name=""Test""}","テスト１８８{#Name=""テスト""}","1"
"Test 189{#Name=""Test""}","テスト１８９{#Name=""テスト""}","1"
"Test 190{#Name=""Test""}","テスト１９０{#Name=""テスト""}","1"
