"translation","source"
"E quando eu o fizer, doces irmãs,{LF}vou despedaçá-las ambas!{#Name=""Zero""}","And when I do, sweet sisters,{LF}I'm gonna tear you both apart!{#Name=""Zero""}"
"Two!{#Name=""Zero""}","Two!{#Name=""Zero""}"
"Tire essa maldição do meu dragão!{#Name=""Zero""}","Get that fucking curse off my dragon!{#Name=""Zero""}"
"...Two?{#Name=""Zero""}","...Two?{#Name=""Zero""}"
"Você deve... morrer...{#Name=""Two""}","You must...die...{#Name=""Two""}"
"Lady... Two...{#Name=""Cent""}","Lady...Two...{#Name=""Cent""}"
"Você deve morrer... Você... deve... morrer...{#Name=""Two""}","You must die... You...must...diiieee...{#Name=""Two""}"
"Ela foi consumida pela sua canção.{#Name=""Zero""}","She's been consumed by her song.{#Name=""Zero""}"
"Ugggh... Isso tudo é culpa minha...{#Name=""Cent""}","Ugggh... This is all my fault...{#Name=""Cent""}"
"Se ao menos... Se ao menos eu não tivesse deixado ela...{#Name=""Cent""}","If only... If only I hadn't left her...{#Name=""Cent""}"
"Nnngh...{#Name=""Cent""}","Nnngh...{#Name=""Cent""}"
"Suponho... Posso ao menos acabar com o seu sofrimento...{#Name=""Cent""}","I suppose... I can at least end her misery...{#Name=""Cent""}"
"Há há há! Isso não é como você em absoluto, Cent!{#Name=""Dito""}","Ha ha ha! This isn't like you at all, Cent!{#Name=""Dito""}"
"Nunca pensei que veria você simpatizando{LF}com uma Intoner louca!{#Name=""Dito""}","Never thought I'd see you sympathizing{LF}with a whack-job Intoner!{#Name=""Dito""}"
"Bem, acho que um estranho atrai outro.{#Name=""Dito""}","Welp, I guess one weirdo attracts another.{#Name=""Dito""}"
"Aaah há há há há há!{#Name=""Dito""}","Aaah ha ha ha ha ha!{#Name=""Dito""}"
"Dito... Droga você!{#Name=""Cent""}","Dito... Damn yooou!{#Name=""Cent""}"
"Eu...Eu preciso ir até ela...{#Name=""Cent""}","I...I must go to her...{#Name=""Cent""}"
"Estou aqui! Estou aqui e vou tentar muito!{#Name=""Mikhail""}","I'm here! I'm here and I'm gonna try real hard!{#Name=""Mikhail""}"
"Chega disso, Two!{LF}Quero meu dragão de volta!{#Name=""Zero""}","I've had enough of this shit, Two!{LF}I want my dragon back!{#Name=""Zero""}"
"Quero ele de volta, e quero ele de volta AGORA!{#Name=""Zero""}","I want him back, and I want him back NOW!{#Name=""Zero""}"
"Você pode morrer agora? Quero dizer, como, realmente morrer?{#Name=""Dito""}","Could you die now? I mean, like, really die?{#Name=""Dito""}"
"Diga-nos...{#Name=""Decadus""}","Tell us...{#Name=""Decadus""}"
"Como isso se sente, hmm?{#Name=""Octa""}","How's this feel, hmmm?{#Name=""Octa""}"
"Lady Two...{#Name=""Cent""}","Lady Two...{#Name=""Cent""}"
"O que é isso?{#Name=""Cent""}","What is this?{#Name=""Cent""}"
"É uma armadilha! Corra!{#Name=""Zero""}","It's a trap! Run!{#Name=""Zero""}"
"Isso... sempre foi o plano dela...?{#Name=""Octa""}","Was this...always her plan...?{#Name=""Octa""}"
"Que punição divina...{#Name=""Decadus""}","What divine punishment...{#Name=""Decadus""}"
"Não finja estar tão feliz assim, seu maluco!{#Name=""Dito""}","Don't act so goddamn happy, freak!{#Name=""Dito""}"
"Cen...t...{#Name=""Two""}","Cen...t...{#Name=""Two""}"
"Sim. Estou aqui agora.{#Name=""Cent""}","Yes. I'm here now.{#Name=""Cent""}"
"Zero...{#Name=""Mikhail""}","Zero...{#Name=""Mikhail""}"
"Vamos.{#Name=""Zero""}","Let's go.{#Name=""Zero""}"
"M-Mas todo mundo... Eles estão todos...{#Name=""Mikhail""}","B-But everybody's... They're all...{#Name=""Mikhail""}"
"Matar Two não quebrou sua maldição.{#Name=""Zero""}","Killing Two didn't break your curse.{#Name=""Zero""}"
"Então tenho que matar One.{#Name=""Zero""}","So I have to kill One.{#Name=""Zero""}"
"Tenho que matar todas as Intoners.{#Name=""Zero""}","I have to kill all the Intoners.{#Name=""Zero""}"
"Mas... Mas eu posso estar bem assim!{#Name=""Mikhail""}","But... But I can be okay like this!{#Name=""Mikhail""}"
"De jeito nenhum você pode.{#Name=""Zero""}","Like hell you can.{#Name=""Zero""}"
"One vai pagar por isso.{#Name=""Zero""}","One's going to pay for this.{#Name=""Zero""}"
"...Por todos.{#Name=""Zero""}","...For everyone.{#Name=""Zero""}"
"Zero...{#Name=""Mikhail""}","Zero...{#Name=""Mikhail""}"
"Sério? ...Novamente?{#Name=""Dito""}","Seriously? ...Again?{#Name=""Dito""}"
"Uma das minhas irmãs deve gostar muito de cães.{#Name=""Zero""}","One of my sisters must be big into dogs.{#Name=""Zero""}"
"Ugh. Nojento.{#Name=""Dito""}","Ugh. Disgusting.{#Name=""Dito""}"
"Vem aqui, vira-lata! Eu tenho uma casinha de cachorro para você...no inferno!{#Name=""Dito""}","Come here, mutt! I got a doghouse for ya...in hell!{#Name=""Dito""}"
