"translation","source","can_modify"
"A proteção baseada em canção da aranha é enfraquecida{LF}por um momento após emitir seu veneno.{LF}Aproveite essa oportunidade para atacar de frente.{#Name=""Recording 3250_10: Raphael""}","The spider's song-based protection is weakened{LF}for a moment after it emits its poison.{LF}Take this opportunity to bash into it head-on.{#Name=""Recording 3250_10: Raphael""}","1"
"Não se sinta seguro apenas porque seu inimigo está caído.{LF}Ele pode contra-atacar com um ataque de teia que{LF}poderia causar danos devastadores.{#Name=""Recording 3250_20: Raphael""}","Don't rest easy just because your foe is down.{LF}It may counter with a web attack that could{LF}deal devastating damage.{#Name=""Recording 3250_20: Raphael""}","1"
"Quando você vê o marcador laranja, é{LF}sua chance de atacar. Não perca!{#Name=""Recording 3250_30: Raphael""}","When you see the orange marker, that's{LF}your chance to attack. Don't miss it!{#Name=""Recording 3250_30: Raphael""}","1"
"O núcleo de Abdiel é sua fraqueza; atacar{LF}qualquer outra parte é inútil. Procure o{LF}golem com o núcleo e ataque!{#Name=""Recording 5120_10: Abdiel""}","Abdiel's core is its weakness; attacking{LF}any other part is useless. Look for the{LF}golem with the core and strike!{#Name=""Recording 5120_10: Abdiel""}","1"
"Atacar qualquer coisa além do núcleo é inútil.{LF}Destrói o corpo de Abdiel e expõe o núcleo{LF}oculto dentro dele para causar dano. Mas se apresse;{LF}dado tempo suficiente, ele se restaurará.{#Name=""Recording 5120_20: Abdiel""}","Attacking anything but the core is useless.{LF}Destroy Abdiel's body and expose the core{LF}hidden within to deal damage. But move fast;{LF}given enough time, it will restore itself.{#Name=""Recording 5120_20: Abdiel""}","1"
"O núcleo de Abdiel é sua fraqueza; atacar{LF}qualquer outra parte é inútil. Procure o{LF}golem com o núcleo e ataque!{#Name=""Recording 5120_10: Abdiel""}","Abdiel's core is its weakness; attacking{LF}any other part is useless. Look for the{LF}golem with the core and strike!{#Name=""Recording 5120_10: Abdiel""}","1"
"Os golems podem oferecer uma defesa sólida, mas eles{LF}se expõem por um breve momento quando{LF}atacam. Não perca essa chance!{#Name=""Recording 5120_30: Abdiel""}","The golems can put up a stout defense, but they{LF}leave themselves open for a brief moment when{LF}attacking. Don't miss this chance!{#Name=""Recording 5120_30: Abdiel""}","1"
"Os golems podem oferecer uma defesa sólida, mas eles{LF}se expõem por um breve momento quando{LF}atacam. Não perca essa chance!{#Name=""Recording 5120_30: Abdiel""}","The golems can put up a stout defense, but they{LF}leave themselves open for a brief moment when{LF}attacking. Don't miss this chance!{#Name=""Recording 5120_30: Abdiel""}","1"
"Os golems podem oferecer uma defesa sólida, mas eles{LF}se expõem por um breve momento quando{LF}atacam. Não perca essa chance!{#Name=""Recording 5120_30: Abdiel""}","The golems can put up a stout defense, but they{LF}leave themselves open for a brief moment when{LF}attacking. Don't miss this chance!{#Name=""Recording 5120_30: Abdiel""}","1"
"Os ataques de bola de fogo de Zophiel podem ser detonados{LF}antes de serem lançados. O intervalo após uma{LF}bola de fogo explodir é sua melhor chance de ataque.{LF}Use-o para atingi-lo com toda força!{#Name=""Recording 2320_10: Zophiel""}","Zophiel's fireball attacks can be detonated{LF}before they're launched. The interval after a{LF}fireball explodes is your best attack chance.{LF}Use it to hit him as hard as you can!{#Name=""Recording 2320_10: Zophiel""}","1"
"O ponto fraco de Zophiel está dentro de sua boca.{LF}Procure pelo marcador laranja e ataque{LF}rápido assim que o vir.{#Name=""Recording 2320_20: Zophiel""}","Zophiel's weak spot is inside his mouth.{LF}Look for the orange marker and strike{LF}fast once you see it.{#Name=""Recording 2320_20: Zophiel""}","1"
"Os ataques de bola de fogo de Zophiel podem ser detonados{LF}antes de serem lançados. O intervalo após uma{LF}bola de fogo explodir é sua melhor chance de ataque.{LF}Use-o para atingi-lo com toda força!{#Name=""Recording 2320_10: Zophiel""}","Zophiel's fireball attacks can be detonated{LF}before they're launched. The interval after a{LF}fireball explodes is your best attack chance.{LF}Use it to hit him as hard as you can!{#Name=""Recording 2320_10: Zophiel""}","1"
"Cinco pode consumir soldados de Galgaliel para curar{LF}totalmente seus ferimentos. Enquanto Galgaliel estiverem{LF}por perto, derrotar Cinco será difícil.{#Name=""Recording 3320_10: Galgaliel""}","Five can consume Galgaliel soldiers to fully{LF}heal her wounds. As long as Galgaliel are around,{LF}defeating Five will be difficult.{#Name=""Recording 3320_10: Galgaliel""}","1"
"Cinco pode consumir soldados de Galgaliel para curar{LF}totalmente seus ferimentos. Enquanto Galgaliel estiverem{LF}por perto, derrotar Cinco será difícil.{#Name=""Recording 3320_10: Galgaliel""}","Five can consume Galgaliel soldiers to fully{LF}heal her wounds. As long as Galgaliel are around,{LF}defeating Five will be difficult.{#Name=""Recording 3320_10: Galgaliel""}","1"
"Cinco podem consumir soldados Galgaliel para curar completamente{LF}seus ferimentos. Enquanto os Galgaliel estiverem por perto,{LF}derrotar Cinco será difícil.{#Name=""Recording 3320_10: Galgaliel""}","Five can consume Galgaliel soldiers to fully{LF}heal her wounds. As long as Galgaliel are around,{LF}defeating Five will be difficult.{#Name=""Recording 3320_10: Galgaliel""}","1"
"Quando atacado, Ezrael assume uma postura defensiva e{LF}se teleporta para segurança. Aproveite disso para reduzir{LF}as oportunidades de Ezrael atacar.{#Name=""Recording 4320_10: Ezrael""}","When attacked, Ezrael goes on the defensive and{LF}warps to safety. Take advantage of this to cut{LF}down the opportunities Ezrael has to attack.{#Name=""Recording 4320_10: Ezrael""}","1"
"Se for muito difícil desviar de um ataque, tente atrair{LF}o inimigo, então evite. Não evite muito cedo,{LF}senão você pode se deixar vulnerável a ataques.{#Name=""Recording 4320_20: Ezrael""}","If it's too hard to dodge an attack, try drawing{LF}the enemy in, then evading. Don't evade too early,{LF}though, or you may leave yourself open to attack.{#Name=""Recording 4320_20: Ezrael""}","1"
"Ezrael é vulnerável por um momento logo após{LF}se teleportar. Aprenda os hábitos de teleporte do seu inimigo{LF}para prever onde ele irá em seguida, então ataque!{#Name=""Recording 4320_30: Ezrael""}","Ezrael is vulnerable for a moment right after{LF}he warps. Learn your foe's warping habits to{LF}predict where he'll go next, then attack!{#Name=""Recording 4320_30: Ezrael""}","1"
"Ezrael é vulnerável após terminar de disparar{LF}seu laser. Se você danificar durante esse tempo,{LF}você pode incapacitá-lo brevemente, permitindo{LF}que você faça ainda mais dano.{#Name=""Recording 4320_40: Ezrael""}","Ezrael is vulnerable after it finishes firing{LF}its laser. If you damage it during this time,{LF}you may briefly incapacitate it, allowing{LF}you to deal even more damage.{#Name=""Recording 4320_40: Ezrael""}","1"
"Fique perto do laser enquanto desvia e espere{LF}sua chance de atacar. Se você se afastar demais{LF}do laser, perderá sua oportunidade{LF}de atacar. Não tenha medo de correr riscos!{#Name=""Recording 4320_50: Ezrael""}","Stay close to the laser as you dodge, and wait{LF}for your chance to strike. If you move too far{LF}away from it, you'll miss your opportunity{LF}to attack. Don't be afraid to take risks!{#Name=""Recording 4320_50: Ezrael""}","1"
"Você pode esquivar para evitar os ataques de Ezrael{LF}com mais facilidade, mas acabará com menos tempo{LF}para se dedicar aos seus próprios. Para obter os melhores resultados,{LF}use essas manobras com parcimônia.{#Name=""Recording 4320_60: Ezrael""}","You can evade to more easily dodge Ezrael's attacks,{LF}but you'll end up with less time to devote to your own.{LF}For best results, use such maneuvers sparingly.{#Name=""Recording 4320_60: Ezrael""}","1"
"Texto de dica 1 DLC5_040 {LF}Texto de dica 1 DLC5_040 {LF}Texto de dica 1 DLC5_040 {LF}Texto de dica 1 DLC5_040 {LF}Texto de dica 1 DLC5_040 {#Name=""Caranguejo gostoso (1)""}","ヒントテキスト１　DLC5_040　　　一行目{LF}ヒントテキスト１　DLC5_040　　　二行目{LF}ヒントテキスト１　DLC5_040　　　三行目{LF}ヒントテキスト１　DLC5_040　　　四行目{LF}ヒントテキスト１　DLC5_040　　　五行目{#Name=""Yummy-looking Crab (1)""}","1"
"Texto de dica 2 DLC5_040 {LF}Texto de dica 2 DLC5_040 {LF}Texto de dica 2 DLC5_040 {LF}Texto de dica 2 DLC5_040 {LF}Texto de dica 2 DLC5_040 {#Name=""Caranguejo gostoso (2)""}","ヒントテキスト２　DLC5_040　　　一行目{LF}ヒントテキスト２　DLC5_040　　　二行目{LF}ヒントテキスト２　DLC5_040　　　三行目{LF}ヒントテキスト２　DLC5_040　　　四行目{LF}ヒントテキスト２　DLC5_040　　　五行目{#Name=""Yummy-looking Crab (2)""}","1"
"Texto de dica 3 DLC5_040 {LF}Texto de dica 3 DLC5_040 {LF}Texto de dica 3 DLC5_040 {LF}Texto de dica 3 DLC5_040 {LF}Texto de dica 3 DLC5_040 {#Name=""Caranguejo gostoso (3)""}","ヒントテキスト３　DLC5_040　　　一行目{LF}ヒントテキスト３　DLC5_040　　　二行目{LF}ヒントテキスト３　DLC5_040　　　三行目{LF}ヒントテキスト３　DLC5_040　　　四行目{LF}ヒントテキスト３　DLC5_040　　　五行目{#Name=""Yummy-looking Crab (3)""}","1"
"Hint Text 1 DLC4_040 First line{LF}Hint Text 1 DLC4_040 Second line{LF}Hint Text 1 DLC4_040 Third line{LF}Hint Text 1 DLC4_040 Fourth line{LF}Hint Text 1 DLC4_040 Fifth line{#Name=""Pirate fleet (1)""}","ヒントテキスト１　DLC4_040　　　一行目{LF}ヒントテキスト１　DLC4_040　　　二行目{LF}ヒントテキスト１　DLC4_040　　　三行目{LF}ヒントテキスト１　DLC4_040　　　四行目{LF}ヒントテキスト１　DLC4_040　　　五行目{#Name=""Pirate fleet (1)""}","1"
"Hint Text 2 DLC4_040 First line{LF}Hint Text 2 DLC4_040 Second line{LF}Hint Text 2 DLC4_040 Third line{LF}Hint Text 2 DLC4_040 Fourth line{LF}Hint Text 2 DLC4_040 Fifth line{#Name=""Pirate fleet (2)""}","ヒントテキスト２　DLC4_040　　　一行目{LF}ヒントテキスト２　DLC4_040　　　二行目{LF}ヒントテキスト２　DLC4_040　　　三行目{LF}ヒントテキスト２　DLC4_040　　　四行目{LF}ヒントテキスト２　DLC4_040　　　五行目{#Name=""Pirate fleet (2)""}","1"
"Hint Text 3 DLC4_040 First line{LF}Hint Text 3 DLC4_040 Second line{LF}Hint Text 3 DLC4_040 Third line{LF}Hint Text 3 DLC4_040 Fourth line{LF}Hint Text 3 DLC4_040 Fifth line{#Name=""Pirate fleet (3)""}","ヒントテキスト３　DLC4_040　　　一行目{LF}ヒントテキスト３　DLC4_040　　　二行目{LF}ヒントテキスト３　DLC4_040　　　三行目{LF}ヒントテキスト３　DLC4_040　　　四行目{LF}ヒントテキスト３　DLC4_040　　　五行目{#Name=""Pirate fleet (3)""}","1"
"Hint Text 1 DLC3_040 First line{LF}Hint Text 1 DLC3_040 Second line{LF}Hint Text 1 DLC3_040 Third line{LF}Hint Text 1 DLC3_040 Fourth line{LF}Hint Text 1 DLC3_040 Fifth line{#Name=""Special Gigas (1)""}","ヒントテキスト１　DLC3_040　　　一行目{LF}ヒントテキスト１　DLC3_040　　　二行目{LF}ヒントテキスト１　DLC3_040　　　三行目{LF}ヒントテキスト１　DLC3_040　　　四行目{LF}ヒントテキスト１　DLC3_040　　　五行目{#Name=""Special Gigas (1)""}","1"
"Hint Text 2 DLC3_040 First line{LF}Hint Text 2 DLC3_040 Second line{LF}Hint Text 2 DLC3_040 Third line{LF}Hint Text 2 DLC3_040 Fourth line{LF}Hint Text 2 DLC3_040 Fifth line{#Name=""Special Gigas (2)""}","ヒントテキスト２　DLC3_040　　　一行目{LF}ヒントテキスト２　DLC3_040　　　二行目{LF}ヒントテキスト２　DLC3_040　　　三行目{LF}ヒントテキスト２　DLC3_040　　　四行目{LF}ヒントテキスト２　DLC3_040　　　五行目{#Name=""Special Gigas (2)""}","1"
"Hint Text 3 DLC3_040 First line{LF}Hint Text 3 DLC3_040 Second line{LF}Hint Text 3 DLC3_040 Third line{LF}Hint Text 3 DLC3_040 Fourth line{LF}Hint Text 3 DLC3_040 Fifth line{#Name=""Special Gigas (3)""}","ヒントテキスト３　DLC3_040　　　一行目{LF}ヒントテキスト３　DLC3_040　　　二行目{LF}ヒントテキスト３　DLC3_040　　　三行目{LF}ヒントテキスト３　DLC3_040　　　四行目{LF}ヒントテキスト３　DLC3_040　　　五行目{#Name=""Special Gigas (3)""}","1"
"Hint Text 1 DLC2_040 First line{LF}Hint Text 1 DLC2_040 Second line{LF}Hint Text 1 DLC2_040 Third line{LF}Hint Text 1 DLC2_040 Fourth line{LF}Hint Text 1 DLC2_040 Fifth line{#Name=""Homunculus (1)""}","ヒントテキスト１　DLC2_040　　　一行目{LF}ヒントテキスト１　DLC2_040　　　二行目{LF}ヒントテキスト１　DLC2_040　　　三行目{LF}ヒントテキスト１　DLC2_040　　　四行目{LF}ヒントテキスト１　DLC2_040　　　五行目{#Name=""Homunculus (1)""}","1"
"Hint Text 2 DLC2_040 First line{LF}Hint Text 2 DLC2_040 Second line{LF}Hint Text 2 DLC2_040 Third line{LF}Hint Text 2 DLC2_040 Fourth line{LF}Hint Text 2 DLC2_040 Fifth line{#Name=""Homunculus (2)""}","ヒントテキスト２　DLC2_040　　　一行目{LF}ヒントテキスト２　DLC2_040　　　二行目{LF}ヒントテキスト２　DLC2_040　　　三行目{LF}ヒントテキスト２　DLC2_040　　　四行目{LF}ヒントテキスト２　DLC2_040　　　五行目{#Name=""Homunculus (2)""}","1"
"Hint Text 3 DLC2_040 First line{LF}Hint Text 3 DLC2_040 Second line{LF}Hint Text 3 DLC2_040 Third line{LF}Hint Text 3 DLC2_040 Fourth line{LF}Hint Text 3 DLC2_040 Fifth line{#Name=""Homunculus (3)""}","ヒントテキスト３　DLC2_040　　　一行目{LF}ヒントテキスト３　DLC2_040　　　二行目{LF}ヒントテキスト３　DLC2_040　　　三行目{LF}ヒントテキスト３　DLC2_040　　　四行目{LF}ヒントテキスト３　DLC2_040　　　五行目{#Name=""Homunculus (3)""}","1"
"Hint Text 1 DLC1_040 First line{LF}Hint Text 1 DLC1_040 Second line{LF}Hint Text 1 DLC1_040 Third line{LF}Hint Text 1 DLC1_040 Fourth line{LF}Hint Text 1 DLC1_040 Fifth line{#Name=""Fake Zero (1)""}","ヒントテキスト１　DLC1_040　　　一行目{LF}ヒントテキスト１　DLC1_040　　　二行目{LF}ヒントテキスト１　DLC1_040　　　三行目{LF}ヒントテキスト１　DLC1_040　　　四行目{LF}ヒントテキスト１　DLC1_040　　　五行目{#Name=""Fake Zero (1)""}","1"
"Hint Text 2 DLC1_040 First line{LF}Hint Text 2 DLC1_040 Second line{LF}Hint Text 2 DLC1_040 Third line{LF}Hint Text 2 DLC1_040 Fourth line{LF}Hint Text 2 DLC1_040 Fifth line{#Name=""Fake Zero (2)""}","ヒントテキスト２　DLC1_040　　　一行目{LF}ヒントテキスト２　DLC1_040　　　二行目{LF}ヒントテキスト２　DLC1_040　　　三行目{LF}ヒントテキスト２　DLC1_040　　　四行目{LF}ヒントテキスト２　DLC1_040　　　五行目{#Name=""Fake Zero (2)""}","1"
"Hint Text 3 DLC1_040 First line{LF}Hint Text 3 DLC1_040 Second line{LF}Hint Text 3 DLC1_040 Third line{LF}Hint Text 3 DLC1_040 Fourth line{LF}Hint Text 3 DLC1_040 Fifth line{#Name=""Fake Zero (3)""}","ヒントテキスト３　DLC1_040　　　一行目{LF}ヒントテキスト３　DLC1_040　　　二行目{LF}ヒントテキスト３　DLC1_040　　　三行目{LF}ヒントテキスト３　DLC1_040　　　四行目{LF}ヒントテキスト３　DLC1_040　　　五行目{#Name=""Fake Zero (3)""}","1"
"Hint Text 1 DLC0_040 First line{LF}Hint Text 1 DLC0_040 Second line{LF}Hint Text 1 DLC0_040 Third line{LF}Hint Text 1 DLC0_040 Fourth line{LF}Hint Text 1 DLC0_040 Fifth line{#Name=""Michael (1)""}","ヒントテキスト１　DLC0_040　　　一行目{LF}ヒントテキスト１　DLC0_040　　　二行目{LF}ヒントテキスト１　DLC0_040　　　三行目{LF}ヒントテキスト１　DLC0_040　　　四行目{LF}ヒントテキスト１　DLC0_040　　　五行目{#Name=""Michael (1)""}","1"
"Hint Text 2 DLC0_040 First line{LF}Hint Text 2 DLC0_040 Second line{LF}Hint Text 2 DLC0_040 Third line{LF}Hint Text 2 DLC0_040 Fourth line{LF}Hint Text 2 DLC0_040 Fifth line{#Name=""Michael (2)""}","ヒントテキスト２　DLC0_040　　　一行目{LF}ヒントテキスト２　DLC0_040　　　二行目{LF}ヒントテキスト２　DLC0_040　　　三行目{LF}ヒントテキスト２　DLC0_040　　　四行目{LF}ヒントテキスト２　DLC0_040　　　五行目{#Name=""Michael (2)""}","1"
"Hint Text 3 DLC0_040 First line{LF}Hint Text 3 DLC0_040 Second line{LF}Hint Text 3 DLC0_040 Third line{LF}Hint Text 3 DLC0_040 Fourth line{LF}Hint Text 3 DLC0_040 Fifth line{#Name=""Michael (3)""}","ヒントテキスト３　DLC0_040　　　一行目{LF}ヒントテキスト３　DLC0_040　　　二行目{LF}ヒントテキスト３　DLC0_040　　　三行目{LF}ヒントテキスト３　DLC0_040　　　四行目{LF}ヒントテキスト３　DLC0_040　　　五行目{#Name=""Michael (3)""}","1"
"Hint Text 1 DLC5_040 First line{LF}Hint Text 1 DLC5_040 Second line{LF}Hint Text 1 DLC5_040 Third line{LF}Hint Text 1 DLC5_040 Fourth line{LF}Hint Text 1 DLC5_040 Fifth line{#Name=""Yummy-looking Crab (4)""}","ヒントテキスト１　DLC5_040　　　一行目{LF}ヒントテキスト１　DLC5_040　　　二行目{LF}ヒントテキスト１　DLC5_040　　　三行目{LF}ヒントテキスト１　DLC5_040　　　四行目{LF}ヒントテキスト１　DLC5_040　　　五行目{#Name=""Yummy-looking Crab (4)""}","1"
"Hint Text 2 DLC5_040 First line{LF}Hint Text 2 DLC5_040 Second line{LF}Hint Text 2 DLC5_040 Third line{LF}Hint Text 2 DLC5_040 Fourth line{LF}Hint Text 2 DLC5_040 Fifth line{#Name=""Yummy-looking Crab (5)""}","ヒントテキスト２　DLC5_040　　　一行目{LF}ヒントテキスト２　DLC5_040　　　二行目{LF}ヒントテキスト２　DLC5_040　　　三行目{LF}ヒントテキスト２　DLC5_040　　　四行目{LF}ヒントテキスト２　DLC5_040　　　五行目{#Name=""Yummy-looking Crab (5)""}","1"
