"translation","source","can_modify"
"Não vou desistir ainda!{#Name=""Soldado B""}","I'm not goin' down yet!{#Name=""Soldier B""}","1"
"Pare de brincar comigo, Zero, ou vou esfaquear seu traseiro demoníaco!{#Name=""Soldado C""}","Quit messing around with me, Zero, or I'll stab your demon ass!{#Name=""Soldier C""}","1"
"Por que você sempre se perde?{#Name=""Zero""}","Why do you get lost all the damn time?{#Name=""Zero""}","1"
"Eu não sei o que aconteceu! Eu pensei que estava{LF}voando ao lado de você como sempre!{#Name=""Mikhail""}","I dunno what happened! I thought I was{LF}flying next to you like always!{#Name=""Mikhail""}","1"
"271{#Name=""271""}","271{#Name=""271""}","1"
"Haha! A desculpa clássica!{#Name=""Dito""}","Ha ha! The classic excuse!{#Name=""Dito""}","1"
"703{#Name=""703""}","703{#Name=""703""}","1"
"469{#Name=""469""}","469{#Name=""469""}","1"
"Ah, não é verdade! Não é verdade de forma alguma!{#Name=""Mikhail""}","Aww, that's not true! That's not true at all!{#Name=""Mikhail""}","1"
"É verdade! É verdade de forma alguma!{#Name=""Dito""}","It IS true! It IS true at all!{#Name=""Dito""}","1"
"Ei!{#Name=""Mikhail""}","Hey!{#Name=""Mikhail""}","1"
"Parece que há uma ponte onde{LF}a estátua está apontando sua lanterna.{#Name=""Zero""}","Looks like there's a bridge where{LF}the statue is pointing its lantern.{#Name=""Zero""}","1"
"Ooh!{#Name=""Mikhail""}","Ooh!{#Name=""Mikhail""}","1"
"Zero! Zero! Há um dragão no rio!{#Name=""Mikhail""}","Zero! Zero! There's a dragon in the river!{#Name=""Mikhail""}","1"
"...Isso é sua reflexão.{#Name=""Zero""}","...That's your reflection.{#Name=""Zero""}","1"
"É mesmo!?{#Name=""Mikhail""}","It IS!?{#Name=""Mikhail""}","1"
"Ohhhh... Bem, não importa th— Ei!?{#Name=""Mikhail""}","Ohhhh... Well, never mind th— Huh!?{#Name=""Mikhail""}","1"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}","1"
"Zeeeeeeeroooooo!{#Name=""Mikhail""}","Zeeeeeeroooooo!{#Name=""Mikhail""}","1"
"Senhora Zero? E Mikhail?{#Name=""Decadus""}","Lady Zero? What of Mikhail?{#Name=""Decadus""}","1"
"Ele está no rio.{#Name=""Zero""}","He's in the river.{#Name=""Zero""}","1"
"Er, sim, mas o que eu estava perguntando é—{#Name=""Decadus""}","Er, yes, but what I was actually asking is—{#Name=""Decadus""}","1"
"Ele vai aparecer eventualmente.{#Name=""Zero""}","He'll turn up eventually.{#Name=""Zero""}","1"
"...Eventualmente.{#Name=""Decadus""}","...Eventually.{#Name=""Decadus""}","1"
"Olhe, não sei. Talvez alguma louca{LF}senhora gata o adote, okay?{#Name=""Zero""}","Look, I don't know. Maybe some crazy{LF}cat lady'll adopt him, okay?{#Name=""Zero""}","1"
"O que é essa névoa?{#Name=""Zero""}","What's with this fog?{#Name=""Zero""}","1"
"Lady Three gostava de chamar essa área de Floresta Perdida.{#Name=""Octa""}","Lady Three liked to call this area the Lost Forest.{#Name=""Octa""}","1"
"Então, há uma saída, ou o quê?{#Name=""Dito""}","So is there a way out, or what?{#Name=""Dito""}","1"
"Quem pode dizer?{#Name=""Octa""}","Who can say?{#Name=""Octa""}","1"
"Tch. Você é inútil.{#Name=""Dito""}","Tch. You're useless.{#Name=""Dito""}","1"
"Ah ah! Infelizmente, não sou bom para muito além{LF}de um pouco do velho rump e tickle.{#Name=""Octa""}","Oh ho! Sadly, I'm not good for much besides{LF}a bit of the old rump and tickle.{#Name=""Octa""}","1"
"Isso não é algo para se gabar.{#Name=""Dito""}","That's not really something to brag about.{#Name=""Dito""}","1"
"Embora, quando eu estava brincando com as fadas,{LF}eu acredito que ouvi algo sobre cuidar{LF}da direção das bonecas...{#Name=""Octa""}","Though, when I was playing with the faeries,{LF}I do believe I heard something about minding{LF}the direction of the dolls...{#Name=""Octa""}","1"
"...Por favor, não me diga que você estava transando com as fadas. {#Name=""Zero""}","...Please don't tell me you were bonking faeries. {#Name=""Zero""}","1"
"Droga! Essa névoa está começando a me{LF}irritar mesmo!{#Name=""Zero""}","Dammit! This fog is really{LF}starting to piss me off!{#Name=""Zero""}","1"
"Acho que não temos escolha a não ser{LF}seguir essas bonecas assustadoras.{#Name=""Zero""}","I guess we've no choice but to{LF}follow those creepy-ass dolls.{#Name=""Zero""}","1"
"Ugh, finalmente estamos livres dessa merda de lugar.{#Name=""Zero""}","Ugh, we're finally free of this stupid shithole.{#Name=""Zero""}","1"
"Você sabe, para um Intonador, você usa{LF}um monte de linguagem colorida.{#Name=""Dito""}","You know, for an Intoner, you sure do use{LF}a lot of colorful language.{#Name=""Dito""}","1"
"O que você quer? Aquela floresta fodida me irritou!{#Name=""Zero""}","What do you want? That fucking forest pissed me off!{#Name=""Zero""}","1"
"Ah, sim. Há um motivo para ser conhecida como{LF}""a floresta que quebra mentes.""{#Name=""Octa""}","Ah, yes. There's a reason it's known as{LF}""the forest that breaks minds.""{#Name=""Octa""}","1"
"Sim, bem, a mente de Z já estava quebrada.{LF}Talvez isso apenas a tenha colocado de volta.{#Name=""Dito""}","Yeah, well, Z's mind was already broken.{LF}Maybe that just put it back together.{#Name=""Dito""}","1"
"Ei, cara engraçado! Vamos ver como você é{LF}engraçado com uma espada no seu cu.{#Name=""Zero""}","Hey, funny guy! Let's see how funny you are{LF}with a sword up your ass.{#Name=""Zero""}","1"
"Um, Octa? O que você está fazendo?{#Name=""Zero""}","Um, Octa? What are you doing?{#Name=""Zero""}","1"
"Oh, nada, minha senhora. Nada de importância...{#Name=""Octa""}","Oh, nothing, my lady. Nothing of importance...{#Name=""Octa""}","1"
"Ele estava medindo o comprimento de...{LF}Bem, ele estava medindo...alguma coisa.{#Name=""Decadus""}","He was measuring the length of...{LF}Well, he was measuring...something.{#Name=""Decadus""}","1"
"Estou apenas um cientista coletando dados{LF}sobre meus melhores ativos, minha senhora.{#Name=""Octa""}","I'm merely a scientist collecting data{LF}on my finest assets, my lady.{#Name=""Octa""}","1"
"Quero dizer, qual é o ponto de possuir arte{LF}se você não a vê de vez em quando?{#Name=""Octa""}","I mean, what's the point of owning art{LF}if you don't view it once in a while?{#Name=""Octa""}","1"
"Você é uma classe à parte, Octa.{#Name=""Zero""}","You're a class act, Octa.{#Name=""Zero""}","1"
"Legal. Isso deve ser divertido. Não tenho tido{LF}alguma coisa substancial para rasgar em forever.{#Name=""Zero""}","Nice. This should be fun. I haven't had{LF}something meaty to rip into in forever.{#Name=""Zero""}","1"
"Há algo estranho sobre essa árvore.{#Name=""Zero""}","There's something weird about this tree.{#Name=""Zero""}","1"
"Bem, como eu disse antes, é o santuário de Lady Três.{#Name=""Octa""}","Well, as I said before, it is the shrine of Lady Three.{#Name=""Octa""}","1"
"541{#Name=""541""}","541{#Name=""541""}","1"
"253{#Name=""253""}","253{#Name=""253""}","1"
"Vamos nos jogar para dentro, vamos?{#Name=""Octa""}","Let's thrust ourselves inside, shall we?{#Name=""Octa""}","1"
"Guiado pelo discípulo Octa,{LF}o grupo rastreou o santuário onde Três estava escondido.{#Name=""Accord""}","Guided by the disciple Octa,{LF}the group tracked down the shrine where Three was hiding.{#Name=""Accord""}","1"
"Em breve, Zero encontrou-se diante da Floresta Perdida,{#Name=""Accord""}","Soon, Zero found herself before the Lost Forest,{#Name=""Accord""}","1"
"uma região sinistra de onde ninguém escapou.{#Name=""Accord""}","a foreboding region from which no one has escaped.{#Name=""Accord""}","1"
"Derrote os Mortos-Vivos!{#Name=""テスト""}","Defeat the Undead!{#Name=""テスト""}","1"
"Defeat the Undead!{#Name=""Test""}","Defeat the Undead!{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
"Test{#Name=""Test""}","テスト{#Name=""テスト""}","1"
