"translation","source"
"Esqueça. É inútil agora, de qualquer maneira.{#Name=""Zero""}","Forget it. It's a moot point now, anyway.{#Name=""Zero""}"
"Two. Twoooooooo...{#Name=""Cent""}","Two. Twoooooo...{#Name=""Cent""}"
"Eu gostaria muito de ser mais forte, Zero!{#Name=""Mikhail""}","I sure wish I could be stronger, Zero!{#Name=""Mikhail""}"
"Você e eu também.{#Name=""Zero""}","You and me both.{#Name=""Zero""}"
"Você acha que vou crescer uma flor no meu olho?{LF}Huh? Você?{#Name=""Mikhail""}","Do you think I'll ever grow a flower in my eye?{LF}Huh? Do you?{#Name=""Mikhail""}"
"Se eu tivesse uma, eu poderia fazer com que ela brotasse e florescesse,{LF}e então boooooom!{#Name=""Mikhail""}","If I had one, I could make it sprout up and blossom,{LF}and then boooooom!{#Name=""Mikhail""}"
"Essa flor não é tudo sol e pirulitos, você sabe.{#Name=""Zero""}","This flower ain't all sunshine and lollipops, ya know.{#Name=""Zero""}"
"E você não pode apenas fazer com que ela ""brote"", também.{#Name=""Zero""}","And you can't just make it ""sprout up,"" either.{#Name=""Zero""}"
"Primeiro, você precisa de outra pessoa para pagar por—{#Name=""Zero""}","First, you need another person to pay for—{#Name=""Zero""}"
"Ah, esqueça.{#Name=""Zero""}","Ah, forget it.{#Name=""Zero""}"
"Ah, vamos! Você não pode simplesmente parar aí!{#Name=""Mikhail""}","Aw, come on! You can't trail off there!{#Name=""Mikhail""}"
"Isso é cruel. Você é cruel, Zero!{#Name=""Mikhail""}","That's mean. You're mean, Zero!{#Name=""Mikhail""}"
"Eu só quero ser um grande dragão forte!{LF}É tudo que eu quero!{#Name=""Mikhail""}","I just wanna be a big, strong dragon!{LF}That's all I want!{#Name=""Mikhail""}"
"Então o que vem a seguir?{#Name=""Zero""}","So what next?{#Name=""Zero""}"
"Eu acho que Three está certa. One pode estar escondida{LF}em algum lugar mais profundo na floresta.{#Name=""Mikhail""}","I think Three's right. One might be hiding{LF}somewhere deeper in the forest.{#Name=""Mikhail""}"
"Ugh. Estou tão cansado de caminhar por essas florestas estúpidas!{#Name=""Dito""}","Ugh. I'm so tired of walking through these stupid woods!{#Name=""Dito""}"
"Bem, voltar atrás é tão longo quanto,{LF}então podemos continuar andando.{#Name=""Octa""}","Well, turning back is just as much of a trek,{LF}so we might as well keep going.{#Name=""Octa""}"
"Octa fala a verdade. Se One está aqui ou não,{LF}devemos continuar.{#Name=""Decadus""}","Octa speaks the truth. Whether One is here or not,{LF}we should press on.{#Name=""Decadus""}"
"Tudo bem então. Vamos lá. {#Name=""Zero""}","All right then. Hop to it. {#Name=""Zero""}"
