"translation","source","can_modify"
"Lutar ainda pode desidratar você,{LF}mesmo em baixas temperaturas.{#Name=""Decadus""}","Fighting can still dehydrate you,{LF}even at low temperatures.{#Name=""Decadus""}","1"
"Por favor, seja cuidadoso com sua saúde em todos os momentos.{#Name=""Decadus""}","Please be mindful of your health at all times.{#Name=""Decadus""}","1"
"Obrigado pelo conselho.{#Name=""Zero""}","Thanks for the tip.{#Name=""Zero""}","1"
"Dito isso, minha boca está meio seca.{LF}E minha cabeça dói...{#Name=""Zero""}","That said, my mouth is kinda dry.{LF}And my head hurts...{#Name=""Zero""}","1"
"Senhora Zero, esses são sintomas clássicos de desidratação!{LF}Você precisa de água imediatamente!{#Name=""Decadus""}","Lady Zero, those are classic dehydration symptoms!{LF}You need water right away!{#Name=""Decadus""}","1"
"379{#Name=""379""}","379{#Name=""379""}","1"
"181{#Name=""181""}","181{#Name=""181""}","1"
"487{#Name=""487""}","487{#Name=""487""}","1"
"379{#Name=""379""}","379{#Name=""379""}","1"
"235{#Name=""235""}","235{#Name=""235""}","1"
"199{#Name=""199""}","199{#Name=""199""}","1"
"505{#Name=""505""}","505{#Name=""505""}","1"
"307{#Name=""307""}","307{#Name=""307""}","1"
"325{#Name=""325""}","325{#Name=""325""}","1"
"91{#Name=""91""}","91{#Name=""91""}","1"
"Que diabo é isso?{#Name=""Zero""}","The hell is that?{#Name=""Zero""}","1"
"Que diabo? Por que estou tão frio agora?{#Name=""Zero""}","What the hell? Why am I so cold right now?{#Name=""Zero""}","1"
"Eu temo que seja um ataque mágico hostil.{#Name=""Octa""}","I fear it's a hostile magic attack.{#Name=""Octa""}","1"
"Um que suga a energia corporal.{#Name=""Octa""}","One that saps your bodily energy.{#Name=""Octa""}","1"
"Pensei que tínhamos acabado com essas coisas.{#Name=""Dito""}","I thought we were done with crap like this.{#Name=""Dito""}","1"
"Vamos usar os fogos inimigos{LF}para manter o calor enquanto nos movemos.{#Name=""Decadus""}","Let's use the enemy's fires{LF}to keep warm as we move.{#Name=""Decadus""}","1"
"Primeiro está quente como o inferno, e agora está frio como bolas.{#Name=""Zero""}","First it's hot as hell, and now it's cold as balls.{#Name=""Zero""}","1"
"Talvez um jogo de enterrar o{LF}verme de areia te esquente!{#Name=""Octa""}","Perhaps a little game of bury the{LF}sandworm would warm you up!{#Name=""Octa""}","1"
"O velho Octa pode esquentar suas{LF}entranhas até o ponto de ebulição...{#Name=""Octa""}","Dear old Octa can heat your{LF}insides to the boiling point...{#Name=""Octa""}","1"
"Acho que seu cérebro está fervendo, velho homem.{#Name=""Zero""}","I think your brain is boiling, old man.{#Name=""Zero""}","1"
"T-Tão frio... N-Não consigo falar... D-Dentes batendo...{#Name=""Dito""}","S-So cold... C-Can't talk... T-Teeth chattery...{#Name=""Dito""}","1"
"You sure talk a lot for a guy{LF}who says he can't talk. {#Name=""Zero""}","You sure talk a lot for a guy{LF}who says he can't talk. {#Name=""Zero""}","1"
"Indeed!{#Name=""Octa""}","Indeed!{#Name=""Octa""}","1"
"Yes, do please be quiet.{#Name=""Decadus""}","Yes, do please be quiet.{#Name=""Decadus""}","1"
"Whatever, you fu—{#Name=""Dito""}","Whatever, you fu—{#Name=""Dito""}","1"
"You seem unfazed, Decadus. Aren't you cold?{#Name=""Zero""}","You seem unfazed, Decadus. Aren't you cold?{#Name=""Zero""}","1"
"I am, my lady. Cold and physically exhausted.{#Name=""Decadus""}","I am, my lady. Cold and physically exhausted.{#Name=""Decadus""}","1"
"Theeen why do you look so happy?{#Name=""Zero""}","Theeen why do you look so happy?{#Name=""Zero""}","1"
"You know why? 'Cause he's a freak{LF}who likes having his junk—{#Name=""Dito""}","You know why? 'Cause he's a freak{LF}who likes having his junk—{#Name=""Dito""}","1"
"Sorry, I didn't quite get that.{#Name=""Zero""}","Sorry, I didn't quite get that.{#Name=""Zero""}","1"
"Hiding my true desires from them...{LF}Such a devious game!{#Name=""Decadus""}","Hiding my true desires from them...{LF}Such a devious game!{#Name=""Decadus""}","1"
"You know, I'm actually not cold at all.{#Name=""Cent""}","You know, I'm actually not cold at all.{#Name=""Cent""}","1"
"This kind of cold simply isn't enough{LF}to affect a man of my caliber.{#Name=""Cent""}","This kind of cold simply isn't enough{LF}to affect a man of my caliber.{#Name=""Cent""}","1"
"So why's your nose runnin'{LF}like a fountain, then, huh?{#Name=""Dito""}","So why's your nose runnin'{LF}like a fountain, then, huh?{#Name=""Dito""}","1"
"Oh ho! I wager these sorcerers{LF}are the source of our cold snap!{#Name=""Octa""}","Oh ho! I wager these sorcerers{LF}are the source of our cold snap!{#Name=""Octa""}","1"
"Then let's go tear 'em a new one!{#Name=""Zero""}","Then let's go tear 'em a new one!{#Name=""Zero""}","1"
"然り{#Name=""オクタ""}","然り{#Name=""オクタ""}","1"
"ゼロ、殺っちゃえ！　殺っちゃえ！{#Name=""ディト""}","ゼロ、殺っちゃえ！　殺っちゃえ！{#Name=""ディト""}","1"
"ああ。さっさと済まそう{#Name=""ゼロ""}","ああ。さっさと済まそう{#Name=""ゼロ""}","1"
"Finally down...{#Name=""Zero""}","Finally down...{#Name=""Zero""}","1"
"Isso deve cuidar desse frio.{#Name=""Octa""}","That should take care of this cold spell.{#Name=""Octa""}","1"
"Ugh! Estou ficando doente disso!{#Name=""Zero""}","Ugh! I'm getting sick of this!{#Name=""Zero""}","1"
"Eu suponho que os espíritos tenham tomado{LF}controle desses soldados mortos-vivos.{#Name=""Octa""}","I surmise that spirits have taken{LF}control of these undead soldiers.{#Name=""Octa""}","1"
"Deve haver necromantes por perto.{#Name=""Octa""}","There must be necromancers nearby.{#Name=""Octa""}","1"
"Isso fica mais irritante a cada minuto.{#Name=""Zero""}","This gets more annoying by the minute.{#Name=""Zero""}","1"
"Isso fica mais irritante a cada minuto.{#Name=""Zero""}","This gets more annoying by the minute.{#Name=""Zero""}","1"
"O que você está parado aí por!? Mate-os!{#Name=""Zero""}","What are you standing around for!? Kill 'em!{#Name=""Zero""}","1"
"Todas essas flutuações de temperatura{LF}estão bagunçando minha saúde...{#Name=""Dito""}","All these temperature fluxes{LF}are messin' with my health...{#Name=""Dito""}","1"
"EU vou bagunçar sua saúde se você não se mexer!{#Name=""Zero""}","I'LL mess with your health if you don't get moving!{#Name=""Zero""}","1"
"Estou lutando! Estou lutando mesmo! Veja eu ir!{#Name=""Dito""}","I'm fighting! I'm totally fighting! Watch me go!{#Name=""Dito""}","1"
"O que é todo esse alvoroço, Octa?{#Name=""Zero""}","What's all the fuss about, Octa?{#Name=""Zero""}","1"
"Hmm? Eu não sei de nenhum alvoroço?{#Name=""Octa""}","Hmm? I don't know of any fuss?{#Name=""Octa""}","1"
"Oh, você não, é?{#Name=""Zero""}","Oh, you don't, do you?{#Name=""Zero""}","1"
"Então o que é com o cabo de vassoura{LF}súbito nas suas calças?{#Name=""Zero""}","Then what's with the sudden{LF}broom handle in your pants?{#Name=""Zero""}","1"
"Oh ho! Você descobriu meu segredo, foi!?{#Name=""Octa""}","Oh ho! You discovered my secret, did you!?{#Name=""Octa""}","1"
"Eu estava apenas me engajando em alguns{LF}pensamentos sujos enquanto lutava.{#Name=""Octa""}","I was just engaging in some{LF}dirty thoughts while fighting.{#Name=""Octa""}","1"
"Bem, pare com isso e se concentre já!{#Name=""Zero""}","Well, knock it off and concentrate already!{#Name=""Zero""}","1"
"Forçado a lutar mesmo após a morte.{LF}Tão horrível destino.{#Name=""Decadus""}","Forced to fight even after death.{LF}Such a horrid fate.{#Name=""Decadus""}","1"
"Sério? Eu pensaria que você gostaria desse tipo de coisa.{#Name=""Dito""}","Really? I'd think you'd be into that sort of thing.{#Name=""Dito""}","1"
"Pense sobre isso! Zero poderia continuar chutando e{LF}socando e cortando você mesmo após você morrer!{#Name=""Dito""}","Think about it! Zero could keep kicking and{LF}punching and slicing you even AFTER you die!{#Name=""Dito""}","1"
"Até...após eu morrer? Unnngh...{#Name=""Decadus""}","Even...after I die? Unnngh...{#Name=""Decadus""}","1"
"Você sabe, eu poderia derrubar esses inimigos{LF}com um único dedo. Um único dedo!{#Name=""Cent""}","You know, I could take these foes down{LF}with a single thumb. A single thumb!{#Name=""Cent""}","1"
"Mas não farei. Isso apenas estragaria a diversão. {#Name=""Cent""}","Buuut I won't. That would just spoil the fun. {#Name=""Cent""}","1"
"Se você pode fazer isso, então faça isso já!{#Name=""Zero""}","If you can do it, then do it already!{#Name=""Zero""}","1"
"Nngh...rrgh...{#Name=""Mikhail""}","Nngh...rrgh...{#Name=""Mikhail""}","1"
"O que há de errado? Você está com frio?{#Name=""Zero""}","What's wrong? You cold?{#Name=""Zero""}","1"
"Eu...não sei.{#Name=""Mikhail""}","I...I don't know.{#Name=""Mikhail""}","1"
"Ele não parece estar em seu melhor estado de saúde.{#Name=""Decadus""}","He does not seem to be in the best of health.{#Name=""Decadus""}","1"
"Por que todo mundo está preocupado com aquele grande chorão?{#Name=""Dito""}","Why's everybody worried about that big crybaby?{#Name=""Dito""}","1"
"Eu estou muito pior do que ele agora!{#Name=""Dito""}","I'm a hell of a lot worse off than him right now!{#Name=""Dito""}","1"
"É puramente uma questão de caráter, eu diria.{#Name=""Octa""}","It's purely a matter of character, I'd say.{#Name=""Octa""}","1"
"De fato. Mikhail tem uma inocência{LF}charmosa. Você...não.{#Name=""Decadus""}","Indeed. Mikhail has a charming{LF}innocence about him. You...do not.{#Name=""Decadus""}","1"
"Oh, pelo amor de Deus! Ele não{LF}consegue nem mesmo dizer se está com frio ou não!{#Name=""Dito""}","Oh, for hell's sake! He can't{LF}even tell if he's cold or not!{#Name=""Dito""}","1"
"Aquele lagarto idiota vai ficar bem.{#Name=""Dito""}","That dumb lizard's gonna be just fine.{#Name=""Dito""}","1"
"Quantas vezes temos que passar por isso!?{#Name=""Zero""}","How many times do we have to go through this!?{#Name=""Zero""}","1"
"E novamente... E novamente... Estou cansado disso!{#Name=""Zero""}","Over and OVER again... I'm sick of it!{#Name=""Zero""}","1"
"Zero? Ei, Zero! Acho que estou sentindo frio, Zero!{#Name=""Mikhail""}","Zero? Hey, Zero! I think I feel cold, Zero!{#Name=""Mikhail""}","1"
"Sério? Estou surpreso que você sinta alguma coisa{LF}através daquela cabeça grossa sua.{#Name=""Zero""}","Really? I'm surprised you feel anything{LF}through that thick head of yours.{#Name=""Zero""}","1"
"Hora de curiosidade! Você sabia que banhos de gelo{LF}na verdade esquentam você se—{#Name=""Cent""}","Trivia time! Did you know ice baths{LF}actually warm you up if—{#Name=""Cent""}","1"
"Cale a boca, Cent.{#Name=""Dito""}","Shut up, Cent.{#Name=""Dito""}","1"
"Por que não recuamos um pouco para que possamos nos recuperar?{#Name=""Octa""}","Why don't we retreat for a bit so we can recover?{#Name=""Octa""}","1"
"Não estou certo... podemos...{#Name=""Mikhail""}","I'm not sure...we can...{#Name=""Mikhail""}","1"
"Ooof. Parece que essa área está{LF}encerrada por poder mágico...{#Name=""Octa""}","Ooof. It does seem this area is{LF}enclosed by magical power...{#Name=""Octa""}","1"
"Isso deve ser o que está segurando o frio.{#Name=""Decadus""}","That must be what's holding in the cold.{#Name=""Decadus""}","1"
"Puta merda. Vou matar todos os{LF}sorcistas por aqui!{#Name=""Zero""}","Goddammit. I'll kill every{LF}last sorcerer around here!{#Name=""Zero""}","1"
"Zero...{#Name=""Mikhail""}","Zero...{#Name=""Mikhail""}","1"
"Tudo bem. Isso não vai demorar.{#Name=""Zero""}","It's all right. This won't take long.{#Name=""Zero""}","1"
"くっ……くくく。{#Name=""ゼロ""}","くっ……くくく。{#Name=""ゼロ""}","1"
"Vamos matar todos os filhos da puta{LF}que participaram disso.{#Name=""Zero""}","We're gonna kill every asshole{LF}who played a part in this.{#Name=""Zero""}","1"
"Sorcistas... Soldados... Intonadores... Todos.{#Name=""Zero""}","Sorcerers... Soldiers... Intoners... Everyone.{#Name=""Zero""}","1"
"Se eles correrem, eles morrem.{LF}Se eles se renderem, eles ainda morrem!{#Name=""Zero""}","If they run, they die.{LF}If they surrender, they still die!{#Name=""Zero""}","1"
"Vamos pintar as paredes com o sangue deles!{#Name=""Zero""}","We're gonna paint the walls with their blood!{#Name=""Zero""}","1"
"487{#Name=""487""}","487{#Name=""487""}","1"
"Chega de vocês, idiotas{LF}e seus círculos mágicos estúpidos!{#Name=""Zero""}","I've had enough of you jackasses{LF}and your stupid magic circles!{#Name=""Zero""}","1"
"Vão em frente e corram! Vocês todos vão morrer de qualquer maneira!{#Name=""Zero""}","Go ahead and run! You're all gonna die either way!{#Name=""Zero""}","1"
"GYAAAAAAAAAH!{#Name=""Zero""}","GYAAAAAAAAAH!{#Name=""Zero""}","1"
"Céus! Que exibição grosseira{LF}de agressão!{#Name=""Cent""}","Good heavens! What an oafish{LF}display of aggression!{#Name=""Cent""}","1"
"Minha senhora, talvez possamos deixar os inimigos fugitivos{LF}irem? Eles não são perigosos para nós.{#Name=""Decadus""}","My lady, perhaps we could let the fleeing{LF}enemies go? They are no danger to us.{#Name=""Decadus""}","1"
"Não pode ser.{#Name=""Zero""}","No can do.{#Name=""Zero""}","1"
"Minha senhora, talvez possamos deixar os inimigos fugitivos{LF}irem? Eles não são perigosos para nós.{#Name=""Decadus""}","My lady, perhaps we could let the fleeing{LF}enemies go? They are no danger to us.{#Name=""Decadus""}","1"
"Não pode ser.{#Name=""Zero""}","No can do.{#Name=""Zero""}","1"
"541{#Name=""541""}","541{#Name=""541""}","1"
"Apressem-se e morram! Estou com pressa aqui!{#Name=""Zero""}","Hurry up and die! I'm in a rush here!{#Name=""Zero""}","1"
"Vocês, filhos da puta, simplesmente não sabem quando desistir.{#Name=""Zero""}","You sons of bitches just don't know when to quit.{#Name=""Zero""}","1"
"O frio? O calor? A areia?{LF}É tudo culpa de vocês, seus filhos da puta!{#Name=""Zero""}","The cold? The heat? The sand?{LF}It's all your fuckin' fault!{#Name=""Zero""}","1"
"Não acho que eles sejam responsáveis{LF}pela AREIA, na verdade...{#Name=""Dito""}","I don't think they're responsible{LF}for the SAND, actually...{#Name=""Dito""}","1"
"Ei, estamos todos bem agora. Okay?{#Name=""Zero""}","Hey, we're all good now. Okay?{#Name=""Zero""}","1"
"Okay...{#Name=""Mikhail""}","Okay...{#Name=""Mikhail""}","1"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}","1"
"O que há de errado?{#Name=""Zero""}","What's wrong?{#Name=""Zero""}","1"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}","1"
"Que diabo é isso?{#Name=""Zero""}","What the hell is this?{#Name=""Zero""}","1"
"Divergência: Ramo C{#Name=""Accord""}","Divergence: Branch C{#Name=""Accord""}","1"
"13 de abril de 1000 d.C.{#Name=""Accord""}","April the 13th, 1000 A.D.{#Name=""Accord""}","1"
"Eu observei um ramo extremamente preocupante.{#Name=""Accord""}","I've observed an extremely worrisome branch.{#Name=""Accord""}","1"
"Quando a singularidade conhecida como Dois capturou o dragão Mikhail,{#Name=""Accord""}","When the singularity known as Two captured the dragon Mikhail,{#Name=""Accord""}","1"
"Eu detectei ela impondo algum tipo de influência mágica sobre ele.{#Name=""Accord""}","I detected her imposing some kind of magical influence upon him.{#Name=""Accord""}","1"
"Até agora, apenas Zero poderia exercer tal influência.{LF}Este é o primeiro caso conhecido de exceção,{#Name=""Accord""}","Until now, only Zero could enact such influence.{LF}This is the first known exception,{#Name=""Accord""}","1"
"e, como tal, aumenta a probabilidade{LF}de um acidente imprevisível ocorrer.{#Name=""Accord""}","and as such, increases the likelihood{LF}of an unforeseen accident occurring.{#Name=""Accord""}","1"
"Este assunto deve ser priorizado para observação cuidadosa.{#Name=""Accord""}","This matter must be prioritized for careful observation.{#Name=""Accord""}","1"
"M4110_E0020_DM: Iniciar Gravação{#Name=""Accord""}","M4110_E0020_DM: Begin Recording{#Name=""Accord""}","1"
"487{#Name=""487""}","487{#Name=""487""}","1"
"Aqui estão. A raiz de todo esse mal.{#Name=""Zero""}","Here they are. The root of all this evil.{#Name=""Zero""}","1"
"A raiz de todo esse mal?{LF}Sério, Z. Quem fala assim?{#Name=""Dito""}","The root of all this evil?{LF}Seriously, Z. Who talks like that?{#Name=""Dito""}","1"
"Cale-se e lute!{#Name=""Zero""}","Shut up and fight!{#Name=""Zero""}","1"
"487{#Name=""487""}","487{#Name=""487""}","1"
"Eu já tive o suficiente de vocês idiotas{LF}e seus círculos mágicos estúpidos!{#Name=""Zero""}","I've had enough of you jackasses{LF}and your stupid magic circles!{#Name=""Zero""}","1"
"Vá em frente e execute! De qualquer forma, vocês todos vão morrer!{#Name=""Zero""}","Go ahead and run! You're all gonna die either way!{#Name=""Zero""}","1"
"Está muito frio! Droga! Morra!{#Name=""ゼロ""}","寒すぎる！　クソ！　死ね！{#Name=""ゼロ""}","1"
