"translation","source"
"Lâmina Selvagem do Rei Feral Nv. 1","Feral King's Wildblade Lv. 1"
"Lâmina Selvagem do Rei Feral Nv. 2","Feral King's Wildblade Lv. 2"
"Lâmina Selvagem do Rei Feral Nv. 3","Feral King's Wildblade Lv. 3"
"Lâmina Selvagem do Rei Feral Nv. 4","Feral King's Wildblade Lv. 4"
"Espinho da Lamentação Nv. 1","Mourning Thorn Lv. 1"
"Espinho da Lamentação Nv. 2","Mourning Thorn Lv. 2"
"Espinho da Lamentação Nv. 3","Mourning Thorn Lv. 3"
"Espinho da Lamentação Nv. 4","Mourning Thorn Lv. 4"
"Espada 180","剣180"
"Espada 181","剣181"
"Espada 182","剣182"
"Espada 183","剣183"
"Espada 190","剣190"
"Espada 191","剣191"
"Espada 192","剣192"
"Espada 193","剣193"
"Espada 200","剣200"
"Espada 201","剣201"
"Espada 202","剣202"
"Espada 203","剣203"
"Espada 210","剣210"
"Espada 211","剣211"
"Espada 212","剣212"
"Espada 213","剣213"
"Espada 220","剣220"
"Espada 221","剣221"
"Espada 222","剣222"
"Espada 223","剣223"
"Espada 230","剣230"
"Espada 231","剣231"
"Espada 232","剣232"
"Espada 233","剣233"
"Fome Distorcida Nv. 1","Twisted Hunger Lv. 1"
"Fome Distorcida Nv. 2","Twisted Hunger Lv. 2"
"Fome Distorcida Nv. 3","Twisted Hunger Lv. 3"
"Fome Distorcida Nv. 4","Twisted Hunger Lv. 4"
"Lança de Empatia Nv. 1","Spear of Empathy Lv. 1"
"Lança de Empatia Nv. 2","Spear of Empathy Lv. 2"
"Lança de Empatia Nv. 3","Spear of Empathy Lv. 3"
"Lança de Empatia Nv. 4","Spear of Empathy Lv. 4"
"Princesa do Trovão Nv. 1","Thunder Princess Lv. 1"
"Princesa do Trovão Nv. 2","Thunder Princess Lv. 2"
"Princesa do Trovão Nv. 3","Thunder Princess Lv. 3"
"Princesa do Trovão Nv. 4","Thunder Princess Lv. 4"
"Lamento Eterno Nv. 1","Eternal Wail Lv. 1"
"Lamento Eterno Nv. 2","Eternal Wail Lv. 2"
"Lamento Eterno Nv. 3","Eternal Wail Lv. 3"
"Lamento Eterno Nv. 4","Eternal Wail Lv. 4"
"Juramento do Guardião Nv. 1","Guardian's Oath Lv. 1"
"Juramento do Guardião Nv. 2","Guardian's Oath Lv. 2"
"Juramento do Guardião Nv. 3","Guardian's Oath Lv. 3"
"Juramento do Guardião Nv. 4","Guardian's Oath Lv. 4"
"Rei Ladrão Nv. 1","Robber King Lv. 1"
"Rei Ladrão Nv. 2","Robber King Lv. 2"
"Rei Ladrão Nv. 3","Robber King Lv. 3"
"Rei Ladrão Nv. 4","Robber King Lv. 4"
"Cajado do Conjurador Nv. 1","Conjurer's Staff Lv. 1"
"Cajado do Conjurador Nv. 2","Conjurer's Staff Lv. 2"
"Cajado do Conjurador Nv. 3","Conjurer's Staff Lv. 3"
"Cajado do Conjurador Nv. 4","Conjurer's Staff Lv. 4"
"Chama do Wyrm de Sangue Nv. 1","Bloodwyrm's Flame Lv. 1"
"Chama do Wyrm de Sangue Nv. 2","Bloodwyrm's Flame Lv. 2"
"Chama do Wyrm de Sangue Nv. 3","Bloodwyrm's Flame Lv. 3"
"Chama do Wyrm de Sangue Nv. 4","Bloodwyrm's Flame Lv. 4"
"Pecados dos Caídos Nv. 1","Sins of the Fallen Lv. 1"
"Pecados dos Caídos Nv. 2","Sins of the Fallen Lv. 2"
"Pecados dos Caídos Nv. 3","Sins of the Fallen Lv. 3"
"Pecados dos Caídos Nv. 4","Sins of the Fallen Lv. 4"
"Chamar do Vidente Nv. 1","Seer's Lure Lv. 1"
"Chamar do Vidente Nv. 2","Seer's Lure Lv. 2"
"Chamar do Vidente Nv. 3","Seer's Lure Lv. 3"
"Chamar do Vidente Nv. 4","Seer's Lure Lv. 4"
"Lágrimas Imperiais Nv. 1","Imperial Tears Lv. 1"
"Lágrimas Imperiais Nv. 2","Imperial Tears Lv. 2"
"Lágrimas Imperiais Nv. 3","Imperial Tears Lv. 3"
"Lágrimas Imperiais Nv. 4","Imperial Tears Lv. 4"
"Toque Fúnebre Final Nv. 1","Final Knell Lv. 1"
"Toque Fúnebre Final Nv. 2","Final Knell Lv. 2"
"Toque Fúnebre Final Nv. 3","Final Knell Lv. 3"
"Toque Fúnebre Final Nv. 4","Final Knell Lv. 4"
"Lança 120","槍120"
"Lança 121","槍121"
"Lança 122","槍122"
"Lança 123","槍123"
"Lança 130","槍130"
"Lança 131","槍131"
"Lança 132","槍132"
"Lança 133","槍133"
"Prazer Masoquista Nv. 1","Masochistic Joy Lv. 1"
"Prazer Masoquista Nv. 2","Masochistic Joy Lv. 2"
"Prazer Masoquista Nv. 3","Masochistic Joy Lv. 3"
"Prazer Masoquista Nv. 4","Masochistic Joy Lv. 4"
"Matadores do Gelo Nv. 1","Iceborn Slayers Lv. 1"
"Matadores do Gelo Nv. 2","Iceborn Slayers Lv. 2"
"Matadores do Gelo Nv. 3","Iceborn Slayers Lv. 3"
"Matadores do Gelo Nv. 4","Iceborn Slayers Lv. 4"
"Pétalas Douradas Nv. 1","Golden Petals Lv. 1"
"Pétalas Douradas Nv. 2","Golden Petals Lv. 2"
"Pétalas Douradas Nv. 3","Golden Petals Lv. 3"
"Pétalas Douradas Nv. 4","Golden Petals Lv. 4"
"Garras Imperiais Nv. 1","Imperial Claws Lv. 1"
"Garras Imperiais Nv. 2","Imperial Claws Lv. 2"
"Garras Imperiais Nv. 3","Imperial Claws Lv. 3"
"Garras Imperiais Nv. 4","Imperial Claws Lv. 4"
"Impaladores Carmesins Nv. 1","Crimson Impalers Lv. 1"
"Impaladores Carmesins Nv. 2","Crimson Impalers Lv. 2"
"Impaladores Carmesins Nv. 3","Crimson Impalers Lv. 3"
"Impaladores Carmesins Nv. 4","Crimson Impalers Lv. 4"
"Braços Azuis Nv. 1","Azure Arms Lv. 1"
"Braços Azuis Nv. 2","Azure Arms Lv. 2"
"Braços Azuis Nv. 3","Azure Arms Lv. 3"
"Braços Azuis Nv. 4","Azure Arms Lv. 4"
"Chama do Senhor das Trevas Nv. 1","Darklord's Flame Lv. 1"
"Chama do Senhor das Trevas Nv. 2","Darklord's Flame Lv. 2"
"Chama do Senhor das Trevas Nv. 3","Darklord's Flame Lv. 3"
"Chama do Senhor das Trevas Nv. 4","Darklord's Flame Lv. 4"
"Guarda do Capitão Nv. 1","Captain's Guard Lv. 1"
"Guarda do Capitão Nv. 2","Captain's Guard Lv. 2"
"Guarda do Capitão Nv. 3","Captain's Guard Lv. 3"
"Guarda do Capitão Nv. 4","Captain's Guard Lv. 4"
"Espinhos Mortais Nv. 1","Deathly Briars Lv. 1"
"Espinhos Mortais Nv. 2","Deathly Briars Lv. 2"
"Espinhos Mortais Nv. 3","Deathly Briars Lv. 3"
"Espinhos Mortais Nv. 4","Deathly Briars Lv. 4"
"Brinquedos do Tirano Nv. 1","Tyrant's Playthings Lv. 1"
"Brinquedos do Tirano Nv. 2","Tyrant's Playthings Lv. 2"
"Brinquedos do Tirano Nv. 3","Tyrant's Playthings Lv. 3"
"Brinquedos do Tirano Nv. 4","Tyrant's Playthings Lv. 4"
"Ordem do Selo Negro Nv. 1","Darkseal Order Lv. 1"
"Ordem do Selo Negro Nv. 2","Darkseal Order Lv. 2"
"Ordem do Selo Negro Nv. 3","Darkseal Order Lv. 3"
"Ordem do Selo Negro Nv. 4","Darkseal Order Lv. 4"
"Luta 110","格闘110"
"Luta 111","格闘111"
"Luta 112","格闘112"
"Luta 113","格闘113"
"Anel Eterno Nv. 1","Everlasting Ring Lv. 1"
"Anel Eterno Nv. 2","Everlasting Ring Lv. 2"
"Anel Eterno Nv. 3","Everlasting Ring Lv. 3"
"Anel Eterno Nv. 4","Everlasting Ring Lv. 4"
"Choque Elétrico Nv. 1","Electroshocker Lv. 1"
"Choque Elétrico Nv. 2","Electroshocker Lv. 2"
"Choque Elétrico Nv. 3","Electroshocker Lv. 3"
"Choque Elétrico Nv. 4","Electroshocker Lv. 4"
"Anel de Lamento Nv. 1","Ring of Lament Lv. 1"
"Anel de Lamento Nv. 2","Ring of Lament Lv. 2"
"Anel de Lamento Nv. 3","Ring of Lament Lv. 3"
"Anel de Lamento Nv. 4","Ring of Lament Lv. 4"
"Chakram Azul Nv. 1","Azure Cleaver Lv. 1"
"Chakram Azul Nv. 2","Azure Cleaver Lv. 2"
"Chakram Azul Nv. 3","Azure Cleaver Lv. 3"
"Chakram Azul Nv. 4","Azure Cleaver Lv. 4"
"Dança da Duquesa Nv. 1","Duchess's Dance Lv. 1"
"Dança da Duquesa Nv. 2","Duchess's Dance Lv. 2"
"Dança da Duquesa Nv. 3","Duchess's Dance Lv. 3"
"Dança da Duquesa Nv. 4","Duchess's Dance Lv. 4"
"Regra da Lei Divina Nv. 1","Rule of Divine Law Lv. 1"
"Regra da Lei Divina Nv. 2","Rule of Divine Law Lv. 2"
"Regra da Lei Divina Nv. 3","Rule of Divine Law Lv. 3"
"Regra da Lei Divina Nv. 4","Rule of Divine Law Lv. 4"
"Lâmina de Vidofnir Nv. 1","Vidofnir's Blade Lv. 1"
"Lâmina de Vidofnir Nv. 2","Vidofnir's Blade Lv. 2"
"Lâmina de Vidofnir Nv. 3","Vidofnir's Blade Lv. 3"
"Lâmina de Vidofnir Nv. 4","Vidofnir's Blade Lv. 4"
"Vento Celestial Nv. 1","Skyward Wind Lv. 1"
"Vento Celestial Nv. 2","Skyward Wind Lv. 2"
"Vento Celestial Nv. 3","Skyward Wind Lv. 3"
"Vento Celestial Nv. 4","Skyward Wind Lv. 4"
"Pecado da Viúva Nv. 1","Widow's Sin Lv. 1"
"Pecado da Viúva Nv. 2","Widow's Sin Lv. 2"
"Pecado da Viúva Nv. 3","Widow's Sin Lv. 3"
"Pecado da Viúva Nv. 4","Widow's Sin Lv. 4"
"Caixão Imperial Nv. 1","Imperial Coffin Lv. 1"
"Caixão Imperial Nv. 2","Imperial Coffin Lv. 2"
"Caixão Imperial Nv. 3","Imperial Coffin Lv. 3"
"Caixão Imperial Nv. 4","Imperial Coffin Lv. 4"
"Roda de Batalha 100","戦輪100"
"Roda de Batalha 101","戦輪101"
"Roda de Batalha 102","戦輪102"
"Roda de Batalha 103","戦輪103"
"Roda de Batalha 110","戦輪110"
"Roda de Batalha 111","戦輪111"
"Roda de Batalha 112","戦輪112"
"Roda de Batalha 113","戦輪113"
"Modo de Intonação","Intoner Mode"
