"translation","source"
"Hee hee ha ha ha...{#Name=""Soldier F""}","Hee hee ha ha ha...{#Name=""Soldier F""}"
"Ahhhh, minha cabeça... Minha cabeeeeça! Huuurk!{#Name=""Soldier G""}","Ahhhh, my head... My heeeead! Huuurk!{#Name=""Soldier G""}"
"Não posso...ir em frente... M-Mãe...{#Name=""Soldier C""}","I can't...go on... M-Mother...{#Name=""Soldier C""}"
"Vou...perder meu...almoço...{#Name=""Soldier D""}","I'm gonna...lose my...lunch...{#Name=""Soldier D""}"
"É difícil acreditar que Lady Three está morta.{#Name=""Octa""}","It's hard to believe Lady Three is dead.{#Name=""Octa""}"
"Ela estava lutando com sua irmã?{#Name=""Decadus""}","Was she fighting with your sister?{#Name=""Decadus""}"
"Não sei.{#Name=""Zero""}","I don't know.{#Name=""Zero""}"
"Vou apenas encontrar One e{LF}arrancar a verdade dela.{#Name=""Zero""}","I'll just have to find One and{LF}beat the truth out of her.{#Name=""Zero""}"
"Nngh...gyaaah! Lady Three!{#Name=""Soldier A""}","Nngh...gyaaah! Lady Three!{#Name=""Soldier A""}"
"Hee hee... Heeeeee hee ha ha ha ha haw!{#Name=""Soldier C""}","Hee hee... Heeeeee hee ha ha ha ha haw!{#Name=""Soldier C""}"
"A floresta... A floresta de Lady Three...{#Name=""Soldier D""}","The forest... Lady Three's forest...{#Name=""Soldier D""}"
"Sem a proteção da canção de Lady Three,{LF}suas mentes se despedaçaram.{#Name=""Octa""}","Without the protection of Lady Three's song,{LF}their minds have shattered.{#Name=""Octa""}"
"Ha ha ha! Isso é tão triste... EU AMO isso!{#Name=""Dito""}","Ha ha ha! That's so damn sad... I LOVE it!{#Name=""Dito""}"
"Atualizar{#Name=""Accord""}","Update{#Name=""Accord""}"
"Ao utilizar a função de reprogramação da flor,{#Name=""Accord""}","By utilizing the reprogramming function of the flower,{#Name=""Accord""}"
"A singularidade conhecida como Zero criou um novo conceito conhecido como pacto.{#Name=""Accord""}","the singularity known as Zero has created a new concept known as a pact.{#Name=""Accord""}"
"Não sei como isso afetará o futuro.{#Name=""Accord""}","I do not know how this will affect the future.{#Name=""Accord""}"
"No entanto, continuarei a observar os eventos à medida que se desenrolam.{#Name=""Accord""}","However, I will continue to observe events as they unfold.{#Name=""Accord""}"
"M3250_E0970_FL: Gravação Finalizada{#Name=""Accord""}","M3250_E0970_FL: End Recording{#Name=""Accord""}"
"Se não sairmos daqui em breve, estamos em apuros...{#Name=""Zero""}","If we don't get outta here soon, we're in trouble...{#Name=""Zero""}"
"Merda! Estamos ficando sem tempo!{#Name=""Zero""}","Shit! We're running out of time!{#Name=""Zero""}"
"Uuurgh... Acho que estou envenenado... Não posso...voar...{#Name=""Mikhail""}","Uuurgh... I think I'm poisoned... I can't...fly...{#Name=""Mikhail""}"
"Droga. Aguente firme!{#Name=""Zero""}","Dammit. Hang in there!{#Name=""Zero""}"
"Ele é vulnerável após cuspir esse veneno...{#Name=""Zero""}","He's vulnerable after he spits that poison...{#Name=""Zero""}"
"Espere até que ele esteja aberto, então solte tudo!{#Name=""Zero""}","Wait until he's open, then let loose!{#Name=""Zero""}"
"Cuidado com essa linha!{#Name=""Zero""}","Watch out for that thread!{#Name=""Zero""}"
"Fique longe quando ele estiver atirando essa porcaria!{#Name=""Zero""}","Get out of the way when he's firing that junk!{#Name=""Zero""}"
"Derrote Two e Cent!{#Name="" ""}","Defeat Two and Cent!{#Name="" ""}"
"Derrote Raphael!{#Name="" ""}","Defeat Raphael!{#Name="" ""}"
