"translation","source"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"Por que eu... O que está acontecendo?{LF}...Onde estamos?{#Name=""Zero""}","Why am I... What's going on?{LF}...Where are we?{#Name=""Zero""}"
"Oh, Zero!{#Name=""Four""}","Oh, Zero!{#Name=""Four""}"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"Você está aqui! Você voltou! É realmente você, não é!?{#Name=""Four""}","You're here! You came back! It's really you, isn't it!?{#Name=""Four""}"
"O que aconteceu? O que aconteceu com nossas irmãs? Onde elas estão?{#Name=""Zero""}","What happened? What about our sisters? Where are they?{#Name=""Zero""}"
"Tudo vai ficar bem.{LF}Não precisamos lutar mais, Zero.{#Name=""Four""}","Everything's going to be okay.{LF}We don't have to fight anymore, Zero.{#Name=""Four""}"
"Todos os outros estão esperando por você.{#Name=""Four""}","Everyone else is waiting for you.{#Name=""Four""}"
"...Onde eles estão esperando?{#Name=""Zero""}","...Where are they waiting?{#Name=""Zero""}"
"Three está na Terra das Florestas, e Two está na Terra das Areias.{LF}Ambas são—{#Name=""Four""}","Three's in the Land of Forests, and Two's in the Land of Sands.{LF}They're both—{#Name=""Four""}"
"Obrigado pela informação.{#Name=""Zero""}","Thanks for the info.{#Name=""Zero""}"
"N-Não... Eu pensei que você fosse...de volta...{#Name=""Four""}","N-No... I thought you were...back...{#Name=""Four""}"
"Não acredito que você caiu nessa besteira!{#Name=""Zero""}","I can't believe you fell for that bullshit!{#Name=""Zero""}"
"Você realmente pensou que eu tivesse personalidade dividida!?{#Name=""Zero""}","You honestly thought I'd have a split personality!?{#Name=""Zero""}"
"Filho da puta{#Name=""Zero""}","Stupid son of a{#Name=""Zero""}"
"FILHA DA PUTA!{#Name=""Zero""}","BITCH!{#Name=""Zero""}"
"Por favor. Mate-me também.{#Name=""Decadus""}","Please. Kill me as well.{#Name=""Decadus""}"
"Eu mato minhas irmãs. EU PEGO seus homens.{#Name=""Zero""}","I kill my sisters. I TAKE their men.{#Name=""Zero""}"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"Vá limpar. Frente E traseira. Nós nos encontramos hoje à noite.{#Name=""Zero""}","Go clean up. Front AND rear. We meet tonight.{#Name=""Zero""}"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"Frente...E traseira?{#Name=""Decadus""}","Front...AND rear?{#Name=""Decadus""}"
"Quem é o próximo? Three, é?{#Name=""Zero""}","So who's next? Three, huh?{#Name=""Zero""}"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"Duas Intoners já foram, faltam três.{#Name=""Zero""}","Two Intoners down...three to go.{#Name=""Zero""}"
"...Espere um segundo. Dummy, venha aqui.{#Name=""Zero""}","...Wait a second. Dummy, come here.{#Name=""Zero""}"
"Huh?{#Name=""Mikhail""}","Huh?{#Name=""Mikhail""}"
"Você não parece...diferente de antes?{#Name=""Zero""}","Don't you look...different from before?{#Name=""Zero""}"
"Diferente? ...GYA!{LF}O que diabos!?{#Name=""Mikhail""}","Different? ...GYA!{LF}What the heck!?{#Name=""Mikhail""}"
"Nossa.{#Name=""Zero""}","Whoa.{#Name=""Zero""}"
"Nossa!{#Name=""Mikhail""}","Whoooa!{#Name=""Mikhail""}"
"Nooooooooo.{#Name=""Zero""}","Whoooooooooa.{#Name=""Zero""}"
"...Muitos wyverns por aqui.{#Name=""Zero""}","...Lots of wyverns around here.{#Name=""Zero""}"
"Tem que ser a música do Four no trabalho.{#Name=""Zero""}","Must be Four's song at work.{#Name=""Zero""}"
"Wyverns estúpidos. Só um bando de{LF}dragões de baixa classe que querem ser!{#Name=""Mikhail""}","Stupid wyverns. Just a buncha{LF}low-class dragon wannabes!{#Name=""Mikhail""}"
"Eles nem podem falar!{LF}Ou entender a linguagem!{#Name=""Mikhail""}","They can't even talk!{LF}Or understand language!{#Name=""Mikhail""}"
"E não vamos começar{LF}sobre essas asas patéticas...{#Name=""Mikhail""}","And don't get me started{LF}on those pathetic wings...{#Name=""Mikhail""}"
"Vamos lá! Vamos grelhar esses wyverns!{LF}Vamos grelhar TODOS!{#Name=""Mikhail""}","Come on! Let's roast these wyverns!{LF}Let's roast 'em ALL!{#Name=""Mikhail""}"
"...Nossa. Você é como uma besta diferente{LF}quando está falando sobre wyverns.{#Name=""Zero""}","...Wow. You're like a different beast{LF}when you're talking about wyverns.{#Name=""Zero""}"
"Ha ha! Obrigado!{#Name=""Mikhail""}","Ha ha! Thanks!{#Name=""Mikhail""}"
"Isso não foi um elogio.{#Name=""Zero""}","That wasn't a compliment.{#Name=""Zero""}"
"O que é isso?{#Name=""Zero""}","What's that?{#Name=""Zero""}"
"Parece uma rocha.{#Name=""Mikhail""}","Looks like a rock.{#Name=""Mikhail""}"
"...Eles estão nos atacando com PEDRAS?{#Name=""Zero""}","...They're attacking us with ROCKS?{#Name=""Zero""}"
"Veja? Eu disse que os wyverns eram estúpidos!{#Name=""Mikhail""}","See? I told you wyverns were stupid!{#Name=""Mikhail""}"
"Isso realmente significa algo vindo de você...{#Name=""Zero""}","That really means something coming from you...{#Name=""Zero""}"
"Zero! Nós vamos ser sugados!{#Name=""Mikhail""}","Zero! We're gonna get sucked in!{#Name=""Mikhail""}"
"Fique calmo e veja onde você está mirando!{#Name=""Zero""}","Just stay calm and watch where you're aiming!{#Name=""Zero""}"
"Derrube essa torre! Ela está puxando você!{#Name=""Zero""}","Take down that tower! It's pulling you in!{#Name=""Zero""}"
"Se apresse e destrua antes{LF}de ela puxar você completamente!{#Name=""Zero""}","Hurry up and destroy it before{LF}it pulls you in completely!{#Name=""Zero""}"
"O alvo é muito pequeno! É difícil acertar!","The target's too small! It's hard to hit!{#Name=""Mikhail""}"
"Droga, Four. Você poderia ser mais irritante?","Damn it, Four. Could you BE more annoying?{#Name=""Zero""}"
"Urrrgh... Está se movendo muito rápido para eu acertar!","Urrrgh... It's moving too fast for me to hit!{#Name=""Mikhail""}"
"Cale a boca e continue atirando! Ela está escapando!","Shut up and keep firing! She's getting away!{#Name=""Zero""}"
"Não deixe ela escapar!","Don't let her get away!{#Name=""Zero""}"
"Não adianta, Zero! Não podemos vencer ele!","It's no good, Zero! We can't beat him!{LF}We can't beat him!{#Name=""Mikhail""}"
"Merda. A magia está se concentrando……{LF}Se não derrubarmos logo, vai ser ruim!","クソッ。魔力が集まってる……{LF}さっさと倒さないとマズイぞっ！{#Name=""ゼロ""}"
"Uaaaahhh!","うああああっ！{#Name=""ゼロ""}"
"Merda! Estou fugindo para o Fou……！","くそっ！フォウに逃げられる……！{#Name=""ゼロ""}"
"Destrua a fortaleza voadora.","Destroy the flying fortress.{#Name=""目的文""}"
"Teste 200","テスト２００{#Name=""テスト""}"
"Teste 201","テスト２０１{#Name=""テスト""}"
"Teste 202","テスト２０２{#Name=""テスト""}"
"Teste 203","テスト２０３{#Name=""テスト""}"
"Teste 204","テスト２０４{#Name=""テスト""}"
"Teste 205","テスト２０５{#Name=""テスト""}"
"Teste 206","テスト２０６{#Name=""テスト""}"
"Teste 207","テスト２０７{#Name=""テスト""}"
"Teste 208","テスト２０８{#Name=""テスト""}"
