"translation","source"
"O que você fez para merecer tal punição, eh?{#Name=""Cent""}","What did you do to deserve such punishment, eh?{#Name=""Cent""}"
"'Cause I know I não fiz nada,{LF}então deve ter sido você.{#Name=""Cent""}","'Cause I know I didn't do anything,{LF}so it must have been you.{#Name=""Cent""}"
"Pare de reclamar e faça seu trabalho!{#Name=""Zero""}","Quit whining and do your damn job!{#Name=""Zero""}"
"Oh, vamos. Agora é um centauro?{#Name=""Dito""}","Oh, come on. Now it's a centaur?{#Name=""Dito""}"
"O que é isso, um parque de diversões de monstros?!{#Name=""Dito""}","What is this, a goddamn monster amusement park!?{#Name=""Dito""}"
"Os animais desta floresta mudaram,{LF}sem dúvida...{#Name=""Octa""}","The beasts of this forest have{LF}changed, to be sure...{#Name=""Octa""}"
"Nós devemos rastrear Lady One com toda pressa.{#Name=""Octa""}","We'd best track down Lady One with all haste.{#Name=""Octa""}"
"Concordo.{#Name=""Zero""}","Agreed.{#Name=""Zero""}"
"Mas primeiro vamos matar meu pônei bonito aqui.{LF}Então podemos ir encontrar One.{#Name=""Zero""}","But first we kill my pretty pony here.{LF}Then we can go find One.{#Name=""Zero""}"
"Eles estão vindo!{#Name=""Soldier A""}","Here they come!{#Name=""Soldier A""}"
"Nós temos que pará-los aqui!{#Name=""Soldier B""}","We have to stop them here!{#Name=""Soldier B""}"
"O que vamos fazer!? Mais e mais de nós estão caindo doentes!{#Name=""Soldier C""}","What're we gonna do!? More and more of us are falling ill!{#Name=""Soldier C""}"
"É, bem, essa doença não vai significar merda se eles passarem por nós aqui!{#Name=""Soldier E""}","Yeah, well that illness won't mean shit if they get past us here!{#Name=""Soldier E""}"
"Onde Lady Three foi?{#Name=""Soldier A""}","Where'd Lady Three go?{#Name=""Soldier A""}"
"De volta para a floresta!{#Name=""Soldier C""}","Back into the forest!{#Name=""Soldier C""}"
"Se apenas Lady Three estivesse aqui conosco!{#Name=""Soldier A""}","If only Lady Three were here with us!{#Name=""Soldier A""}"
"Droga! O-Que diabos está acontecendo!?{#Name=""Soldier C""}","Dammit! Wh-What the hell is happening!?{#Name=""Soldier C""}"
"Isso é a névoa da vontade de Lady Three?{#Name=""Soldier F""}","Is this fog the will of Lady Three?{#Name=""Soldier F""}"
"Nnngh...{#Name=""Soldier C""}","Nnngh...{#Name=""Soldier C""}"
"Essa é uma névoa ruim. Tente não respirar muito fundo!{#Name=""Soldier D""}","This is an ill mist. Try not to breathe too deeply!{#Name=""Soldier D""}"
"*Huff, huff...* D-Droga... Não consigo respirar...{#Name=""Soldier G""}","*Huff, huff...* D-Dammit... I can't breathe...{#Name=""Soldier G""}"
"Se ela fez isso até aqui, nossa linha de frente deve ter sido aniquilada!{#Name=""Soldier E""}","If she's made it this far, our front line must have been annihilated!{#Name=""Soldier E""}"
"Não pense nisso agora!{#Name=""Soldier G""}","Don't think about that right now!{#Name=""Soldier G""}"
"O que diabos está acontecendo com essa floresta...?{#Name=""Zero""}","The hell is up with this forest...?{#Name=""Zero""}"
