"translation","source"
"M-Mim? Eu não sei, eu não gosto de ser malvado com—","M-Me? I dunno, I don't like being all mean to—{#Name=""Mikhail""}"
"Cale a boca e tire essas armas!","Shut up and take out those cannons!{#Name=""Zero""}"
"Vou lidar com essas coisas no chão.{#Name=""Zero""}","I'll handle these shits on the ground.{#Name=""Zero""}"
"Nnngh... Tudo bem! Eu consegui! Eu consegui!{#Name=""Mikhail""}","Nnngh... All right! I got it! I got it!{#Name=""Mikhail""}"
"E pare de se repetir!{#Name=""Zero""}","And stop repeating yourself!{#Name=""Zero""}"
"Um, Zero?{#Name=""Mikhail""}","Um, Zero?{#Name=""Mikhail""}"
"E aquela canhão ali não para de atirar em mim.{#Name=""Mikhail""}","That cannon over there won't stop shooting at me.{#Name=""Mikhail""}"
"Não consigo chegar perto assim.{#Name=""Mikhail""}","I can't get close like this.{#Name=""Mikhail""}"
"Deus, você é inútil.{#Name=""Zero""}","God, you're worthless.{#Name=""Zero""}"
"Lá. Não há mais canhão.{#Name=""Zero""}","There. No more cannon.{#Name=""Zero""}"
"Ah, obrigado, Zero...{#Name=""Mikhail""}","Aw, thanks, Zero...{#Name=""Mikhail""}"
"Desculpe? O que foi isso?{#Name=""Zero""}","Sorry? What was that?{#Name=""Zero""}"
"Um...obrigado?{#Name=""Mikhail""}","Um...thank you?{#Name=""Mikhail""}"
"Muito obrigado!{#Name=""Zero""}","Thank you very much!{#Name=""Zero""}"
"Muito obrigado!{#Name=""Mikhail""}","Thank you very much!{#Name=""Mikhail""}"
"...Melhor.{#Name=""Zero""}","...Better.{#Name=""Zero""}"
"A canhão ainda está atirando!{#Name=""Mikhail""}","The cannon's still shooting!{#Name=""Mikhail""}"
"Relaxe, você? Estou no meio de algo!{#Name=""Zero""}","Relax, would you? I'm in the middle of something!{#Name=""Zero""}"
"É Zero! Ela está aqui!{#Name=""Soldado G""}","It's Zero! She's here!{#Name=""Soldier G""}"
"A busca do demônio termina aqui!{#Name=""Soldado B""}","The demon's quest ends here!{#Name=""Soldier B""}"
"Ela matou nossos irmãos...{LF}Faça ela pagar!{#Name=""Soldado F""}","She killed our brothers...{LF}Make her pay!{#Name=""Soldier F""}"
"Ha! Como se um bando de orcs idiotas fossem me parar.{#Name=""451""}","Ha! Like a bunch of dumb orcs are gonna stop me.{#Name=""451""}"
"Eles não são tão grandes quanto ogros, mas ainda são um problema.{#Name=""451""}","They ain't as big as ogres, but they're still a pain.{#Name=""451""}"
"Tenha cuidado, Zero. Essas são circuncisões difíceis!{#Name=""Mikhail""}","Be careful, Zero. These are rough circumcisions!{#Name=""Mikhail""}"
"Circunstâncias!{LF}...E onde você aprendeu essa palavra, afinal!?{#Name=""Dito""}","CircumSTANCES!{LF}...And where'd you learn that word, anyway!?{#Name=""Dito""}"
"Bem, eu estava perto, certo? Quase perto!{#Name=""Mikhail""}","Well, I was close, right? Mostly close!{#Name=""Mikhail""}"
"Cale a boca e me ajude a matar esses bastardos,{LF}você!?{#Name=""Zero""}","Shut up and help me kill these bastards,{LF}would you!?{#Name=""Zero""}"
"Cuidado! Tem um ogro aqui!{#Name=""253""}","気をつけて！オークがいるよ！{#Name=""253""}"
"Você verá{#Name=""127""}","見れば判るって{#Name=""127""}"
"O ogro está com um porrete!{#Name=""271""}","オークは棍棒を持っているよ！！{#Name=""271""}"
"Você verá{#Name=""127""}","見れば判るって{#Name=""127""}"
"Ou melhor, se você tiver tempo de ficar{LF}tagarelando, então dê um apoio mais preciso, ok?{#Name=""595""}","っていうかブツブツ喋ってるヒマがあるなら{LF}もう少し的確な援護しろよ{#Name=""595""}"
"É que a Zero está se movendo muito e é difícil de acertar!{#Name=""415""}","だってゼロがチョロチョロと動いて狙いづらいよ！{#Name=""415""}"
"Quem culpa os outros é um péssimo professor{#Name=""289""}","人のせいにする人は、先生嫌いです{#Name=""289""}"
"Eles simplesmente continuam a sair,{LF}como a urina de um velho...{#Name=""Zero""}","They just keep dribbling out,{LF}like an old man's piss...{#Name=""Zero""}"
"Nnngh... Eles são muito fortes...{#Name=""Soldado E""}","Nnngh... They're too strong...{#Name=""Soldier E""}"
"Resista! Devemos proteger a Lady Four!{#Name=""Soldado B""}","Hold your ground! We must protect Lady Four!{#Name=""Soldier B""}"
"Oh, Deus... Vamos morrer!{#Name=""Soldado C""}","Oh, God... We're gonna die!{#Name=""Soldier C""}"
"Ha ha! Olhe para eles correrem!{LF}Isso mesmo—fuja, idiotas!{#Name=""Dito""}","Ha ha! Look at 'em run!{LF}That's right—flee, suckers!{#Name=""Dito""}"
"O que é tão engraçado, Dito?{#Name=""Mikhail""}","What's so funny, Dito?{#Name=""Mikhail""}"
"Apenas desfrutando do espetáculo, assistindo{LF}a todos esses tolos feios morrendo esquerda e direita!{#Name=""Dito""}","Just enjoying the freak show, watching{LF}all these ugly fools dying left and right!{#Name=""Dito""}"
"Sinto pena deles...{#Name=""Mikhail""}","I feel bad for them...{#Name=""Mikhail""}"
"Realmente? Por quê?{#Name=""Dito""}","Really? Why?{#Name=""Dito""}"
"Olhe. Pessoas tão feias não merecem viver.{#Name=""Dito""}","Look. People that ugly don't deserve to live.{#Name=""Dito""}"
"Tenho que dizer, embora, o cheiro de{LF}carne queimada nunca fica velho!{#Name=""Dito""}","I gotta say, though, the smell of{LF}burning flesh never gets old!{#Name=""Dito""}"
"Isso...isso é o poder de uma Intoner?{#Name=""Soldado F""}","This...this is an Intoner's power?{#Name=""Soldier F""}"
"É demais para compreender!{#Name=""Soldado F""}","It's too much to even comprehend!{#Name=""Soldier F""}"
"Ei! O portão acabou de abrir!{#Name=""Mikhail""}","Hey! The gate just opened!{#Name=""Mikhail""}"
"Bom. Vamos nos mover.{#Name=""Zero""}","Good. Let's move.{#Name=""Zero""}"
"Ha! É sobre tempo que eles jogaram{LF}alguma coisa que possa oferecer uma luta real!{#Name=""Zero""}","Ha! It's about time they threw out{LF}something that can put up a real fight!{#Name=""Zero""}"
"Zero! Você está bem!?{#Name=""Mikhail""}","Zero! Are you okay!?{#Name=""Mikhail""}"
"E se eu não estiver?{#Name=""Zero""}","What if I'm not?{#Name=""Zero""}"
"Se você não estiver bem, então corra! Corra para longe!{#Name=""Mikhail""}","If you're not okay, then run! Run away!{#Name=""Mikhail""}"
"Corra para longe e fazer o quê?{#Name=""Zero""}","Run away and do what?{#Name=""Zero""}"
"Um...corra para longe e viva feliz{LF}para sempre em outro lugar?{#Name=""Mikhail""}","Um...run away and live happily{LF}ever after somewhere else?{#Name=""Mikhail""}"
"Lembre-se, Zero. Você não pode confundir{LF}imprudência com bravura!{#Name=""Mikhail""}","Remember, Zero. You can't confuse{LF}recklessness with bravery!{#Name=""Mikhail""}"
"Oh, pelo amor de...{LF}Quem lhe ensinou essa besteira feliz?{#Name=""Zero""}","Oh, for the love of...{LF}Who taught you that happy horseshit?{#Name=""Zero""}"
"Hee hee! Eu sei! Muito legal, né? {#Name=""Mikhail""}","Hee hee! I know! Pretty great, huh? {#Name=""Mikhail""}"
"Cale-se, idiota! Não foi um elogio!{#Name=""Zero""}","Shut up, idiot! It wasn't a compliment!{#Name=""Zero""}"
"Onde você aprendeu essas palavras{LF}espertas... é irritante...{#Name=""ゼロ""}","どこでそんな洒落た言葉を覚えてくるんだ……イラッとするなぁ{#Name=""ゼロ""}"
"Ehehe, fui elogiado{#Name=""ミハイル""}","えへへ、褒められちゃった{#Name=""ミハイル""}"
"Elogie-me, seu dragão nojento! Estou ocupado, então cale a boca!{#Name=""Zero""}","褒めてねーよ！このクソドラゴン！忙しいんだから黙ってろ！{#Name=""ゼロ""}"
"Certo. É hora de ir derrubar a Four.{#Name=""Zero""}","Right. Time to go take down Four.{#Name=""Zero""}"
"Merda. Essa barricada está no caminho.{#Name=""Zero""}","Shit. This barricade's in the way.{#Name=""Zero""}"
"Ooh! Deixe-me ajudar! Deixe-me ajudar, Zero!{#Name=""Mikhail""}","Ooh! Let me help! Let me help, Zero!{#Name=""Mikhail""}"
"Acho que posso destruir uma barricada daquele tamanho!{#Name=""379""}","あのくらいのバリケードなら壊せると思うよ！{#Name=""379""}"
"Vá em frente.{#Name=""Zero""}","Go for it.{#Name=""Zero""}"
"Entendi!{#Name=""91""}","わかった！{#Name=""91""}"
"Se você está preso, talvez eu possa ajudar!{#Name=""Mikhail""}","If you're stuck, maybe I can help!{#Name=""Mikhail""}"
"Você é um idiota!{#Name=""Zero""}","You DUMBASS!{#Name=""Zero""}"
"Aaah! Zerooo!{#Name=""Mikhail""}","Aaah! Zerooo!{#Name=""Mikhail""}"
"OWWWWW!{#Name=""Mikhail""}","OWWWWW!{#Name=""Mikhail""}"
"Ai! Ai! Ai! Zero! Você me esfaqueou! Está preso em mim, Zero!{LF}Tire isso de mim! Tire isso de mim!{#Name=""Mikhail""}","Ow! Ow! Ow! Zero! You stabbed me! It's stuck in me, Zero!{LF}Get it out! Get it oooooout!{#Name=""Mikhail""}"
"Fique parado, seu idiota, ou eu vou—{#Name=""Zero""}","Sit still, dammit, or I'm gonna—{#Name=""Zero""}"
"Caaaaaaia!{#Name=""Zero""}","Faaaaaall!{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Você é cruel, Zero!{#Name=""Mikhail""}","You're mean, Zero!{#Name=""Mikhail""}"
"Cruel!? Você é um idiota!{#Name=""Zero""}","Mean!? You're a fucking idiot!{#Name=""Zero""}"
"Vamos. A Four está esperando.{#Name=""Zero""}","C'mon. Four's waiting.{#Name=""Zero""}"
"Tudo bem...{#Name=""Mikhail""}","Fine...{#Name=""Mikhail""}"
"Foi uma navegação difícil ali.{#Name=""Dito""}","That was some rough sailing right there.{#Name=""Dito""}"
"Dito? O que você está fazendo aqui?{#Name=""Zero""}","Dito? What are you doing here?{#Name=""Zero""}"
"Como você não foi pego no colapso?{#Name=""Zero""}","How come you didn't get caught in the collapse?{#Name=""Zero""}"
"Bem, eu achei que o seu amigo não era inteligente{LF}o suficiente para explodir apenas a barricada.{#Name=""Dito""}","Well, I figured your pal there wasn't smart{LF}enough to blow up just the barricade.{#Name=""Dito""}"
"Então eu fiquei para trás para ver o que aconteceria.{LF}...Quer dizer, é óbvio?{#Name=""Dito""}","So I hung back to see what would happen.{LF}...I mean, duh?{#Name=""Dito""}"
"Não me ""é óbvio"", idiota!{#Name=""Zero""}","Don't ""duh"" me, asshole!{#Name=""Zero""}"
"Heh. Você sabe, Z, sua falta de{LF}senso comum é meio fofa.{#Name=""Dito""}","Heh. You know, Z, your lack of{LF}common sense is kinda cute.{#Name=""Dito""}"
"Você quer morrer?{#Name=""Zero""}","You wanna die?{#Name=""Zero""}"
"Isso deve ser a cidadela da Four lá.{#Name=""Zero""}","That must be Four's citadel there.{#Name=""Zero""}"
"Hum, Zero? Eu não acho que possamos entrar pelo caminho normal.{#Name=""Mikhail""}","Um, Zero? I don't think we can go in the normal way.{#Name=""Mikhail""}"
"O que você quer dizer?{#Name=""Zero""}","What do you mean?{#Name=""Zero""}"
"A canção dela está criando algum tipo de barreira invisível!{#Name=""Mikhail""}","Her song's putting up some kind of invisible barrier!{#Name=""Mikhail""}"
"Hmph. Acha que é tão inteligente, é?{#Name=""Zero""}","Hmph. Thinks she's so goddamn clever, does she?{#Name=""Zero""}"
"Vamos encontrar um jeito de passar por aqui.{LF}Você voa e encontra outra rota.{#Name=""Zero""}","We'll make our way through here.{LF}You fly up and find another route.{#Name=""Zero""}"
"Você ouviu ela. Faça-nos orgulhar, dragão!{#Name=""Dito""}","You heard her. Make us proud, dragon!{#Name=""Dito""}"
"Eu farei! Eu prometo!{#Name=""Mikhail""}","I will! I promise!{#Name=""Mikhail""}"
"Ei, Zero?{#Name=""Mikhail""}","Hey, Zero?{#Name=""Mikhail""}"
"O quê?{#Name=""Zero""}","What?{#Name=""Zero""}"
"Que tipo de irmã é Four?{#Name=""Mikhail""}","What kind of sister is Four?{#Name=""Mikhail""}"
"Do tipo safada.{#Name=""Zero""}","The sleazy kind.{#Name=""Zero""}"
"Safada? Você quer dizer que ela é puta, como Five?{#Name=""Mikhail""}","Sleazy? You mean she's slutty, like Five?{#Name=""Mikhail""}"
"Não exatamente assim, não.{#Name=""Zero""}","Not quite like that, no.{#Name=""Zero""}"
"Ela age como se fosse doce e gentil na superfície.{LF}Mas profundamente, ela é má.{#Name=""Zero""}","She acts all sugary sweet on the surface.{LF}But deep down, she's evil.{#Name=""Zero""}"
"I mean, you kinda have to be evil{LF}to be a virgin Intoner.{#Name=""Zero""}","I mean, you kinda have to be evil{LF}to be a virgin Intoner.{#Name=""Zero""}"
"Huh? What's a virgin?{#Name=""Mikhail""}","Huh? What's a virgin?{#Name=""Mikhail""}"
"...Never mind that.{#Name=""Zero""}","...Never mind that.{#Name=""Zero""}"
"So you reeeally can't get along with her?{#Name=""Mikhail""}","So you reeeally can't get along with her?{#Name=""Mikhail""}"
"Really. I can't deal with virgins.{#Name=""Zero""}","Really. I can't deal with virgins.{#Name=""Zero""}"
"You can't deal with...virgins?{#Name=""Mikhail""}","You can't deal with...virgins?{#Name=""Mikhail""}"
"No, I can't. Now drop it!{#Name=""Zero""}","No, I can't. Now drop it!{#Name=""Zero""}"
"It's Zero! She's here!{#Name=""Soldier G""}","It's Zero! She's here!{#Name=""Soldier G""}"
"Curse the traitorous Intoner{LF}that turns against the Church!{#Name=""Soldier F""}","Curse the traitorous Intoner{LF}that turns against the Church!{#Name=""Soldier F""}"
"It's all or nothing, now! Kill the Intoner!{#Name=""Soldier A""}","It's all or nothing, now! Kill the Intoner!{#Name=""Soldier A""}"
"死ぬ気で行けっ！ウタウタイを殺せ！{#Name=""兵士A""}","死ぬ気で行けっ！ウタウタイを殺せ！{#Name=""兵士A""}"
"You must really want to die, huh?{#Name=""Zero""}","You must really want to die, huh?{#Name=""Zero""}"
"Well, far be it from me to let you down!{#Name=""Zero""}","Well, far be it from me to let you down!{#Name=""Zero""}"
"Are you all right? There's a lot{LF}of enemies down there!{#Name=""Mikhail""}","Are you all right? There's a lot{LF}of enemies down there!{#Name=""Mikhail""}"
"No worries. They die pretty quick.{#Name=""Zero""}","No worries. They die pretty quick.{#Name=""Zero""}"
"...Why do you like killing people so much?{#Name=""Mikhail""}","...Why do you like killing people so much?{#Name=""Mikhail""}"
"Who said I like it?{#Name=""Zero""}","Who said I like it?{#Name=""Zero""}"
"Huh?{#Name=""Mikhail""}","Huh?{#Name=""Mikhail""}"
"If people get in my way, I kill 'em.{#Name=""Zero""}","If people get in my way, I kill 'em.{#Name=""Zero""}"
"I don't get any particular joy from it.{#Name=""Zero""}","I don't get any particular joy from it.{#Name=""Zero""}"
"Francamente, é um incômodo no cu.{#Name=""Zero""}","Frankly, it's a pain in the ass.{#Name=""Zero""}"
"Mas, se eles estão apenas no caminho,{LF}não pode apenas conversar sobre isso?{#Name=""Mikhail""}","But, if they're only in the way,{LF}can't you just talk it over?{#Name=""Mikhail""}"
"Conversar é ainda MAIS um incômodo no cu.{#Name=""Zero""}","Talking's even MORE of a pain in the ass.{#Name=""Zero""}"
"Eu preferiria apenas matá-los e acabar com isso.{#Name=""Zero""}","I'd rather just kill 'em and get it over with.{#Name=""Zero""}"
"Urgh! Por que tem que ser assim!?{#Name=""Mikhail""}","Urgh! Why does it have to be like this!?{#Name=""Mikhail""}"
"Olhe, é uma coisa de adulto, tudo bem?{#Name=""Zero""}","Look, it's a grown-up thing, all right?{#Name=""Zero""}"
"Ugh, há mais? Isso nunca termina...{#Name=""Zero""}","Ugh, there's more? This never ends...{#Name=""Zero""}"
"Meus ombros estão me matando.{#Name=""Zero""}","My shoulders are killing me.{#Name=""Zero""}"
"Eu vou te dar um massagem hoje à noite.{LF}Apenas mate todos!{#Name=""Dito""}","I'll give you a massage tonight.{LF}Just kill 'em all!{#Name=""Dito""}"
"O que há de errado!?{#Name=""Zero""}","What's the matter!?{#Name=""Zero""}"
"O muro! É duro! E grosso!{LF}Tipo, realmente duro e grosso!{#Name=""Mikhail""}","The wall! It's hard! And thick!{LF}Like, really hard and thick!{#Name=""Mikhail""}"
"Apenas faça acontecer!{#Name=""Zero""}","Just make it happen!{#Name=""Zero""}"
"ゼロ！ゼロっ！もうダメだ！この壁、無理だよ！{#Name=""ミハイル""}","ゼロ！ゼロっ！もうダメだ！この壁、無理だよ！{#Name=""ミハイル""}"
"がんばれ！なせばなる！{#Name=""ゼロ""}","がんばれ！なせばなる！{#Name=""ゼロ""}"
"そうそう。デカイ図体はこのためにあるんだろ{#Name=""ディト""}","そうそう。デカイ図体はこのためにあるんだろ{#Name=""ディト""}"
"もう！勝手なことばっかり言って～！！{#Name=""ミハイル""}","もう！勝手なことばっかり言って～！！{#Name=""ミハイル""}"
"Eu fiz isso, Zero!{#Name=""Mikhail""}","I made it, Zero!{#Name=""Mikhail""}"
"Argh! Cuidado ao atirar aqui, seu idiota!{#Name=""Zero""}","Argh! Be careful firing in here, you idiot!{#Name=""Zero""}"
"Está quente como o inferno agora!{#Name=""Zero""}","It's hot as hell now!{#Name=""Zero""}"
"****! Cuidado, você é um pedaço de **** lagarto aleijado!{#Name=""Dito""}","****! Watch it, you limp-**** piece of **** lizard!{#Name=""Dito""}"
"Just hold on a second!{#Name=""Mikhail""}","Just hold on a second!{#Name=""Mikhail""}"
"The 1st and 2nd cannon squads are gone.{LF}If we don't stop them here...we're finished.{#Name=""Soldier E""}","The 1st and 2nd cannon squads are gone.{LF}If we don't stop them here...we're finished.{#Name=""Soldier E""}"
"We face an insane Intoner! Hold nothing back!{#Name=""Soldier B""}","We face an insane Intoner! Hold nothing back!{#Name=""Soldier B""}"
"What if she breaks through?{#Name=""Soldier C""}","What if she breaks through?{#Name=""Soldier C""}"
"If she breaks through, it's all over!{#Name=""Soldier D""}","If she breaks through, it's all over!{#Name=""Soldier D""}"
"What happened to the messenger{LF}we sent to Lady Four?{#Name=""Soldier E""}","What happened to the messenger{LF}we sent to Lady Four?{#Name=""Soldier E""}"
"The messenger hasn't returned!{#Name=""Soldier G""}","The messenger hasn't returned!{#Name=""Soldier G""}"
"Damnation... Our ranks are falling apart!{#Name=""Soldier F""}","Damnation... Our ranks are falling apart!{#Name=""Soldier F""}"
"Everyone's in a panic, huh?{#Name=""Mikhail""}","Everyone's in a panic, huh?{#Name=""Mikhail""}"
"The perfect time to strike...{#Name=""Zero""}","The perfect time to strike...{#Name=""Zero""}"
"Ha ha ha! Man, this is the best.{LF}I love kicking a guy when he's down!{#Name=""Dito""}","Ha ha ha! Man, this is the best.{LF}I love kicking a guy when he's down!{#Name=""Dito""}"
"そんなつもりで言ったんじゃないよ！そんなつもりで言ったんじゃないよ！{#Name=""ミハイル""}","そんなつもりで言ったんじゃないよ！そんなつもりで言ったんじゃないよ！{#Name=""ミハイル""}"
"二回言うなって言っただろ！{#Name=""ゼロ""}","二回言うなって言っただろ！{#Name=""ゼロ""}"
"はーい……{#Name=""ミハイル""}","はーい……{#Name=""ミハイル""}"
"I would assume that's Four's hideout...{#Name=""Zero""}","I would assume that's Four's hideout...{#Name=""Zero""}"
"Damn. Look at the size of that place...{LF}Your sis must be real scared of dyin'.{#Name=""Dito""}","Damn. Look at the size of that place...{LF}Your sis must be real scared of dyin'.{#Name=""Dito""}"
"Dammit, dragon! Watch where you{LF}fire that shit, would you!?{#Name=""Dito""}","Dammit, dragon! Watch where you{LF}fire that shit, would you!?{#Name=""Dito""}"
"Destrói essa barricada maldita!{#Name=""ゼロ""}","あのクソ邪魔なバリケードを壊せ！{#Name=""ゼロ""}"
"Cuida da ponte de salto por aqui.{#Name=""ゼロ""}","こっちの跳ね橋を頼む。{#Name=""ゼロ""}"
"O contra-ataque inimigo cresceu cada vez mais desesperado.{#Name=""Accord""}","The enemy's counterattack grew increasingly desperate.{#Name=""Accord""}"
"E o santuário onde Four estava escondida...{#Name=""Accord""}","And the shrine where Four was said to be hiding out{#Name=""Accord""}"
"estava escondida dentro de uma instalação defensiva maciça...{#Name=""Accord""}","was itself hidden within a massive defensive facility...{#Name=""Accord""}"
"Cuidado! É um ogro!{#Name=""Mikhail""}","Watch out! It's an ogre!{#Name=""Mikhail""}"
"Esse cara é mais burro do que um saco de martelos.{#Name=""Zero""}","This guy's dumber than a sack of hammers.{#Name=""Zero""}"
"É, mais burro do que martelos!{#Name=""Mikhail""}","Yeah, dumber than hammers!{#Name=""Mikhail""}"
"...Mas mais esperto do que você.{#Name=""Zero""}","...But smarter than you.{#Name=""Zero""}"
"É, mais esperto do que—{LF}Ei, isso é ruim!{#Name=""Mikhail""}","Yeah, smarter than—{LF}Hey, that's mean!{#Name=""Mikhail""}"
