"translation","source"
"Lembre-se de quem você luta!{#Name=""Soldier C""}","Remember who you fight for!{#Name=""Soldier C""}"
"Você quer que aquele lorde insano retorne e nos oprime novamente?{#Name=""Soldier E""}","You want that insane lord to return and oppress us again?{#Name=""Soldier E""}"
"Lady One é a verdadeira salvadora! Para nós e o mundo!{#Name=""Soldier D""}","Lady One is the one true savior! For us and the world!{#Name=""Soldier D""}"
"Precisamos recuar!{#Name=""Soldier B""}","We need to fall back!{#Name=""Soldier B""}"
"Nunca! Estamos avançando!{#Name=""Soldier F""}","Never! We're charging through!{#Name=""Soldier F""}"
"M-Mas...{#Name=""Soldier B""}","B-But...{#Name=""Soldier B""}"
"Nossas vidas são dispensáveis aqui! Agora, mova! Adiante!{#Name=""Soldier F""}","Our lives are expendable here! Now move! Forwaaaaard!{#Name=""Soldier F""}"
"Zero! O que devo fazer agora?{#Name=""Mikhail""}","Zero! What should I do now?{#Name=""Mikhail""}"
"Apoie-me do ar.{#Name=""Zero""}","Support me from the air.{#Name=""Zero""}"
"Uh... eu?{#Name=""Mikhail""}","Uh...me?{#Name=""Mikhail""}"
"Você vê alguém mais aqui que possa voar?{#Name=""Zero""}","You see anyone else here who can fly?{#Name=""Zero""}"
"Bom ponto! Acho que sou o homem certo para o trabalho!{#Name=""Mikhail""}","Good point! Guess I'm the best man for the job!{#Name=""Mikhail""}"
"E-Ela está lá! Estamos sob ataque!{#Name=""Soldier G""}","Th-There she is! We're under attack!{#Name=""Soldier G""}"
"Fique calmo! Dê tudo de si!","Stay calm! Give it all you got!{#Name=""Soldier B""}"
"Não deixe ela pôr os pés na Catedral!","Don't let her set foot in the Cathedral!{#Name=""Soldier C""}"
"É isso! A vitória será nossa!","Yeah! Victory will be ours!{#Name=""Soldier D""}"
"Recuar! Recuar!","Retreat! Retreat!{#Name=""Soldier A""}"
"Não há lugar para fugir! Fique e lute!","There's nowhere to run! Stand and fight!{#Name=""Soldier E""}"
"ううむ……全員……突撃！","ううむ……全員……突撃！{#Name=""兵士Ａ""}"
"Nunca entregaremos Lady One para esses demônios! Nunca!","We'll never give Lady One over{LF}to these fiends! Never!{#Name=""Soldier F""}"
"Nunca!","Never!{#Name=""Soldier B""}"
"Capitão, suas ordens!?","Captain, your orders!?{#Name=""Soldier E""}"
"Faça o que for necessário! Mate-a!","Do whatever it takes! Just kill her!{#Name=""Soldier A""}"
"Ela deve ser parada a qualquer custo!","She must be stopped at all costs!{#Name=""Soldier A""}"
"Ah, vamos lá. Mais deles?","Oh, come on now. More of them?{#Name=""Cent""}"
"Traga! Vou rasgar em pedaços!","Bring it on! I'll tear 'em limb from limb!{#Name=""Zero""}"
"Parece hora de trivialidades! Você sabia que ""rasgar em pedaços"" originalmente se referia a árvores e não a partes do corpo?","Sounds like trivia time! Did you know{LF}""limb from limb"" originally referred{LF}to trees and not body parts?{#Name=""Cent""}"
"541","541{#Name=""541""}"
"Surpresa, surpresa. Essa besteira sem cérebro novamente.","Surprise, surprise. This brainless{LF}piece of shit again.{#Name=""Zero""}"
"{06}>{","{06}>{#Name=""Mikhail""}"
"{06}>{","{06}>{#Name=""Zero""}"
"Zero!","Zero!{#Name=""Mikhail""}"
"Não se preocupe comigo!","Don't worry about me!{#Name=""Zero""}"
"Você pega essa coisa preta nojenta!","You take that black piece of shit!{#Name=""Zero""}"
"Okay!{#Name=""Mikhail""}","O-Okay!{#Name=""Mikhail""}"
"E volte seguro!{#Name=""Zero""}","And get back safe!{#Name=""Zero""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Você conseguiu!{#Name=""Mikhail""}","Y-You got it!{#Name=""Mikhail""}"
"よっ{#Name=""ディト""}","よっ{#Name=""ディト""}"
"Cara, essa poeira estúpida está entrando em todas as minhas rachaduras.{#Name=""Dito""}","Man, this stupid dust is gettin'{LF}into all my cracks.{#Name=""Dito""}"
"Preciso de um banho em breve.{#Name=""Dito""}","I'm gonna need a bath soon.{#Name=""Dito""}"
"O que você diz, Z? Quer se juntar a mim?{#Name=""Dito""}","Whaddya say, Z? Wanna join me?{#Name=""Dito""}"
"Talvez na próxima vez.{#Name=""Zero""}","Maybe next time.{#Name=""Zero""}"
"Finalmente, chegamos até aqui!?{#Name=""兵士Ｆ""}","ついに、ここまで！？{#Name=""兵士Ｆ""}"
"Todos, preparem-se!!{#Name=""兵士Ａ""}","全員、配置につけ！！{#Name=""兵士Ａ""}"
"A segunda linha foi quebrada!{#Name=""兵士Ｇ""}","第二列突破されました！{#Name=""兵士Ｇ""}"
"Não desista! Defenda a porta! Lute!{#Name=""兵士Ｂ""}","ひるむな！門を守れ！戦うのだ！{#Name=""兵士Ｂ""}"
"Fomos derrotados! Deixe o resto para mim...{#Name=""兵士Ｃ""}","やられた！後を頼む…{#Name=""兵士Ｃ""}"
"Ei? Acorde! Não morra! Alguém chame a equipe de resgate!{#Name=""兵士Ｄ""}","おい？起きろ！死ぬな！誰か救護班を！{#Name=""兵士Ｄ""}"
"É tarde! É tarde! Você pode proteger o One com isso?{#Name=""ゼロ""}","遅い！遅い！そんなんでワンを守れるのかっ？{#Name=""ゼロ""}"
"Haha. É um recebimento de boas-vindas com todos os soldados inimigos, não é?{#Name=""オクタ""}","ふほっ。敵兵総勃ちの出迎えでございますか{#Name=""オクタ""}"
"É incrível. Vamos quebrar todo o orgulho e esperança!{#Name=""ディト""}","いいねー。誇りも希望もナニも全部へし折っちゃえ！ {#Name=""ディト""}"
"Se pudermos eliminar os inimigos na frente da porta...{#Name=""デカート""}","門の前にいるヤツらを一掃できれば…{#Name=""デカート""}"
"Eh. Estou sendo solicitado?{#Name=""セント""}","え。私、頼まれてますぅう？{#Name=""セント""}"
"Bem, se eu tiver meu braço e talento, é fácil. Você quer que eu faça uma reverência e peça? Isso é apenas uma questão de sentimentos, então...{#Name=""セント""}","まあ、私の腕と才能があれば、簡単ですけどぉお。土下座して頼むとか？そういうのは、ほら、もう、気持ちの問題だからぁああ{#Name=""セント""}"
"Oktá! Tenho um favor a pedir.{#Name=""デカート""}","オクタ！頼みたいことがあるのだが{#Name=""デカート""}"
"Eh? Estou sendo ignorado? Isso não é problema, mas...{#Name=""セント""}","あれ？無視？そんな照れなくていいんですけどぉお{#Name=""セント""}"
"Você morreu? Ah, você morreu? Ah, que corpo morto nojento!{#Name=""ディト""}","死んだ？ねえねえ、死んだ？わっ。きったない死体！{#Name=""ディト""}"
"Antes de chamar a equipe de resgate, por que não morrer também?{#Name=""ディト""}","救護班呼ぶ前にさぁ、せっかくだから、オマエも死んどけば？{#Name=""ディト""}"
"Dito...{#Name=""デカート""}","ディト…{#Name=""デカート""}"
"O melhor dragão, pelo menos.{#Name=""Zero""}","The best dragon, at least.{#Name=""Zero""}"
"Zero, você está bem lá embaixo?{#Name=""Mikhail""}","Zero, you okay down there?{#Name=""Mikhail""}"
"Estou bem. Vá destruir aquela canhão para mim.{#Name=""Zero""}","I'm fine. Go take out that cannon for me.{#Name=""Zero""}"
"Você conseguiu! Você g—{#Name=""Mikhail""}","You got it! You g—{#Name=""Mikhail""}"
"O que há de errado?{#Name=""Zero""}","What's wrong?{#Name=""Zero""}"
"Eu não repiti, Zero! Eu não me repiti!{#Name=""Mikhail""}","I didn't repeat, Zero! I didn't repeat myself!{#Name=""Mikhail""}"
"Você acabou de fazer isso, bobo.{#Name=""Zero""}","You just did, dummy.{#Name=""Zero""}"
"Isso realmente nunca vai acabar, é?{#Name=""Zero""}","This shit really is never gonna end, is it?{#Name=""Zero""}"
"Oh ho! Precisa de alguém para aliviar essa tensão?{#Name=""Octa""}","Oh ho! Need someone to ease that tension?{#Name=""Octa""}"
"Você não está ajudando, Octa!{#Name=""Zero""}","You're not helping, Octa!{#Name=""Zero""}"
"Olhe para essas coisas. Gordinhos, feios freaks.{LF}Eu gostaria que eles nunca tivessem nascido.{#Name=""Dito""}","Look at these things. Fat, ugly freaks.{LF}I wish they'd never been born.{#Name=""Dito""}"
"É um desejo sério a fazer, Dito.{#Name=""Decadus""}","That's a serious wish to make, Dito.{#Name=""Decadus""}"
"Tanto faz, Decadus. Às vezes eu gostaria{LF}que você também nunca tivesse nascido!{#Name=""Dito""}","Whatever, Decadus. Sometimes I wish{LF}you'd never been born either!{#Name=""Dito""}"
"Nnngh... Palavras tão cruéis...{#Name=""Decadus""}","Nnngh... Such cruel words...{#Name=""Decadus""}"
"Tudo bem, vamos lá.{#Name=""Zero""}","All right, let's go.{#Name=""Zero""}"
