"translation","source"
"Muito bem. Devemos encontrar Lady Two o mais rápido possível.{#Name=""Decadus""}","Very well. We must find Lady Two as soon as we can.{#Name=""Decadus""}"
"Você fica aqui e descansa.{#Name=""Zero""}","You stay here and rest.{#Name=""Zero""}"
"Sinto muito, todos.{#Name=""Mikhail""}","I'm sorry, everyone.{#Name=""Mikhail""}"
"Oh ho! O que há para você se desculpar?{#Name=""Octa""}","Oh ho! What is there for you to apologize for?{#Name=""Octa""}"
"Você sabe, agora que você menciona...{#Name=""Cent""}","You know, now that you mention it...{#Name=""Cent""}"
"Hora de trivia! Você sabia que desculpas eram{LF}uma vez conhecidas como ""o ouro falso dos pecadores""?{#Name=""Cent""}","Trivia time! Did you know apologies were{LF}once known as ""the false gold of sinners""?{#Name=""Cent""}"
"Sim, sim. Cale a boca, por favor?{LF}Vamos, Zero, vamos sair daqui.{#Name=""Dito""}","Yeah, yeah. Just shut up, would you?{LF}Come on, Zero, let's get outta here.{#Name=""Dito""}"
"Perder-se em um deserto como esse é……{#Name=""ゼロ""}","こんなクソみたいな砂漠で迷うとは……{#Name=""ゼロ""}"
"É hora de ir embora.{#Name=""Zero""}","It's time to go.{#Name=""Zero""}"
"Muito bem. Devemos encontrar Lady Two o mais rápido possível.{#Name=""Decadus""}","Very well. We must find Lady Two as soon as we can.{#Name=""Decadus""}"
"Zero...{#Name=""Mikhail""}","Zero...{#Name=""Mikhail""}"
"Você fica aqui e descansa.{#Name=""Zero""}","You stay here and rest.{#Name=""Zero""}"
"Sinto muito, todos.{#Name=""Mikhail""}","I'm sorry, everyone.{#Name=""Mikhail""}"
"Oh ho! O que você tem a se desculpar?{#Name=""Octa""}","Oh ho! What is there for you to apologize for?{#Name=""Octa""}"
"Você sabe, agora que você menciona...{#Name=""Cent""}","You know, now that you mention it...{#Name=""Cent""}"
"Hora de trivialidades! Você sabia que desculpas eram antigamente{LF}conhecidas como ""o ouro falso dos pecadores""?{#Name=""Cent""}","Trivia time! Did you know apologies were once{LF}known as ""the false gold of sinners""?{#Name=""Cent""}"
"Sim, sim. Cale a boca, por favor?{LF}Vamos, Zero, vamos sair daqui.{#Name=""Dito""}","Yeah, yeah. Just shut up, would you?{LF}Come on, Zero, let's get outta here.{#Name=""Dito""}"
