"translation","source"
"A guerra chegou até aqui...{#Name=""Soldier F""}","So war has come to the Land of Seas...{#Name=""Soldier F""}"
"Dummy{#Name=""Dummy""}","ダミー{#Name=""ダミー""}"
"Dummy{#Name=""Dummy""}","ダミー{#Name=""ダミー""}"
"(Respiração acelerada){#Name=""Soldier G""}","(Panicked, frightened breathing){#Name=""Soldier G""}"
"Controle-se, garoto!","Try not to piss yourself, kid!{#Name=""Soldier B""}"
"Precisamos lutar bravamente pela Five!","If we fight bravely, we might get an audience with Lady Five!{#Name=""Soldier C""}"
"Para vermos aquelas lindas pernas!","Ooh! And then we'll get to see them beautiful gams!{#Name=""Soldier D""}"
"Agooooora!","Agoooooora!{#Name=""Soldiers C/D""}"
"Impeçam-na, não importa o que custe!","She's after our Intoner! Stop her, no matter what!{#Name=""Soldier A""}"
"Onde estão os malditos reforços!?","Where are the damn reinforcements!?{#Name=""Soldier E""}"
"O d-dragão... O dragão...","The d-dragon... The dragon is...{#Name=""Soldier G""}"
"Desde quando dragões se importam com gente!?","I thought dragons didn't care about people! What's going on!?{#Name=""Soldier C""}"
" "," {#Name=""兵士C""}"
"Ela está controlando-o de alguma forma...","She's somehow able to control that dragon...{#Name=""Soldier C""}"
"Erga essa espada, idiota! Você quer morrer?","Keep your sword up, fool! You want to die?{#Name=""Soldier E""}"
"Eu não consigo! Estou com medo!","I...I can't! I'm scared!{#Name=""Soldier G""}"
"E você acha que nós não estamos!?","You think the rest of us are ENJOYING this!?{#Name=""Soldier E""}"
"Onde está a Senhora Five!?","Where's Lady Five!?{#Name=""Soldier B""}"
"Ela está com Dito! Ela está segura!","She's with Dito! She's safe!{#Name=""Soldier A""}"
"Por que ela gosta daquele garoto idiota?","Bah! Why does she waste time with that pathetic kid?{#Name=""Soldier B""}"
"Vamos sacrificar nossas vidas pela nossa Intoner!","Our lives are sacrifice to our mighty Intoner!{#Name=""Soldier A""}"
"Raaaaaagh!","Raaaaaagh!{#Name=""Soldier B""}"
"Eu só queria... Estar... Com a Five...","Just once...before I died...I wanted to be with Lady Five...{#Name=""Soldier B""}"
"Maldita você seja, Zero!","Damn you, Zero!{#Name=""Soldier C""}"
"Não somos páreos para ela!","We can't hold her! We need support!{#Name=""Soldier D""}"
"Ela é tão veloz com a lâmina...","Her blade is so fast...{#Name=""Soldier E""}"
"Seria habilidade ou algo mais?","Is it skill? Or something else?{#Name=""Soldier F""}"
"Fica longe de mim!","Get away! Get away from me!{#Name=""Soldier G""}"
"Não podemos contatar nossos aliados...","We can't make contact with any of our allies...{#Name=""Soldier A""}"
"Se isso continuar, vamos pra debaixo de um caixão!","If this keeps up, we're all gonna be worm food!{#Name=""Soldier B""}"
"Tem tanta gente em todo lugar!","Wow, look at all of them! They're everywhere!{#Name=""Mikhail""}"
"Esmague-os como as formigas que são.","They're like ants to you. Just crush 'em.{#Name=""Zero""}"
"Quanta maldade, Zero...","That's really mean, Zero...{#Name=""Mikhail""}"
"Nossa, olha a água! É tão bonita!","Wow, look at the water here! It's so pretty!{#Name=""Mikhail""}"
"Afunda logo esse maldito navio, vai.","Just sink the goddamn battleship, will you?{#Name=""Zero""}"
"Tá...","Fiiine...{#Name=""Mikhail""}"
"Não acho que posso quebrar essa barricada.","I don't think I can break this barricade.{#Name=""Zero""}"
"Parece que eu vou ter que subir{LF}e dar a volta de algum jeito.","Guess I'll just have to climb up and go{LF}around somehow.{#Name=""Zero""}"
"Heh. Suas estratégias são{LF}tão meia-boca...","Heh. That's a pretty half-assed way to{LF}try and slow me down...{#Name=""Zero""}"
"Então... como a Five é?","So...what kind of sister is Five?{#Name=""Mikhail""}"
"Ela é uma vadia.{#Name=""Zero""}","The slutty kind.{#Name=""Zero""}"
"O que é ""vadia""?{#Name=""Mikhail""}","What's ""slutty"" mean?{#Name=""Mikhail""}"
"Resumindo, ela só pensa em coisas sujas.{#Name=""Zero""}","It means all she thinks about is dirty stuff.{#Name=""Zero""}"
"Ah. Então ela é como você!{#Name=""Mikhail""}","Oh. So she's just like you!{#Name=""Mikhail""}"
"Dá pra você calar a boca?{#Name=""Zero""}","Would you shut up already?{#Name=""Zero""}"
"Parece que as pessoas viviam por aqui.{#Name=""Zero""}","Looks like people used to live here at some point.{#Name=""Zero""}"
"Deve ser legal viver perto do mar.{LF}Imagina o tanto de peixe gostoso!{#Name=""Mikhail""}","Must be nice living near the sea.{LF}Think of all the yummy fish!{#Name=""Mikhail""}"
"Cadê a droga do Templo?{#Name=""Zero""}","What the hell? Where's the shrine?{#Name=""Zero""}"
"163{#Name=""163""}","163{#Name=""163""}"
"361{#Name=""361""}","361{#Name=""361""}"
"Droga. Acho que fomos enganados.{#Name=""Zero""}","Dammit. I think we've been had.{#Name=""Zero""}"
"……Feliz, né?{#Name=""Zero""}","……嬉しそうだな{#Name=""ゼロ""}"
"Mas, não precisamos lutar e tudo ficou bem{#Name=""ミハイル""}","だって、戦わなくてもよくなったもん{#Name=""ミハイル""}"
"289{#Name=""289""}","289{#Name=""289""}"
"217{#Name=""217""}","217{#Name=""217""}"
"Tá olhando o quê, babaca?{#Name=""Zero""}","Heh. What are you looking at, shithead?{#Name=""Zero""}"
"Hora de acabar com isso!{#Name=""Zero""}","Time to end this!{#Name=""Zero""}"
"Cuidado, Zero!{#Name=""Mikhail""}","Zero, look out!{#Name=""Mikhail""}"
"Você é muito forte!{#Name=""Mikhail""}","Wow, you sure are strong!{#Name=""Mikhail""}"
"Que piada. Por que todos os grandões{LF}são lentos e idiotas?{#Name=""Zero""}","Heh. Look at this. Why are big guys{LF}so slow and stupid?{#Name=""Zero""}"
"Ei! Eu sou grande!{#Name=""Mikhail""}","Hey! I'm a big guy!{#Name=""Mikhail""}"
"Leeeento e idiota.{#Name=""Zero""}","Sloooooow and stupid.{#Name=""Zero""}"
"Não precisa repetir!{#Name=""Mikhail""}","You don't have to say it twice!{#Name=""Mikhail""}"
"Você é grande, mas não é dois.{LF}Você já era.{#Name=""Zero""}","Whatever it is, if it gets in my way,{LF}it's going down.{#Name=""Zero""}"
"Cuidado, Zero! Esse cara é forte!{LF}Muito forte!{#Name=""Mikhail""}","Just be careful, Zero! This guy's strong!{LF}Super strong!{#Name=""Mikhail""}"
"217{#Name=""217""}","217{#Name=""217""}"
"253{#Name=""253""}","253{#Name=""253""}"
"199{#Name=""199""}","199{#Name=""199""}"
"289{#Name=""289""}","289{#Name=""289""}"
"Pffft. Ela acha que vai me parar com isso?{#Name=""Zero""}","Pfft. She thinks that'll be enough to stop me?{#Name=""Zero""}"
"Olha, Zero!{#Name=""Mikhail""}","Zero! Look!{#Name=""Mikhail""}"
"Tem algo emergindo! Olha!{#Name=""Mikhail""}","Something's rising up! It's rising!{#Name=""Mikhail""}"
"Olha. O nosso tapete vermelho.{#Name=""Zero""}","Heh. They're really rolling out the red carpet.{#Name=""Zero""}"
"Me mostre do que você é capaz, Five.{#Name=""Zero""}","All right, Five. Let's see what you've got.{#Name=""Zero""}"
"O que vai acontecer quando você matar as suas irmãs?{#Name=""Mikhail""}","So...what happens once you kill all your sisters?{#Name=""Mikhail""}"
"Eu vou devorá-las.{#Name=""Zero""}","I eat 'em.{#Name=""Zero""}"
"Aaaaaah!{#Name=""Mikhail""}","Aaaaaah!{#Name=""Mikhail""}"
"Tô brincando.{#Name=""Zero""}","Just kidding.{#Name=""Zero""}"
"'Risada' Eu acreditei!{#Name=""Mikhail""}","Oh...uh... Ha ha! I totally believed you!{#Name=""Mikhail""}"
"Quando eu matá-las, vou poder usar seus poderes.{#Name=""Zero""}","Once I kill them, I can exploit their powers.{#Name=""Zero""}"
"Então você quer roubar{LF}a magia delas?{#Name=""Mikhail""}","So you're going steal their Intoner magic{LF}and stuff?{#Name=""Mikhail""}"
"Tipo isso.{#Name=""Zero""}","Something like that.{#Name=""Zero""}"
