"translation","source"
"Por que eu tenho que ganhar experiência com isso?{#Name=""Zero""}","Why the hell do I get experience for that?{#Name=""Zero""}"
"Tais caixas parecem ser a chave para abrir{LF}portas nesta área.{#Name=""Octa""}","Such boxes appear to be the key to opening{LF}doors in this area.{#Name=""Octa""}"
"Não mais...{#Name=""Zero""}","Not again...{#Name=""Zero""}"
"Eu sou aproximadamente três pela manhã.{#Name=""Three""}","I am approximately three by morning.{#Name=""Three""}"
"Eu sou mais provávelmente três ao meio-dia.{#Name=""Three""}","I am most likely three by noon.{#Name=""Three""}"
"Eu sou ocasionalmente três à noite.{LF}...O que eu sou?{#Name=""Three""}","I am occasionally three by night.{LF}...What am I?{#Name=""Three""}"
"Você é muito vago, é o que você é!{#Name=""Zero""}","You're too goddamn vague is what you are!{#Name=""Zero""}"
"Eu sou uma flor desabrochando perto do lago.{#Name=""Three""}","I am a flower blooming by the pond.{#Name=""Three""}"
"Eu sou uma borboleta flutuando na noite.{#Name=""Three""}","I am a butterfly floating in the night.{#Name=""Three""}"
"Eu sou o mar, batendo contra as montanhas.{LF}...O que eu sou?{#Name=""Three""}","I am the sea, crashing against the mountains.{LF}...What am I?{#Name=""Three""}"
"Como diabos eu deveria saber!?{LF}Você não está fazendo sentido algum!{#Name=""Zero""}","How the hell should I know!?{LF}You're not making any sense!{#Name=""Zero""}"
"Meu povo se despe de suas roupas sempre que se perde{LF}na floresta. ...O que eu sou?{#Name=""Three""}","My people shed their clothes whenever lost{LF}in the forest. ...What am I?{#Name=""Three""}"
"Você é ninguém! Ninguém faz isso!{#Name=""Zero""}","You're nobody! Nobody does that!{#Name=""Zero""}"
"1, 4, 7, 9, 12, 16, 19...{#Name=""Three""}","1, 4, 7, 9, 12, 16, 19...{#Name=""Three""}"
"Oh, o que é essa merda doce e crocante?{#Name=""Zero""}","Oh, what the sweet crispy fuck is this?{#Name=""Zero""}"
"22, 10,789, 99,980. ...O que vem em seguida?{#Name=""Three""}","22, 10,789, 99,980. ...What comes next?{#Name=""Three""}"
"Meu boot no seu cu! Como é que você gostaria disso!?{#Name=""Zero""}","My boot up your ass! How about that!?{#Name=""Zero""}"
"Essa Lady Three parece uma dor real{LF}no cu.{#Name=""Dito""}","This Three lady seems like a royal pain{LF}in the ass.{#Name=""Dito""}"
"O que o faz dizer isso?{#Name=""Decadus""}","What makes you say so?{#Name=""Decadus""}"
"Uh, olá? Ela tem máquinas de enigma?{#Name=""Dito""}","Uh, hello? She has riddle machines?{#Name=""Dito""}"
"Isso é o tipo de coisa que os reclusos fazem para tentar{LF}e se fazerem parecer todos misteriosos{LF}e atraentes.{#Name=""Dito""}","This is the kind of thing that shut-ins do to try{LF}and make themselves seem all mysterious{LF}and alluring.{#Name=""Dito""}"
"Você... acha que sim?{#Name=""Decadus""}","You...think so?{#Name=""Decadus""}"
"Oh, Deus... Você ainda está pensando sobre as{LF}tesouras, não está?{#Name=""Dito""}","Oh, God... You're still thinking about the{LF}scissors, aren't you?{#Name=""Dito""}"
"Não, eu... Oooh... Talvez.{#Name=""Decadus""}","No, I... Oooh... Maybe.{#Name=""Decadus""}"
"Three podem parecer delicada, mas Octa diz{LF}que ela é realmente muito brutal.{#Name=""Dito""}","Three may look delicate, but Octa says{LF}she's actually pretty brutal.{#Name=""Dito""}"
"Ooooooh!{#Name=""Decadus""}","Ooooooh!{#Name=""Decadus""}"
"Eu sei, né? Louca e violenta?{LF}Parece sua alma gêmea.{#Name=""Dito""}","I know, right? Crazy AND violent?{LF}Sounds like your soulmate.{#Name=""Dito""}"
"Ahh...{#Name=""Decadus""}","Ahh...{#Name=""Decadus""}"
"Olhe, como se eu apenas esmagasse seu lixo para você?{LF}...Ha ha ha! Relaxa, estou apenas brincando!{#Name=""Dito""}","Look, how about I just crush your junk for you?{LF}...Ha ha ha! Relax, I'm just kidding!{#Name=""Dito""}"
"...Dito. Onde o verdadeiro você está se escondendo?{#Name=""Decadus""}","...Dito. Where is the true you hiding?{#Name=""Decadus""}"
"Huh? O-Que você está falando?{LF}Eu estou aqui! Oh, você é um palhaço! Ha ha!{#Name=""Dito""}","Huh? Wh-What are you talking about?{LF}I'm right here! Oh, you're such a joker! Ha ha!{#Name=""Dito""}"
"Graças a Deus! Alguém está com as calças{LF}um pouco montanhosas...{#Name=""Octa""}","Goodness! Someone's pants are getting{LF}a tad mountainous...{#Name=""Octa""}"
"Não olhe. É vergonhoso...{#Name=""Decadus""}","Don't look. It's shameful...{#Name=""Decadus""}"
"Pelo contrário! Tanta excitação apenas pelo pensamento{LF}é o sinal de um coração puro.{#Name=""Octa""}","On the contrary! Such excitement from thought{LF}alone is the sign of a pure heart.{#Name=""Octa""}"
"Não me elogie! Eu fui mau!{LF}Então...muito mau...{#Name=""Decadus""}","Don't compliment me! I've been bad!{LF}So...very bad...{#Name=""Decadus""}"
"É...Three parece um problema real, tudo bem.{#Name=""Dito""}","Yeah...Three seems like a royal pain, all right.{#Name=""Dito""}"
"De fato ela é. Embora seu corpo mais{LF}do que compense isso! Ha ha ha!{#Name=""Octa""}","Indeed she is. Although her body more{LF}than makes up for it! Ho ho ho!{#Name=""Octa""}"
"Ah, realmente? Bem, ela deve ser uma cookie{LF}muito dura se conseguiu lidar com você.{#Name=""Dito""}","Oh really? Well, she must be one tough{LF}cookie if she was able to handle you.{#Name=""Dito""}"
"Oh, não é assim. Minha habilidade incrível foi{LF}suficiente para derreter ela, corpo E alma!{#Name=""Octa""}","Oh, it's not like that. My incredible skill was{LF}enough to melt her, body AND soul!{#Name=""Octa""}"
"Mas, infelizmente, seu pleno potencial estava além{LF}da minha própria imaginação sordida.{#Name=""Octa""}","But alas, her full potential was beyond{LF}even my own sordid imagination.{#Name=""Octa""}"
"Apenas a visão de sua despensa de amor foi o{LF}suficiente para fazer meu cobra sair da lata...{#Name=""Octa""}","Just the sight of her love pantry was enough{LF}to make my snake spring from the can...{#Name=""Octa""}"
"Ahh... É tão bom ser jovem!{#Name=""Octa""}","Ahh... It's so good to be young!{#Name=""Octa""}"
"Jovem? ...Você não tem um espelho, tem?{#Name=""Dito""}","Young? ...You don't own a mirror, do you?{#Name=""Dito""}"
"Oh ho ho! Acredite ou não, eu ainda sou apenas 22!{#Name=""Octa""}","Oh ho ho! Believe it or not, I'm still only 22!{#Name=""Octa""}"
"Huh? EU TENHO 22. Como você pode ter a mesma idade que eu!?{#Name=""Dito""}","Huh? I'M 22. How can you be the same age as me!?{#Name=""Dito""}"
"É verdade! Parece que minhas extensas escapadas eróticas{LF}extinguiram minha essência jovem.{#Name=""Octa""}","It's true! It seems my extensive erotic escapades{LF}have extinguished my youthful essence.{#Name=""Octa""}"
"O inferno, homem... Parece que você é tão esquisito{LF}quanto a Intoner que você serviu.{#Name=""Dito""}","The hell, man... Sounds like you're just as freaky{LF}as the Intoner you served.{#Name=""Dito""}"
"São seus atos crimes, Zero?{LF}Ou você considera isso justiça?{#Name=""Three""}","Are your actions crimes, Zero?{LF}Or do you consider this justice?{#Name=""Three""}"
"Quem se importa? Bem e mal são a mesma coisa.{#Name=""Zero""}","Who cares? Good and evil are all the same.{#Name=""Zero""}"
"Essa espada sangrenta... É leve?{LF}Ou é pesada? Heh heh heh!{#Name=""Three""}","Such a bloody sword... Is it light?{LF}Or is it heavy? Heh heh heh!{#Name=""Three""}"
"Leve o suficiente para terminar o que eu preciso fazer.{#Name=""Zero""}","Light enough to finish what I need to do.{#Name=""Zero""}"
"Seja humano ou besta, todos devem{LF}escovar os dentes entre as refeições...{#Name=""Three""}","Whether human or beast, all should{LF}brush their teeth between meals...{#Name=""Three""}"
"Uhh...okay?{#Name=""Zero""}","Uhh...okay?{#Name=""Zero""}"
"O redemoinho se repete. Pecado encontra pecado,{LF}e desespero encontra desespero.{#Name=""Three""}","The eddy repeats. Sin meets sin,{LF}and despair meets despair.{#Name=""Three""}"
"Um redemoinho? Ei, Zero, o que é um redemoinho?{#Name=""Mikhail""}","An eddy? Hey, Zero, what's an eddy?{#Name=""Mikhail""}"
"É um tipo de fruta.{#Name=""Zero""}","It's a type of fruit.{#Name=""Zero""}"
"Nenhum de nós nesse mundo é poderoso.{#Name=""Three""}","None of us in this world are powerful.{#Name=""Three""}"
"Nós apenas escondemos nossas falhas{LF}e guardamos nossas fraquezas.{#Name=""Three""}","We merely hide our faults{LF}and guard our weaknesses.{#Name=""Three""}"
"Nós todos éramos formas perdidas de{LF}existência desde o início...{#Name=""Three""}","We were all lost forms of{LF}existence from the start...{#Name=""Three""}"
"Dias sonhadores são apenas sonhos.{#Name=""Three""}","Dreamlike days are nothing but dreams.{#Name=""Three""}"
"Verdades incríveis são apenas mentiras.{#Name=""Three""}","Unbelievable truths are nothing but lies.{#Name=""Three""}"
"Se estamos condenados a nos separar,{LF}por que buscamos um ao outro?{#Name=""Three""}","If we are doomed to separate,{LF}why do we seek each other?{#Name=""Three""}"
"Um ouroboros eterno acabará por{LF}devorar a todos.{#Name=""Three""}","An eternal ouroboros will in the end{LF}devour us all.{#Name=""Three""}"
"Ei, Zero! O que é um ouro... sei lá o quê?{#Name=""Mikhail""}","Hey, Zero! What's an ouro...whatever?{#Name=""Mikhail""}"
"É como quando você engole a própria cauda{LF}e rola como um idiota.{#Name=""Zero""}","It's like when you swallow your tail{LF}and roll around like an idiot.{#Name=""Zero""}"
"O quê? Ei, eu não faço isso!{LF}Eu nunca faria isso!{#Name=""Mikhail""}","What? Hey, I don't do that!{LF}I'd never do that!{#Name=""Mikhail""}"
"Aqueles que conhecem a verdade não{LF}necessariamente vivem de acordo com ela...{#Name=""Three""}","Those who know truth do not{LF}necessarily live by it...{#Name=""Three""}"
"......{#Name=""Three""}","......{#Name=""Three""}"
"Você terminou? Deus, pensei que ela nunca iria calar.{#Name=""Zero""}","Are you done? God, I thought she'd never shut up.{#Name=""Zero""}"
"Excelentemente feito, minha senhora.{#Name=""Octa""}","Excellently done, my lady.{#Name=""Octa""}"
"Que drenagem. Quem inventa essa merda?{#Name=""Zero""}","What a drain. Who comes up with this shit?{#Name=""Zero""}"
"Mas ai, eu temo que será ainda{LF}mais difícil daqui para frente.{#Name=""Octa""}","But alas, I fear it will be even{LF}trickier from here on out.{#Name=""Octa""}"
"Filho da puta...{#Name=""Zero""}","Son of a bitch...{#Name=""Zero""}"
"Aquele grande árvore ao longe é o santuário da Lady Three.{#Name=""Octa""}","That huge tree in the distance is Lady Three's shrine.{#Name=""Octa""}"
"Para alcançá-lo, devemos primeiro navegar{LF}pela Foresta perdida temida.{#Name=""Octa""}","To reach it, we must first navigate through the dreaded Lost Forest.{#Name=""Octa""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Oh! Zero! {#Name=""Mikhail""}","Oh! Zero! {#Name=""Mikhail""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Vamos.{#Name=""Zero""}","Let's go.{#Name=""Zero""}"
"Ok!{#Name=""Mikhail""}","Okay!{#Name=""Mikhail""}"
"{06}>{#Name=""Octa""}","{06}>{#Name=""Octa""}"
