"translation","source"
"Você melhor estar preparada, One.{#Name=""Zero""}","You better be ready, One.{#Name=""Zero""}"
"Estou vindo atrás de você!{#Name=""Zero""}","I'm coming for you!{#Name=""Zero""}"
"Isso deve ser o quarto de One.{#Name=""Zero""}","This must be One's room.{#Name=""Zero""}"
"Intoners oferecem apenas pestilência a este mundo.{#Name=""One""}","Intoners offer only pestilence to this world.{#Name=""One""}"
"Um dia, eles serão a doença que trará ruína a toda vida humana.{#Name=""One""}","Someday, they will be the disease that brings ruin to all human life.{#Name=""One""}"
"É por isso que você está tentando nos matar: para salvar o mundo.{#Name=""One""}","That's why you're trying to kill us: to save the world.{#Name=""One""}"
"E uma vez que você conseguir matar suas irmãs...{#Name=""One""}","And once you succeed in killing your sisters...{#Name=""One""}"
"Você vai terminar o trabalho...e se matar.{#Name=""One""}","You're going to finish the job...and kill yourself.{#Name=""One""}"
"E você vai usar esse dragão para fazer isso.{#Name=""One""}","And you'll use that dragon to do it.{#Name=""One""}"
"Hã!?{#Name=""Mikhail""}","Huh!?{#Name=""Mikhail""}"
"Bem, você parece saber o que está acontecendo, não é?{#Name=""Zero""}","Well, you seem to know what's going on, don't you?{#Name=""Zero""}"
"Uh...Zero?{#Name=""Mikhail""}","Uh...Zero?{#Name=""Mikhail""}"
"O que ela está falando sobre?","What's she talking about?{#Name=""Mikhail""}"
"Felizmente, suponho, cheguei à mesma conclusão.","Fortunately, I suppose, I came to the same conclusion.{#Name=""One""}"
"Este mundo não tem lugar para nós.","This world has no place for us.{#Name=""One""}"
"Ótimo! Então você não se importa em morrer.","Great! Then you won't mind dying.{#Name=""Zero""}"
"Eu sei sobre sua flor. Eu sei que está por trás de tudo isso.","I know about your flower. I know it's behind all of this.{#Name=""One""}"
"E imagino que não vai deixá-lo morrer até que consiga destruir o mundo.","And I imagine it's not going to let you die{LF}until it succeeds in destroying the world.{#Name=""One""}"
"{06}","{06}>{#Name=""Zero""}"
"Então é assim, certo?","So it's like this, right?{#Name=""Zero""}"
"Nós dois estamos preparados para morrer,","We're both prepared to die,{#Name=""Zero""}"
"as desde que você não confia em mim para me matar,","but since you don't trust me to off myself,{#Name=""Zero""}"
"você vai tentar me matar primeiro.","you're gonna try and kill me first.{#Name=""Zero""}"
"Sim.","Yes.{#Name=""One""}"
"Engraçado. Eu estava pensando exatamente a mesma coisa, One.","Funny. I was thinking the exact same thing, One.{#Name=""Zero""}"
"Abdiel, cante para mim.","Abdiel, sing for me.{#Name=""One""}"
"Nós dois fomos rejeitados pelo mundo. Nós dois sentimos a mesma ameaça.","We've both been rejected by the world.{LF}We both feel the same threat.{#Name=""One""}"
"E ainda, aqui estamos, fadados a matar um ao outro no final.","And yet, here we are, fated to{LF}kill each other in the end.{#Name=""One""}"
"É, o destino é uma coisa ruim às vezes.","Yeah, destiny's a real bitch sometimes.{#Name=""Zero""}"
"Oh, Zero. Ainda tentando ser a garota má.","Oh, Zero. Still trying to be the bad girl.{#Name=""One""}"
"Eu nunca gostei daquele lado seu.{#Name=""One""}","I never did like that side of you.{#Name=""One""}"
"Pffft.{#Name=""Zero""}","Pfft.{#Name=""Zero""}"
"E ainda, por algum motivo...{#Name=""One""}","And yet, for some reason...{#Name=""One""}"
"Eu senti que você e eu poderíamos nos entender.{#Name=""One""}","I felt like you and I might understand each other.{#Name=""One""}"
"O que alguma criação secundária saberia{LF}sobre entender? Não seja idiota.{#Name=""Zero""}","What would some offshoot creation know{LF}about understanding? Don't be an idiot.{#Name=""Zero""}"
"Uma pena. {#Name=""One""}","A pity. {#Name=""One""}"
"Verdadeiramente uma pena.{#Name=""One""}","Truly a pity.{#Name=""One""}"
"Cuidado!{#Name=""Zero""}","Look out!{#Name=""Zero""}"
"Você também, Zero! Não deixe suas mãos ficarem quentes!{#Name=""Mikhail""}","You too, Zero! Don't let your hands get hot!{#Name=""Mikhail""}"
"O quê?{#Name=""Zero""}","What?{#Name=""Zero""}"
"Suas mãos usualmente sentem-se agradáveis e frescas, Zero.{#Name=""Mikhail""}","Your hands usually feel nice and cool, Zero.{#Name=""Mikhail""}"
"Mas às vezes elas ficam muito quentes, também.{#Name=""Mikhail""}","But sometimes they get real hot, too.{#Name=""Mikhail""}"
"Geralmente é quando seu coração está chorando.{#Name=""Mikhail""}","Usually that's when your heart is crying.{#Name=""Mikhail""}"
"É quando você está perdido e em apuros e... chorando.{#Name=""Mikhail""}","It's when you're lost and in trouble and...crying.{#Name=""Mikhail""}"
"E agora, suas mãos estão muito quentes.{#Name=""Mikhail""}","And right now, your hands are really hot.{#Name=""Mikhail""}"
"Pare com essa besteira e mate essa coisa já!{#Name=""Zero""}","Stop with the bullshit and kill that thing already!{#Name=""Zero""}"
"Zero... Eu sei que você sabe disso!{#Name=""One""}","Zero... I know you know this!{#Name=""One""}"
"Se você quer matar uma Intoner,{#Name=""One""}","If you want to kill an Intoner,{#Name=""One""}"
"você precisa do poder de um dragão!{#Name=""One""}","you need the power of a dragon!{#Name=""One""}"
"Merda!{#Name=""Zero""}","Fuck!{#Name=""Zero""}"
"Zero!{#Name=""Mikhail""}","Zero!{#Name=""Mikhail""}"
"Vá!{#Name=""Zero""}","Go!{#Name=""Zero""}"
"Você conseguiu! Você realmente—{#Name=""Zero""}","You did it! You actually—{#Name=""Zero""}"
"Zero, eu...{#Name=""Mikhail""}","Zero, I...{#Name=""Mikhail""}"
"Eu errei.{#Name=""Mikhail""}","I messed up.{#Name=""Mikhail""}"
"Não...{#Name=""Zero""}","No...{#Name=""Zero""}"
"Zerooooooooo!{#Name=""One""}","Zerooooooooo!{#Name=""One""}"
"Ooooooooone!{#Name=""Zero""}","Ooooooooone!{#Name=""Zero""}"
"Mikhaaail!{#Name=""Zero""}","Mikhaaail!{#Name=""Zero""}"
"Se você acha que é o único a sofrer aqui,{#Name=""One""}","If you think you're the only one suffering here,{#Name=""One""}"
"você está fora de sua mente de Deus!{#Name=""One""}","you're out of your goddamn mind!{#Name=""One""}"
"Two, Three, Four, Five...{#Name=""One""}","Two, Three, Four, Five...{#Name=""One""}"
"Você deu vida a cada um deles...{#Name=""One""}","You gave life to each and every one of them...{#Name=""One""}"
"Então você foi e matou todos!{LF}O que você esperava?{#Name=""One""}","Then you went and killed them all!{LF}What did you expect?{#Name=""One""}"
"Amaldiçoando o mundo...{#Name=""One""}","Cursing the world...{#Name=""One""}"
"Então salvando o mundo...{#Name=""One""}","Then saving the world...{#Name=""One""}"
"Você pensou que poderia fazer tudo sozinho?{LF}Bem, ISSO É O QUE VOCÊ FODASTICAMENTE CONSEGUE!{#Name=""One""}","You thought you could do everything by yourself?{LF}Well, THIS IS WHAT YOU FUCKING GET!{#Name=""One""}"
"Ugh... Você é quem deveria ser apagado, Zero!{#Name=""One""}","Ugh... You're the one who should be erased, Zero!{#Name=""One""}"
"Cale-se! Cale-se, cale-se, cale-se, CALE-SE!{#Name=""Zero""}","Shut up! Shut up, shut up, shut up, SHUT UP!{#Name=""Zero""}"
"Você matou Mikhail...{#Name=""Zero""}","You killed Mikhail...{#Name=""Zero""}"
"Você matou Mikhaaail!{#Name=""Zero""}","You killed Mikhaaail!{#Name=""Zero""}"
"Porque ele era sua espada, Zero!{#Name=""One""}","Because he was your sword, Zero!{#Name=""One""}"
"Você é uma Intoner amaldiçoada!{LF}Você vai destruir o mundo!{#Name=""One""}","You're a cursed Intoner!{LF}You're going to destroy the world!{#Name=""One""}"
"Não! Eu estou... Eu estou...{#Name=""Zero""}","No! I'm... I'm...{#Name=""Zero""}"
"Morraaaaaaaaaa!{#Name=""One""}","Diiiiiieeeeee!{#Name=""One""}"
"Aaaaaahhh!{#Name=""Zero""}","Aaaaaahhh!{#Name=""Zero""}"
"{06}>{#Name=""One""}","{06}>{#Name=""One""}"
"Você é a...única que resta...Zero...{#Name=""One""}","You're the...only one left...Zero...{#Name=""One""}"
"{06}>{#Name=""One""}","{06}>{#Name=""One""}"
"Onde você encontrará um dragão...poderoso o suficiente para matá-la...?{#Name=""One""}","Where will you find a dragon...powerful enough to kill you...?{#Name=""One""}"
"Mikhail...{#Name=""Zero""}","Mikhail...{#Name=""Zero""}"
"199{#Name=""199""}","199{#Name=""199""}"
"Se você não está aqui...então quem vai me matar?{#Name=""Zero""}","If you're not here...then who's gonna kill me?{#Name=""Zero""}"
"One é estúpida... Quem ela acha que eu sou?{#Name=""Zero""}","Stupid One... Who does she think I am?{#Name=""Zero""}"
"Idiota.{#Name=""Zero""}","Idiot.{#Name=""Zero""}"
"Vou encontrar um dragão de alguma forma...{LF}Ainda há...tempo...{#Name=""Zero""}","I'll find a dragon somehow...{LF}There's...still time...{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Atualizar{#Name=""Accord""}","Update{#Name=""Accord""}"
"A Intoner Zero completou seu objetivo.{#Name=""Accord""}","The Intoner Zero completed her objective.{#Name=""Accord""}"
"No entanto, o dragão Mikhail morreu,{#Name=""Accord""}","However, the dragon Mikhail has died,{#Name=""Accord""}"
"e a saúde mental da Zero está em um estado bastante alarmante.{#Name=""Accord""}","and Zero's mental health is in a rather alarming state.{#Name=""Accord""}"
"Tenho medo de que haja pouca chance de encontrar uma solução nesta linha do tempo.{#Name=""Accord""}","I'm afraid there's little chance of finding a solution in this timeline.{#Name=""Accord""}"
"Portanto, eu recomendo selar essa ramificação.{#Name=""Accord""}","As such, I recommend sealing off this branch.{#Name=""Accord""}"
"M5120_E0945_FL: Gravação Finalizada{#Name=""Accord""}","M5120_E0945_FL: End Recording{#Name=""Accord""}"
"Ｃルートクリア{#Name="" ""}","Ｃルートクリア{#Name="" ""}"
"サブルート解除{#Name="" ""}","サブルート解除{#Name="" ""}"
"Mate One.{#Name="" ""}","Kill One.{#Name="" ""}"
"Tem que haver um núcleo mágico controlando eles!{#Name=""Zero""}","There's gotta be a magic core controlling them!{#Name=""Zero""}"
"Não sei o que isso significa, Zero!{#Name=""Mikhail""}","I don't know what that means, Zero!{#Name=""Mikhail""}"
"É provável que esteja escondido em seus corpos.{LF}Tente matar um deles!{#Name=""Zero""}","It's probably hidden in their bodies.{LF}Try killing one of 'em!{#Name=""Zero""}"
"Droga! Não é ele.{#Name=""Zero""}","Dammit! It's not him.{#Name=""Zero""}"
"Aqui vamos novamente...{#Name=""Zero""}","Here we go again...{#Name=""Zero""}"
"Huhhh? Como não saiu um núcleo?{#Name=""Mikhail""}","Huhhh? How come no core came out?{#Name=""Mikhail""}"
"Não! Lá! Aquele tem!{#Name=""Zero""}","No! Over there! That one's got it!{#Name=""Zero""}"
"Ei, você viu qual deles o núcleo entrou?{#Name=""Zero""}","Hey, did you see which one the core went into?{#Name=""Zero""}"
"Uh...talvez seja o certo? Não, espera! Esquerda?{#Name=""Mikhail""}","Uh...maybe it's the right one? No, wait! Left?{#Name=""Mikhail""}"
"Ah, que se dane! Destrua todos!{#Name=""Zero""}","Ah, fuck it! Just destroy 'em all!{#Name=""Zero""}"
"Veja qual cara tem o núcleo!{#Name=""Zero""}","Watch to see which guy has the core!{#Name=""Zero""}"
"Se você errar, temos que começar novamente!{#Name=""Zero""}","If you get it wrong, we have to start over!{#Name=""Zero""}"
"Derrote Abdiel!{#Name="" ""}","Defeat Abdiel!{#Name="" ""}"
"Derrote One!{#Name="" ""}","Defeat One!{#Name="" ""}"
"Vou bater a cabeça se voar em volta aqui!{#Name=""Mikhail""}","I'm gonna hit my head if I fly around in here!{#Name=""Mikhail""}"
"Talvez isso te faça ficar mais esperto!{#Name=""Zero""}","Maybe that'll smarten you up a bit!{#Name=""Zero""}"
"Isso é cruel, Zero! Olhe, não estou voando aqui! Não estou!{#Name=""Mikhail""}","That's mean, Zero! Look, I'm not flying in here! I'm not!{#Name=""Mikhail""}"
