"translation","source"
"Uma Intoner, um discípulo, E um dragão!?{#Name=""Soldier C""}","An Intoner, a disciple, AND a dragon!?{#Name=""Soldier C""}"
"É isso, estamos ferrados.{LF}Estamos ferrados agora.{#Name=""Soldier D""}","That's it, we're screwed.{LF}We are so screwed right now.{#Name=""Soldier D""}"
"Nós temos a vantagem do terreno!{#Name=""Soldier F""}","We've got the terrain advantage!{#Name=""Soldier F""}"
"A vantagem do terreno não está do nosso lado, é o que eu digo!{#Name=""Soldier E""}","地の利しかこちらにはない、とも言うがな！{#Name=""兵士E""}"
"Não podemos deixar que ela nos ultrapasse!{#Name=""Soldier A""}","We can't let her past us!{#Name=""Soldier A""}"
"Estou disposto a dar a minha vida se necessário!{#Name=""Soldier B""}","I'll lay down my life if necessary!{#Name=""Soldier B""}"
"Eu acho que isso provavelmente vai ser necessário...{#Name=""Soldier E""}","I'm thinking that's probably gonna be necessary...{#Name=""Soldier E""}"
"Ela é tão forte! Como poderíamos...{#Name=""Soldier G""}","She's so strong! How could we ever...{#Name=""Soldier G""}"
"Todas as tropas, respondam!{#Name=""Soldier F""}","All men, sound off!{#Name=""Soldier F""}"
"S-Sim, senhor! ...Yaaaahhhh!{#Name=""Soldier G""}","Y-Yes, sir! ...Yaaaahhhh!{#Name=""Soldier G""}"
"Eu não sabia que existia uma Intoner tão poderosa...{#Name=""Soldier C""}","I had no idea such an Intoner existed...{#Name=""Soldier C""}"
"Muito diferente de Lady Four.{#Name=""Soldier D""}","A far cry from Lady Four.{#Name=""Soldier D""}"
"Não há glória maior do que{LF}morrer por sua Intoner.{#Name=""Soldier F""}","There is no greater glory than{LF}to die for your Intoner.{#Name=""Soldier F""}"
"Bem, é ainda melhor VIVER{LF}por sua Intoner!{#Name=""Soldier B""}","Well, it's even better to LIVE{LF}for your Intoner!{#Name=""Soldier B""}"
"Então, esqueça essa conversa e continue lutando!{#Name=""Soldier B""}","So belay that talk and keep fighting!{#Name=""Soldier B""}"
"O que é que você vai conquistar morrendo em batalha? Lute!{#Name=""Soldier B""}","戦で野垂れ死んで、何がキマる？戦え！{#Name=""兵士B""}"
"Não podemos vencer... Precisamos fugir.{#Name=""Soldier G""}","We can't win... We need to flee.{#Name=""Soldier G""}"
"Não importa o quanto lutamos...{#Name=""Soldier G""}","It doesn't matter how hard we fight...{#Name=""Soldier G""}"
"Lady Four não pode nos proteger aqui!{#Name=""Soldier G""}","Lady Four can't protect us here!{#Name=""Soldier G""}"
"Persegui-a! Nossos números podem superar ela!{#Name=""Soldier B""}","Chase her down! Our numbers can overwhelm her!{#Name=""Soldier B""}"
"Eu não acho que os números importem para uma Intoner.{#Name=""Soldier E""}","I don't think numbers matter to an Intoner.{#Name=""Soldier E""}"
"Fiquem atrás dela!{#Name=""Soldier A""}","Get behind her!{#Name=""Soldier A""}"
"Podemos fazer isso! ...Provavelmente! ...Eu acho!{#Name=""Soldier B""}","We can do this! ...Most likely! ...I think!{#Name=""Soldier B""}"
"Hein? O que é isso com a flor no olho dela?{#Name=""Soldier C""}","Huh? What's with the flower in her eye?{#Name=""Soldier C""}"
"Cara, só pense em como ela era forte{LF}ANTES de ter o braço substituído...{#Name=""Soldier D""}","Man, just think how strong she was{LF}BEFORE she had her arm replaced...{#Name=""Soldier D""}"
"Devemos dar tempo para Lady Four escapar!{#Name=""Soldier E""}","We must give Lady Four time to escape!{#Name=""Soldier E""}"
"Que Lady Four seja eternamente abençoada!{#Name=""Soldier F""}","May Lady Four be forever blessed!{#Name=""Soldier F""}"
"Proteja-a! Proteja-a! Proteja—{LF}Espere, não, me PROTEJA!{#Name=""Soldier G""}","Protect her! Protect her! Protect—{LF}Wait, no, protect MEEE!{#Name=""Soldier G""}"
"Tudo bem, Zero?{#Name=""Mikhail""}","Everything okay, Zero?{#Name=""Mikhail""}"
"Surpreendentemente, sim.{#Name=""Zero""}","Surprisingly, yeah.{#Name=""Zero""}"
"Esses caras foram um passeio uma vez{LF}que eu os amoleci, certo?{#Name=""Mikhail""}","These guys were a cinch once{LF}I softened them up, right?{#Name=""Mikhail""}"
"Uh...certo.{#Name=""Zero""}","Uh...sure.{#Name=""Zero""}"
"Você pode me agradecer após a batalha terminar, okay?{#Name=""Mikhail""}","You can thank me after the battle's over, okay?{#Name=""Mikhail""}"
"Supondo que você esteja vivo.{#Name=""Zero""}","Assuming you're even alive.{#Name=""Zero""}"
"Ugh, olhe para esses músculos saltados! Nojento!{#Name=""Dito""}","Ugh, look at those bulging muscles! Gross!{#Name=""Dito""}"
"Se qualquer desses brutamontes der em cima de mim, eu os esfaquearia na cara.{#Name=""Dito""}","If any of these meatheads put the moves{LF}on me, I'd stab 'em in the face.{#Name=""Dito""}"
"Você precisa de ajuda, Dito?{#Name=""Mikhail""}","You need help, Dito?{#Name=""Mikhail""}"
"Sem ofensa, mas se eu vou precisar de ajuda,{LF}vou pedir para Zero.{#Name=""Dito""}","No offense, but if I'm gonna get help,{LF}I'm gonna get it from Zero.{#Name=""Dito""}"
"Ah, peça para mim! Peça para mim também!{#Name=""Mikhail""}","Aw, ask for me! Ask for me, too!{#Name=""Mikhail""}"
"Nossa, que dor de cabeça!{#Name=""Zero""}","Nngh, what a pain in the ass!{#Name=""Zero""}"
"É, bem, não exatamente o lugar mais espaçoso{LF}para todos esses caras.{#Name=""Dito""}","Yeah, well, not exactly the roomiest{LF}place for all these guys.{#Name=""Dito""}"
"Menos conversa, mais assassinato.{#Name=""Zero""}","Less talk, more murder.{#Name=""Zero""}"
"Você pretende mudar a paisagem?{#Name=""ディト""}","地形を変えるつもり？{#Name=""ディト""}"
"Não, vou matar os soldados{#Name=""ゼロ""}","いや、兵士を殺すんだ{#Name=""ゼロ""}"
"Nossa, Dito. Você é muito bom em matar.{#Name=""Mikhail""}","Wow, Dito. You're pretty good at killing.{#Name=""Mikhail""}"
"É, bem, sou um novato comparado{LF}ao seu chefe lá.{#Name=""Dito""}","Yeah, well, I'm a rookie compared{LF}to your boss there.{#Name=""Dito""}"
"Bem, de qualquer forma, matar é difícil, certo?{LF}E não é muito divertido.{#Name=""Mikhail""}","Well, either way, killing is hard, right?{LF}And not very fun.{#Name=""Mikhail""}"
"Ah, sim. É difícil. Realmente difícil.{#Name=""Dito""}","Oh yeah. It's hard. Real hard.{#Name=""Dito""}"
"Eu choro lágrimas salgadas todas as noites.{#Name=""Dito""}","I cry big salty tears about it every single night.{#Name=""Dito""}"
"...É isso que você queria ouvir?{LF}Ha ha ha ha ha!{#Name=""Dito""}","...Is that what you wanted to hear?{LF}Ha ha ha ha ha!{#Name=""Dito""}"
"Há barricadas em todos os lugares.{#Name=""Dito""}","There're barricades everywhere.{#Name=""Dito""}"
"Derrube-as!{#Name=""Zero""}","Break 'em down!{#Name=""Zero""}"
"É louco o quanto Four{LF}se esforçou para segurar este lugar.{#Name=""Zero""}","It's crazy how much effort Four{LF}spent securing this place.{#Name=""Zero""}"
"É isso que uma Intoner faz.{LF}Excessivamente obsessivo.{#Name=""Dito""}","That's an Intoner for you.{LF}Excessing to the point of obsession.{#Name=""Dito""}"
"...Bem, exceto a presente companhia e tudo mais.{#Name=""Dito""}","...Well, present company excepted and all that.{#Name=""Dito""}"
"Eu poderia me obcecar em matar você, sabia.{#Name=""Zero""}","I could obsess over killing you, you know.{#Name=""Zero""}"
"Eu? Uh, foi o inimigo quem falou!{LF}Vá pegá-lo, tigre!{#Name=""Dito""}","Me? Uh, that was the enemy speaking!{LF}Go get 'em, tiger!{#Name=""Dito""}"
"Você chamou?{#Name=""ミハイル""}","呼んだ？{#Name=""ミハイル""}"
"Tarde demais! Chamei e venha rápido!{#Name=""ゼロ""}","遅い！呼んだらスグ来い{#Name=""ゼロ""}"
"Isso mesmo. É a regra de ferro do escravo{#Name=""ディト""}","そうそう。それがパシリの鉄則だよ{#Name=""ディト""}"
"O que é um escravo?{#Name=""ミハイル""}","パシリって何？{#Name=""ミハイル""}"
"É sobre um grande companheiro.{#Name=""ゼロ""}","すばらしき仲間のことだ{#Name=""ゼロ""}"
"Entendi! Vou fazer o meu melhor!{#Name=""ミハイル""}","そっか！がんばるよ、ボク！{#Name=""ミハイル""}"
"Sinto um pressentimento ruim.{#Name=""ディト""}","なんか悪い予感がする{#Name=""ディト""}"
"É porque estou com a Zero!{#Name=""ミハイル""}","ゼロといっしょにいるからだよ！{#Name=""ミハイル""}"
"Eu nunca tive um pressentimento bom!{#Name=""ミハイル""}","ボクもいい予感がしたことなんて１度もない！{#Name=""ミハイル""}"
"Você disse tudo{#Name=""ディト""}","言い切ったね{#Name=""ディト""}"
"Cuidado. Há mais deles.{#Name=""Zero""}","Watch out. There's more of 'em.{#Name=""Zero""}"
"Não sabe quando desistir, né?{LF}Me lembra de alguém...{#Name=""Dito""}","Don't know when to quit, huh?{LF}Reminds me of a certain someone...{#Name=""Dito""}"
"Chegar aqui sem defesa foi um azar.{#Name=""兵士A""}","無防備にここまで来たのが運の尽きだな{#Name=""兵士A""}"
"Nós temos um trunfo escondido!{#Name=""兵士B""}","こっちには隠し球があるぞっ！{#Name=""兵士B""}"
"Traga o Cerberus!{#Name=""兵士E""}","ケルベロスを出せっ！{#Name=""兵士E""}"
"Vamos lá! Vamos lá, Cerberus!{#Name=""兵士D""}","いけいけ！やっちまえ、ケルベロス{#Name=""兵士D""}"
"Vamos fazer da Utahime um trapo velho!{#Name=""兵士G""}","ウタヒメなんてボロ雑巾にしてしまえ！{#Name=""兵士G""}"
"O Cerberus se tornará uma espada de dois gumes.{#Name=""兵士F""}","ケルベロスは両刃の剣となりえよう{#Name=""兵士F""}"
"Bem, para eles, nós também somos apenas comida.{#Name=""兵士E""}","まあ、アイツにとっちゃ俺達もエサだからな{#Name=""兵士E""}"
"É terrível. É terrível.{#Name=""兵士F""}","恐ろしいことだ。恐ろしいことだ{#Name=""兵士F""}"
"Agora, não há escolha a não ser confiar no Cerberus...{#Name=""兵士A""}","もはやケルベロスに命運を託すしか……{#Name=""兵士A""}"
"Pare, por favor. Esse plano de sacrifício vai falhar!{#Name=""兵士G""}","やめてくださいよ。そういう捨て鉢な作戦は失敗しますって！{#Name=""兵士G""}"
"Então, você pode matar a Zero?{#Name=""兵士A""}","じゃあ、オマエがゼロを殺せるか？{#Name=""兵士A""}"
"Impossível. É impossível, mas...{#Name=""兵士G""}","無理無理。無理ですけど{#Name=""兵士G""}"
"A Zero está lutando muito. Isso é divertido!{#Name=""兵士C""}","ゼロが苦戦してるぞ。ざまあみろ！{#Name=""兵士C""}"
"Ah, o Cerberus está olhando para cá.{#Name=""兵士D""}","あ、ケルベロスがこっち見た{#Name=""兵士D""}"
"Não! Se esconda!{#Name=""兵士C""}","やべえ。隠れろ！{#Name=""兵士C""}"
"Devore, Cerberus!{#Name=""兵士B""}","食い殺せ、ケルベロス！{#Name=""兵士B""}"
"Ah, não! Não chame! Ele está vindo para cá!{#Name=""兵士C""}","わっ、呼びかけるなよ。こっち向くぞ{#Name=""兵士C""}"
"A comida não somos nós. É você! Lá, Utahime!{#Name=""兵士D""}","エサは俺達じゃないぞ。そっち！ウタヒメの方！{#Name=""兵士D""}"
"Se tivermos o Cerberus, vamos ficar bem...{#Name=""兵士A""}","ケルベロスがいれば大丈夫だろう……{#Name=""兵士A""}"
"É verdade?{#Name=""兵士G""}","本当ですか？{#Name=""兵士G""}"
"Se o estômago daquele cara estiver cheio com uma pessoa, então...{#Name=""兵士A""}","ヤツの腹がゼロ１人を食べて満たされればな{#Name=""兵士A""}"
"Ainda estou com fome... Ahhh!{#Name=""兵士G""}","まだ腹減ってたら……ひぃぃぃぃ！{#Name=""兵士G""}"
"Que coisa é essa! Venha morrer, Zero!{#Name=""兵士B""}","どんなもんだ！死にに来い、ゼロ！{#Name=""兵士B""}"
"Cuidado! Os olhos daquele cara não temem a morte{#Name=""兵士F""}","あぶないぞ。あやつの目は死など恐れておらぬ{#Name=""兵士F""}"
"Aquele cara... Que olhar é esse...{#Name=""兵士F""}","あやつ……なんて目をしているのだ……{#Name=""兵士F""}"
"Vovô, não seja bobo! Você vai morrer!{#Name=""兵士B""}","じじい、ボケっとすんな！死にてぇのか！{#Name=""兵士B""}"
"Se nem o Cérbero conseguiu pará-lo, o que vamos fazer?{#Name=""兵士C""}","ケルベロスでも止められなかったらどうすんだ？{#Name=""兵士C""}"
"Não pense nisso{#Name=""兵士D""}","そんな事考えるなっ{#Name=""兵士D""}"
"Bem, aqui vai uma notícia ruim.{#Name=""Zero""}","Well, here's a piece of bad news.{#Name=""Zero""}"
"Um cérbero, é? Qual é o plano, chefe?{#Name=""Dito""}","A cerberus, huh? What's the plan, boss?{#Name=""Dito""}"
"O plano? Eu estava pensando em matá-lo.{#Name=""Zero""}","The plan? I was thinking we'd kill it.{#Name=""Zero""}"
"Que choque.{#Name=""Dito""}","Shocker.{#Name=""Dito""}"
"Zero, isso parece difícil!{LF}Muito difícil!{#Name=""Mikhail""}","Zero, this looks like a tough one!{LF}A real tough one!{#Name=""Mikhail""}"
"Eu sei! Pare de repetir tudo!{#Name=""Zero""}","I know! Stop repeating everything!{#Name=""Zero""}"
"Talvez eu possa soprar fogo de cima daqui?{#Name=""Mikhail""}","Maybe I could breathe some fire from up here?{#Name=""Mikhail""}"
"Desde que você não me acerte com isso!{#Name=""Zero""}","As long as you don't hit me with it!{#Name=""Zero""}"
"Puxa. É um rosto que só uma mãe pode amar.{#Name=""Dito""}","Yeesh. That's a face only a mother could love.{#Name=""Dito""}"
"Eu quero dizer, sério, com uma cara dessas,{LF}não é surpresa que ele tenha se tornado um monstro.{#Name=""Dito""}","I mean, seriously, with a mug like that,{LF}it's no wonder he became a monster.{#Name=""Dito""}"
"Eu quase sinto pena do cara.{LF}...Ah, bem!{#Name=""Dito""}","I almost feel bad for the guy.{LF}...Meh, oh well!{#Name=""Dito""}"
"Você acha que um cãozinho idiota vai me parar?{#Name=""Zero""}","You think some stupid mutt's gonna stop me?{#Name=""Zero""}"
"Cuidado, Zero!{#Name=""Mikhail""}","Be careful, Zero!{#Name=""Mikhail""}"
"Vou tentar com o dobro de esforço, okay?{#Name=""Mikhail""}","I'll try double hard, too, okay?{#Name=""Mikhail""}"
"Não gosto de matar, mas odeio a ideia de você morrer ainda mais!{#Name=""Mikhail""}","I don't like killing, but I hate the{LF}idea of you dying even more!{#Name=""Mikhail""}"
"Chame-me quando precisar da minha ajuda.{#Name=""ミハイル""}","ボクの助けがいる時は呼んでね{#Name=""ミハイル""}"
"Entendi. Por enquanto, não caia daí{#Name=""ゼロ""}","わかった。とりあえず、そこからうっかり落ちるなよ{#Name=""ゼロ""}"
"Ah, quase caí agora mesmo...{#Name=""ミハイル""}","さ、さっき落ちそうになったよ……{#Name=""ミハイル""}"
"Ele! Vou dar uma bronca nele mais tarde.{#Name=""ゼロ""}","アイツ！あとで説教だ{#Name=""ゼロ""}"
"Você está cansado, né?{#Name=""ディト""}","お疲れ様でーす{#Name=""ディト""}"
"Caramba, aquele foi um filhote difícil, hein?{#Name=""Mikhail""}","Boy, that was one tough pup, huh?{#Name=""Mikhail""}"
"Eu estava nervoso o tempo todo!{#Name=""Mikhail""}","I was nervous the whole time!{#Name=""Mikhail""}"
"Por quê? Não é como se eu fosse perder.{#Name=""Zero""}","Why? It's not like I was going to lose.{#Name=""Zero""}"
