"translation","source"
"Eu também! Estou no meio de algo!{LF}Algo estranho!{#Name=""Mikhail""}","Me too! I'm in the middle of something!{LF}Something weird!{#Name=""Mikhail""}"
"O que é isso?{#Name=""Zero""}","What is it?{#Name=""Zero""}"
"Sempre que olho para Three, é como...{LF}como, meu corpo fica todo quente...{#Name=""Mikhail""}","Whenever I look at Three, it's like...{LF}like, my body gets all hot...{#Name=""Mikhail""}"
"Há essa dor estranha no meu peito e barriga,{LF}e começo a ficar todo arrepiado...{#Name=""Mikhail""}","There's this weird pain in my chest and tummy,{LF}and I start to get all tingly...{#Name=""Mikhail""}"
"O que devo fazer, Zero? Estou doente?{#Name=""Mikhail""}","What should I do, Zero? Am I sick?{#Name=""Mikhail""}"
"É, é chamado ""amor"". Provavelmente terminal.{#Name=""Zero""}","Yeah, it's called ""love."" Probably terminal.{#Name=""Zero""}"
"Não, Zero! Não é assim! Isso é sério!{LF}É... É mais como...{#Name=""Mikhail""}","No, Zero! It's not like that! This is serious!{LF}It's... It's more like...{#Name=""Mikhail""}"
"ミハ……イル{#Name=""ゼロ""}","ミハ……イル{#Name=""ゼロ""}"
"ミハイル……{#Name=""ゼロ""}","ミハイル……{#Name=""ゼロ""}"
"……ミハイル！！{#Name=""ゼロ""}","……ミハイル！！{#Name=""ゼロ""}"
"Ai! Zero, esses caras explodem!{LF}Eles explodem em você!{#Name=""Mikhail""}","Ow! Zero, these guys explode!{LF}They explode all over you!{#Name=""Mikhail""}"
"Preste atenção! Não os deixe se agarrar a você!{#Name=""Zero""}","Pay attention! Don't let 'em latch on to you!{#Name=""Zero""}"
"Se a dor for tão ruim, sacuda-os!{#Name=""Zero""}","If the pain's that bad, shake 'em off!{#Name=""Zero""}"
"Aaah! As cabeças deles saíram! Elas saíram!{#Name=""Mikhail""}","Aaah! Their heads came off! They came off!{#Name=""Mikhail""}"
"Bom! Agora esmaga esses bastardos!{#Name=""Zero""}","Good! Now crush those bastards!{#Name=""Zero""}"
"Aquele ataque parece usar muita energia.{LF}Espere uma abertura e então ataque!{#Name=""Zero""}","That attack looks like it uses up a lot of power.{LF}Wait for an opening and then strike!{#Name=""Zero""}"
"Espere uma abertura e ataque!{#Name=""Zero""}","Wait for an opening and then strike!{#Name=""Zero""}"
"Zerooo! É muito pequeno para eu voar aqui!{#Name=""Mikhail""}","Zerooo! It's too small for me to fly in here!{#Name=""Mikhail""}"
"Ughhh! Dragão de merda...{#Name=""Zero""}","Ughhh! Piece of shit dragon...{#Name=""Zero""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
"Teste{#Name=""テスト""}","テスト{#Name=""テスト""}"
