"translation","source"
"Verso 1{#Name="" ""}","Verse 1{#Name="" ""}"
"Verso 2{#Name="" ""}","Verse 2{#Name="" ""}"
"Verso 3{#Name="" ""}","Verse 3{#Name="" ""}"
"Verso 4{#Name="" ""}","Verse 4{#Name="" ""}"
"Verso 1{#Name="" ""}","Verse 1{#Name="" ""}"
"Verso 2{#Name="" ""}","Verse 2{#Name="" ""}"
"Verso 3{#Name="" ""}","Verse 3{#Name="" ""}"
"Verso 4{#Name="" ""}","Verse 4{#Name="" ""}"
"Verso 5{#Name="" ""}","Verse 5{#Name="" ""}"
"Verso 1{#Name="" ""}","Verse 1{#Name="" ""}"
"Verso 2{#Name="" ""}","Verse 2{#Name="" ""}"
"Verso 3{#Name="" ""}","Verse 3{#Name="" ""}"
"Verso 4{#Name="" ""}","Verse 4{#Name="" ""}"
"Verso 5{#Name="" ""}","Verse 5{#Name="" ""}"
"Verso Perdido 1{#Name="" ""}","Lost Verse 1{#Name="" ""}"
"Verso Perdido 2{#Name="" ""}","Lost Verse 2{#Name="" ""}"
"Verso Perdido 3{#Name="" ""}","Lost Verse 3{#Name="" ""}"
"Verso 1{#Name="" ""}","Verse 1{#Name="" ""}"
"Verso 2{#Name="" ""}","Verse 2{#Name="" ""}"
"Verso 3{#Name="" ""}","Verse 3{#Name="" ""}"
"Verso 4{#Name="" ""}","Verse 4{#Name="" ""}"
"Verso 5{#Name="" ""}","Verse 5{#Name="" ""}"
"Verso 6{#Name="" ""}","Verse 6{#Name="" ""}"
"Verso 7{#Name="" ""}","Verse 7{#Name="" ""}"
"Verso 8{#Name="" ""}","Verse 8{#Name="" ""}"
"Verso Final{#Name="" ""}","Final Verse{#Name="" ""}"
"1010_1{#Name=""1010""}","1010_1{#Name=""1010""}"
"1010_2{#Name=""1010""}","1010_2{#Name=""1010""}"
"1020_1{#Name=""1020""}","1020_1{#Name=""1020""}"
"1020_2{#Name=""1020""}","1020_2{#Name=""1020""}"
"1030_1{#Name=""1030""}","1030_1{#Name=""1030""}"
"1030_2{#Name=""1030""}","1030_2{#Name=""1030""}"
"1040_1{#Name=""1040""}","1040_1{#Name=""1040""}"
"1040_2{#Name=""1040""}","1040_2{#Name=""1040""}"
"2010_1{#Name=""2010""}","2010_1{#Name=""2010""}"
"2010_2{#Name=""2010""}","2010_2{#Name=""2010""}"
"2020_1{#Name=""2020""}","2020_1{#Name=""2020""}"
"2020_2{#Name=""2020""}","2020_2{#Name=""2020""}"
"2030_1{#Name=""2030""}","2030_1{#Name=""2030""}"
"2030_2{#Name=""2030""}","2030_2{#Name=""2030""}"
"2040_1{#Name=""2040""}","2040_1{#Name=""2040""}"
"2040_2{#Name=""2040""}","2040_2{#Name=""2040""}"
"2050_1{#Name=""2050""}","2050_1{#Name=""2050""}"
"2050_2{#Name=""2050""}","2050_2{#Name=""2050""}"
"2060_1{#Name=""2060""}","2060_1{#Name=""2060""}"
"2060_2{#Name=""2060""}","2060_2{#Name=""2060""}"
"3010_1{#Name=""3010""}","3010_1{#Name=""3010""}"
"3010_2{#Name=""3010""}","3010_2{#Name=""3010""}"
"3020_1{#Name=""3020""}","3020_1{#Name=""3020""}"
"3020_2{#Name=""3020""}","3020_2{#Name=""3020""}"
"3030_1{#Name=""3030""}","3030_1{#Name=""3030""}"
"3030_2{#Name=""3030""}","3030_2{#Name=""3030""}"
"3040_1{#Name=""3040""}","3040_1{#Name=""3040""}"
"3040_2{#Name=""3040""}","3040_2{#Name=""3040""}"
"3050_1{#Name=""3050""}","3050_1{#Name=""3050""}"
"3050_2{#Name=""3050""}","3050_2{#Name=""3050""}"
"3060_1{#Name=""3060""}","3060_1{#Name=""3060""}"
"3060_2{#Name=""3060""}","3060_2{#Name=""3060""}"
"4010_1{#Name=""4010""}","4010_1{#Name=""4010""}"
"4010_2{#Name=""4010""}","4010_2{#Name=""4010""}"
"4020_1{#Name=""4020""}","4020_1{#Name=""4020""}"
"4020_2{#Name=""4020""}","4020_2{#Name=""4020""}"
"4030_1{#Name=""4030""}","4030_1{#Name=""4030""}"
"4030_2{#Name=""4030""}","4030_2{#Name=""4030""}"
"4040_1{#Name=""4040""}","4040_1{#Name=""4040""}"
"4040_2{#Name=""4040""}","4040_2{#Name=""4040""}"
"5010_1{#Name=""5010""}","5010_1{#Name=""5010""}"
"5010_2{#Name=""5010""}","5010_2{#Name=""5010""}"
"5020_1{#Name=""5020""}","5020_1{#Name=""5020""}"
"5020_2{#Name=""5020""}","5020_2{#Name=""5020""}"
"5030_1{#Name=""5030""}","5030_1{#Name=""5030""}"
"5030_2{#Name=""5030""}","5030_2{#Name=""5030""}"
"5040_1{#Name=""5040""}","5040_1{#Name=""5040""}"
"5040_2{#Name=""5040""}","5040_2{#Name=""5040""}"
"{04}{#Name="" ""}","{04}{#Name="" ""}"
"Requisição de Accord{#Name="" ""}","Accord's Requests{#Name="" ""}"
"A Terra dos Mares{#Name="" ""}","The Land of Seas{#Name="" ""}"
"A Terra das Montanhas{#Name="" ""}","The Land of Mountains{#Name="" ""}"
"A Terra das Florestas{#Name="" ""}","The Land of Forests{#Name="" ""}"
"A Terra das Areias{#Name="" ""}","The Land of Sands{#Name="" ""}"
"A Cidade Catedral{#Name="" ""}","The Cathedral City{#Name="" ""}"
"{04}{#Name="" ""}","{04}{#Name="" ""}"
"外伝 {04}{#Name="" ""}","外伝 {04}{#Name="" ""}"
"Missão {04}{#Name="" ""}","Mission {04}{#Name="" ""}"
"O Passado{#Name=""「過去」""}","The Past{#Name=""「過去」""}"
"A Terra dos Mares{#Name=""「海の国」""}","The Land of Seas{#Name=""「海の国」""}"
"A Terra das Montanhas{#Name=""「山の国」""}","The Land of Mountains{#Name=""「山の国」""}"
"A Terra das Florestas{#Name=""「森の国」""}","The Land of Forests{#Name=""「森の国」""}"
"A Terra das Areias{#Name=""「砂の国」""}","The Land of Sands{#Name=""「砂の国」""}"
"A Cidade Catedral{#Name=""「教会都市」""}","The Cathedral City{#Name=""「教会都市」""}"
"O Preço{#Name=""「代償」""}","The Price{#Name=""「代償」""}"
"O Preço{#Name=""「代償」""}","The Price{#Name=""「代償」""}"
"Emesis{#Name=""「嘔吐」""}","Emesis{#Name=""「嘔吐」""}"
"A Flor{#Name=""「花」""}","The Flower{#Name=""「花」""}"
"サブタイトル１０{#Name=""サブタイトル１０""}","サブタイトル１０{#Name=""サブタイトル１０""}"
"サブタイトル１１{#Name=""サブタイトル１１""}","サブタイトル１１{#Name=""サブタイトル１１""}"
"サブタイトル１２{#Name=""サブタイトル１２""}","サブタイトル１２{#Name=""サブタイトル１２""}"
"サブタイトル１３{#Name=""サブタイトル１３""}","サブタイトル１３{#Name=""サブタイトル１３""}"
"サブタイトル１４{#Name=""サブタイトル１４""}","サブタイトル１４{#Name=""サブタイトル１４""}"
"サブタイトル１５{#Name=""サブタイトル１５""}","サブタイトル１５{#Name=""サブタイトル１５""}"
"サブタイトル１６{#Name=""サブタイトル１６""}","サブタイトル１６{#Name=""サブタイトル１６""}"
"サブタイトル１７{#Name=""サブタイトル１７""}","サブタイトル１７{#Name=""サブタイトル１７""}"
"サブタイトル１８{#Name=""サブタイトル１８""}","サブタイトル１８{#Name=""サブタイトル１８""}"
"サブタイトル１９{#Name=""サブタイトル１９""}","サブタイトル１９{#Name=""サブタイトル１９""}"
"サブタイトル２０{#Name=""サブタイトル２０""}","サブタイトル２０{#Name=""サブタイトル２０""}"
"1010_1{#Name="" ""}","1010_1{#Name="" ""}"
"As Pedras Amadas{#Name="" ""}","The Beloved Stones{#Name="" ""}"
"Caça ao Chifre{#Name="" ""}","Horn Hunting{#Name="" ""}"
"Clube de Livro: Esperança{#Name="" ""}","Book Club: Hope{#Name="" ""}"
"1020_1{#Name="" ""}","1020_1{#Name="" ""}"
"Peregrinação da Pedra Rosada{#Name="" ""}","Pinkstone Pilgrimage{#Name="" ""}"
"Comunicornos{#Name="" ""}","Communicorns{#Name="" ""}"
"Clube de Livro: Ambição{#Name="" ""}","Book Club: Ambition{#Name="" ""}"
"Pagamento do Mar{#Name="" ""}","Seaside Payday{#Name="" ""}"
"1030_2{#Name="" ""}","1030_2{#Name="" ""}"
"1040_1{#Name="" ""}","1040_1{#Name="" ""}"
"1040_2{#Name="" ""}","1040_2{#Name="" ""}"
"O Primeiro Sobrevivência{#Name="" ""}","The First Survival{#Name="" ""}"
"O Segundo Sobrevivência{#Name="" ""}","The Second Survival{#Name="" ""}"
"O Terceiro Sobrevivência{#Name="" ""}","The Third Survival{#Name="" ""}"
"O Último Sobrevivência{#Name="" ""}","The Final Survival{#Name="" ""}"
"2010_1{#Name="" ""}","2010_1{#Name="" ""}"
"2010_2{#Name="" ""}","2010_2{#Name="" ""}"
"2020_1{#Name="" ""}","2020_1{#Name="" ""}"
"Estadia em Flint{#Name="" ""}","Flint Stint{#Name="" ""}"
"Sussurro de Falcão{#Name="" ""}","Hawk Whisperer{#Name="" ""}"
"Clube de Livro: Reticência{#Name="" ""}","Book Club: Reticence{#Name="" ""}"
"2030_1{#Name="" ""}","2030_1{#Name="" ""}"
"2030_2{#Name="" ""}","2030_2{#Name="" ""}"
"Pagamento da Montanha{#Name="" ""}","Mountain Payday{#Name="" ""}"
"2040_2{#Name="" ""}","2040_2{#Name="" ""}"
"2050_1{#Name="" ""}","2050_1{#Name="" ""}"
"A Zona da Pedra Âmbar{#Name="" ""}","The Amberstone Zone{#Name="" ""}"
"Escoteiro Águia{#Name="" ""}","Eagle Scout{#Name="" ""}"
"Clube de Livro: Estoicismo{#Name="" ""}","Book Club: Stoicism{#Name="" ""}"
"2060_1{#Name="" ""}","2060_1{#Name="" ""}"
"2060_2{#Name="" ""}","2060_2{#Name="" ""}"
"3010_1{#Name="" ""}","3010_1{#Name="" ""}"
"Em Movimento{#Name="" ""}","On the Move{#Name="" ""}"
"Presas de Sorte{#Name="" ""}","Lucky Fangs{#Name="" ""}"
"Clube de Livro: Mistério{#Name="" ""}","Book Club: Mystery{#Name="" ""}"
"3020_1{#Name="" ""}","3020_1{#Name="" ""}"
"3020_2{#Name="" ""}","3020_2{#Name="" ""}"
"Pagamento da Floresta{#Name="" ""}","Forest Payday{#Name="" ""}"
"3030_2{#Name="" ""}","3030_2{#Name="" ""}"
"3040_1{#Name="" ""}","3040_1{#Name="" ""}"
"3040_2{#Name="" ""}","3040_2{#Name="" ""}"
"3050_1{#Name="" ""}","3050_1{#Name="" ""}"
"Festival de Comida{#Name="" ""}","Food Festival{#Name="" ""}"
"Medicamentos de Ferrão{#Name="" ""}","Stinger Meds{#Name="" ""}"
"Clube de Livro: Santidade{#Name="" ""}","Book Club: Sanctity{#Name="" ""}"
"3060_1{#Name="" ""}","3060_1{#Name="" ""}"
"3060_2{#Name="" ""}","3060_2{#Name="" ""}"
"4010_1{#Name="" ""}","4010_1{#Name="" ""}"
"Como uma Pedra Flutuante{#Name="" ""}","Like a Floating Stone{#Name="" ""}"
"Fósseis Famosos{#Name="" ""}","Famous Fossils{#Name="" ""}"
"Clube de Livro: Pureza{#Name="" ""}","Book Club: Purity{#Name="" ""}"
"4020_1{#Name="" ""}","4020_1{#Name="" ""}"
"Dinheiro do Compasso{#Name="" ""}","Compass Cash-in{#Name="" ""}"
"Plante Sua Reivindicação{#Name="" ""}","Plant Your Claim{#Name="" ""}"
"Clube de Livro: Inocência{#Name="" ""}","Book Club: Innocence{#Name="" ""}"
"Pagamento do Deserto{#Name="" ""}","Desert Payday{#Name="" ""}"
"4030_2{#Name="" ""}","4030_2{#Name="" ""}"
"4040_1{#Name="" ""}","4040_1{#Name="" ""}"
"4040_2{#Name="" ""}","4040_2{#Name="" ""}"
"5010_1{#Name="" ""}","5010_1{#Name="" ""}"
"5010_2{#Name="" ""}","5010_2{#Name="" ""}"
"5020_1{#Name="" ""}","5020_1{#Name="" ""}"
"Estrelas Cadentes{#Name="" ""}","Shooting Stars{#Name="" ""}"
"Tesouros Antigos{#Name="" ""}","Ancient Treasures{#Name="" ""}"
"Clube de Livro: Disciplina{#Name="" ""}","Book Club: Discipline{#Name="" ""}"
"5030_1{#Name="" ""}","5030_1{#Name="" ""}"
"O Rastro do Cometa{#Name="" ""}","The Comet's Trail{#Name="" ""}"
"História Desenterrada{#Name="" ""}","History Unearthed{#Name="" ""}"
"Clube de Livro: Doutrina{#Name="" ""}","Book Club: Doctrine{#Name="" ""}"
"Pagamento da Catedral{#Name="" ""}","Cathedral Payday{#Name="" ""}"
"5040_2{#Name="" ""}","5040_2{#Name="" ""}"
"Partidas de Sobrevivência{#Name="" ""}","Survival Matches{#Name="" ""}"
"Cinco - Seção Um{#Name="" ""}","伍　一節{#Name="" ""}"
"-{#Name="" ""}","-{#Name="" ""}"
"Cinco - Seção Dois{#Name="" ""}","伍　二節{#Name="" ""}"
"Cinco - Seção Três{#Name="" ""}","伍　三節{#Name="" ""}"
"Cinco - Seção Quatro{#Name="" ""}","伍　四節{#Name="" ""}"
"Quatro - Seção Um{#Name="" ""}","肆　一節{#Name="" ""}"
"Quatro - Seção Dois{#Name="" ""}","肆　二節{#Name="" ""}"
"-{#Name="" ""}","-{#Name="" ""}"
"Quatro - Seção Três{#Name="" ""}","肆　三節{#Name="" ""}"
"Quatro - Seção Quatro{#Name="" ""}","肆　四節{#Name="" ""}"
"Três - Seção Um{#Name="" ""}","参　一節{#Name="" ""}"
"-{#Name="" ""}","-{#Name="" ""}"
"Três - Seção Dois{#Name="" ""}","参　二節{#Name="" ""}"
"Três - Seção Três{#Name="" ""}","参　三節{#Name="" ""}"
"Três - Seção Quatro{#Name="" ""}","参　四節{#Name="" ""}"
"Dois - Seção Um{#Name="" ""}","弐　一節{#Name="" ""}"
"-{#Name="" ""}","-{#Name="" ""}"
"Dois - Seção Dois{#Name="" ""}","弐　二節{#Name="" ""}"
"Dois - Seção Três{#Name="" ""}","弐　三節{#Name="" ""}"
"Dois - Seção Quatro{#Name="" ""}","弐　四節{#Name="" ""}"
"Um - Seção Um{#Name="" ""}","壱　一節{#Name="" ""}"
"Um - Seção Dois{#Name="" ""}","壱　二節{#Name="" ""}"
"Um - Seção Três{#Name="" ""}","壱　三節{#Name="" ""}"
"-{#Name="" ""}","-{#Name="" ""}"
"Um - Seção Quatro{#Name="" ""}","壱　四節{#Name="" ""}"
"Zero - Seção Um{#Name="" ""}","零　一節{#Name="" ""}"
"Zero - Seção Dois{#Name="" ""}","零　二節{#Name="" ""}"
"-{#Name="" ""}","-{#Name="" ""}"
"Zero 3ª seção{#Name="" ""}","零　三節{#Name="" ""}"
"Zero 4ª seção{#Name="" ""}","零　四節{#Name="" ""}"
"Subtítulo PDL 1{#Name="" ""}","ＰＤＬＣサブタイトル１{#Name="" ""}"
"Subtítulo PDL 2{#Name="" ""}","ＰＤＬＣサブタイトル２{#Name="" ""}"
"Subtítulo PDL 3{#Name="" ""}","ＰＤＬＣサブタイトル３{#Name="" ""}"
"Subtítulo PDL 4{#Name="" ""}","ＰＤＬＣサブタイトル４{#Name="" ""}"
"Subtítulo PDL 5{#Name="" ""}","ＰＤＬＣサブタイトル５{#Name="" ""}"
"Subtítulo PDL 6{#Name="" ""}","ＰＤＬＣサブタイトル６{#Name="" ""}"
"Parte 1: Zero{#Name="" ""}","Part 1: Zero{#Name="" ""}"
"Parte 2: Sacrifício{#Name="" ""}","Part 2: Sacrifice{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: As Irmãs{#Name="" ""}","Part 1: The Sisters{#Name="" ""}"
"Parte 2: A Queda de Gabriel{#Name="" ""}","Part 2: Gabriel's Descent{#Name="" ""}"
"Parte 3: Êxodo{#Name="" ""}","Part 3: Exodus{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Para os Mares{#Name="" ""}","Part 1: To the Seas{#Name="" ""}"
"Parte 2: Incontinência{#Name="" ""}","Part 2: Incontinence{#Name="" ""}"
"Parte 3: O Caminho da Guerra{#Name="" ""}","Part 3: The Warpath{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: A Enseada{#Name="" ""}","Part 1: The Cove{#Name="" ""}"
"Parte 2: Batalha Marítima{#Name="" ""}","Part 2: Seaside Battle{#Name="" ""}"
"Parte 3: O Canyon{#Name="" ""}","Part 3: The Canyon{#Name="" ""}"
"Parte 4: Levantando-se{#Name="" ""}","Part 4: Rising Up{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: A Ruína Oceânica{#Name="" ""}","Part 1: The Ocean Ruin{#Name="" ""}"
"Parte 2: Navio de Guerra{#Name="" ""}","Part 2: Battleship{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Five{#Name="" ""}","Part 1: Five{#Name="" ""}"
"Parte 2: Dito{#Name="" ""}","Part 2: Dito{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Para as Montanhas{#Name="" ""}","Part 1: To the Mountains{#Name="" ""}"
"Parte 2: A Subida{#Name="" ""}","Part 2: The Climb{#Name="" ""}"
"Parte 3: Cachorro de Guarda{#Name="" ""}","Part 3: Guard Dog{#Name="" ""}"
"Parte 4: A Flor do Intoner{#Name="" ""}","Part 4: The Intoner's Flower{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Deliberação{#Name="" ""}","Part 1: Deliberation{#Name="" ""}"
"Parte 2: Para a Fortaleza{#Name="" ""}","Part 2: To the Fortress{#Name="" ""}"
"Parte 3: O Idiota{#Name="" ""}","Part 3: The Dumbass{#Name="" ""}"
"Parte 4: Questões de Mineração{#Name="" ""}","Part 4: Mine Matters{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Reinado de Fogo{#Name="" ""}","Part 1: Reign of Fire{#Name="" ""}"
"Parte 2: A Armadilha{#Name="" ""}","Part 2: The Ruse{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Nevasca{#Name="" ""}","Part 1: Snowbound{#Name="" ""}"
"Parte 2: A Tempestade de Neve{#Name="" ""}","Part 2: The Blizzard{#Name="" ""}"
"Parte 3: Fique Quietinho{#Name="" ""}","Part 3: Keep It Down{#Name="" ""}"
"Parte 4: Mais Fundo Ainda{#Name="" ""}","Part 4: Deeper Still{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Mt. Qualquer{#Name="" ""}","Part 1: Mt. Whatever{#Name="" ""}"
"Parte 2: Repetição{#Name="" ""}","Part 2: Repetition{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Decolagem{#Name="" ""}","Part 1: Taking Flight{#Name="" ""}"
"Parte 2: Armaros{#Name="" ""}","Part 2: Armaros{#Name="" ""}"
"Parte 3: Fortaleza no Céu{#Name="" ""}","Part 3: Fortress in the Sky{#Name="" ""}"
"Parte 4: Desconexão{#Name="" ""}","Part 4: Disconnect{#Name="" ""}"
"Parte 5: Psicose{#Name="" ""}","Part 5: Psychosis{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Para as Florestas{#Name="" ""}","Part 1: To the Forests{#Name="" ""}"
"Parte 2: Mate Todos{#Name="" ""}","Part 2: Kill 'em All{#Name="" ""}"
"Parte 3: Ligado por Hera{#Name="" ""}","Part 3: Bound by Ivy{#Name="" ""}"
"Parte 4: Fadas{#Name="" ""}","Part 4: Faeries{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: Trollado{#Name="" ""}","Part 1: Trolled{#Name="" ""}"
"Parte 2: Resgate de Mikhail{#Name="" ""}","Part 2: Mikhail's Rescue{#Name="" ""}"
"Parte 3: Salve o Rei{#Name="" ""}","Part 3: Hail to the King{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: De Volta às Florestas{#Name="" ""}","Part 1: Back to the Woods{#Name="" ""}"
"Parte 2: Perdido na Floresta{#Name="" ""}","Part 2: Lost in the Forest{#Name="" ""}"
"Parte 3: Octa{#Name="" ""}","Part 3: Octa{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
"Parte 1: O Traidor{#Name="" ""}","Part 1: The Betrayer{#Name="" ""}"
"Parte 2: Jogos de Cubo{#Name="" ""}","Part 2: Cube Games{#Name="" ""}"
"Parte 3: Enigmas da Three{#Name="" ""}","Part 3: Three's Riddles{#Name="" ""}"
"Parte 4: Esforços{#Name="" ""}","Part 4: Exertions{#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
" {#Name="" ""}"," {#Name="" ""}"
