"translation","source"
"Pressione e segure {01}{03} e {01}{04} para realizar um ataque carregado.{LF}Se você pressionar {01}{04}, a técnica em si também será fortalecida.","{01}{03}、{01}{04}を長押しすることでチャージ攻撃ができます。{LF}{01}{04}では、技自体も強化されます。"
"Inimigo / Espírito","エネミー / スピリット"
"O inimigo especial que pode possuir os inimigos ao redor.{LF}O oponente possuído terá seu poder de ataque e defesa aumentados instantaneamente.","周囲の敵兵に憑依することができる特殊なエネミーです。{LF}憑依された相手は瞬間的に攻撃力・防御力が上昇します。"
"Inimigo / Canhoneiro de Navio de Guerra","エネミー / 戦艦砲台"
"A bola de canhão disparada pela grande arma cairá na{LF}posição do cursor de impacto.","大砲から発射される弾丸は、{LF}着弾カーソルの位置に落下します。"
"Controles / Ações Básicas","Controls: Basic Actions"
"Enquanto voa, você perderá altura gradualmente. Pressione {01}{01} para bater as asas{LF}e subir. Pressione {01}{03} para disparar um ataque de fogo.","While flying, you will gradually lose altitude. Press {01}{01} to flap{LF}your wings and ascend. Press {01}{03} to fire a breath attack."
"Inimigo / Arqueiro","エネミー / 弓兵"
"Um soldado habilidoso em ataques de longo alcance. Vulnerável a golpes diretos e tem dificuldade em combate corpo a corpo.","長距離攻撃を得意とする兵士です。{LF}打たれ弱く、接近戦を苦手とします。"
"Controles / Ataques Carregados","Controls: Charge Attacks"
"Pressione {01}{04} enquanto voa para realizar um poderoso{LF}ataque carregado que consome resistência para usar.","Press {01}{04} while flying to perform a powerful{LF}charging attack that costs stamina to use."
"Operação de Mikhail / Lock-on","ミハイルの操作 / ロックオン"
"Pressione {01}{08} para travar em um inimigo.{LF}Você se moverá em direção ao inimigo alvo e poderá atacar.","{01}{08}で、敵をロックオンできます。{LF}狙いの敵を中心に移動し、攻撃できるようになります。"
"Inimigo / Troll","エネミー / トロル"
"Embora o movimento seja lento, este inimigo é rápido para atacar sua presa.{LF}Ele é insensível à dor e não vai facilmente recuar do dano.","動きは緩慢ですが、獲物を狙う攻撃は素早いエネミーです。{LF}痛みに鈍く、ダメージを受けても怯みにくい体質です。"
"Inimigo / Diabinho","エネミー / インプ"
"É um inimigo do tipo voador que se move livremente entre o solo e o ar. É especializado em projéteis teleguiados e investidas rápidas vindas do alto.","地上と上空を自由に行き来する飛行型エネミーです。{LF}誘導弾と上空からの素早い突進攻撃が得意です。"
"Operação / Movimentação","操作 / 移動"
"Use o analógico esquerdo para controlar o jogador.","左スティックで、プレイヤーを操作します。"
"Operação / Câmera","操作 / カメラ"
"Use o analógico direito para controlar a câmera.","右アナログスティックで、カメラを操作します。"
"Controles / Navegação","Controls: Navigation"
"Pressione {01}{0D} para exibir uma seta de navegação que irá{LF}apontar na direção do seu próximo objetivo.","Press {01}{0D} to display a navigation arrow that will{LF}point you in the direction of your next goal."
"Controles / Mini-mapa","Controls: Mini-map"
"Use o mini-mapa no canto superior direito da tela para verificar seus{LF}arredores. Pressione {01}{0A} para alterar o nível de zoom.","Use the mini-map at the top-right of the screen to check your{LF}current surroundings. Press {01}{0A} to change the zoom level."
"Operação / Ataque Normal","操作 / 通常攻撃"
"Pressione o botão {01}{03} para realizar um ataque normal.{LF}O ataque mudará se você pressioná-lo repetidamente.","{01}{03}ボタンを押すと通常攻撃を行います。{LF}連打することで攻撃が変化します。"
"Controles / Travar Mira","Controls: Locking On"
"Pressione {01}{08} para travar a mira em um inimigo; pressione novamente para cancelar.{LF}Use o analógico direito para alternar entre alvos.","Press {01}{08} to lock on to a foe; press it again to cancel.{LF}Use the right stick to switch between targets."
"Controles / Ataques de Estamina","Controls: Stamina Attacks"
"Pressione {01}{04} para realizar um ataque de estamina, um movimento poderoso{LF}que consome energia do seu Medidor de Estamina.","Press {01}{04} to perform a stamina attack, a powerful move{LF}that consumes energy from your Stamina Gauge."
"O Medidor de Sangue","The Blood Gauge"
"Seu medidor de sangue se enche à medida que você derrota inimigos e sofre dano;{LF}uma vez que ele se encha até um certo ponto, você pode ativar o Modo Intoner.","Your blood gauge fills up as you defeat foes and take damage;{LF}once it fills to a certain point, you can activate Intoner Mode."
"Controles / Intoner","操作 / ウタウタイ"
"Intoner","ウタウタイ"
"Controles / Corte de Salto","操作 / ジャンプ斬り"
"Corte de Salto","ジャンプ斬り"
"Inimigo / Lanceiro","エネミー / 槍兵"
"Inimigo / Tutorial do Lanceiro","エネミー / 槍兵のチュートリアル"
"Controles / Sopro de Fogo","Controls: Fire Breath"
"Pressione {01}{04} enquanto estiver no chão para soprar fogo,{LF}desencadeando um ataque poderoso que consome estamina.","Press {01}{04} while on the ground to breathe fire,{LF}unleashing a powerful attack that consumes stamina."
"Controles / Parry","Controls: Parrying"
"Defenda momentos antes de um ataque te acertar, e você pode contra-atacar{LF}com um ataque poderoso, sem consumir estamina.","Guard just before an attack hits, and you can counter with{LF}a powerful attack of your own, without consuming any stamina."
"Inimigo / Soldado de Escudo Pequeno","エネミー / 小盾兵"
"Inimigo / Tutorial do Soldado de Escudo Pequeno","エネミー / 小盾兵のチュートリアル"
"Habilidade do Discípulo / Dito","使徒アビリティ / ディト"
"Habilidade do Discípulo / Tutorial de Dito","使徒アビリティ / ディトのチュートリアル"
"Linhas de Queda","Fall Lines"
"Cair de uma plataforma além da linha de queda,{LF}e você sofrerá dano e será teleportado de volta para o topo.","Fall off a ledge beyond the fall line,{LF}and you'll take damage and be warped back to the top."
"Controles / Ataque de Troca de Arma","操作 / 武器チェンジ攻撃"
"Controles / Tutorial do Ataque de Troca de Arma","操作 / 武器チェンジ攻撃のチュートリアル"
"Inimigo / Ogro","エネミー / オーガ"
"Inimigo / Tutorial do Ogro","エネミー / オーガのチュートリアル"
"Inimigo / Espírito","エネミー / スピリット"
"Inimigo / Tutorial do Espírito","エネミー / スピリットのチュートリアル"
"Habilidade do Discípulo / Decadus","使徒アビリティ / デカート"
"Habilidade do Discípulo / Tutorial de Decadus","使徒アビリティ / デカートのチュートリアル"
"Habilidade do Discípulo / Octa","使徒アビリティ / オクタ"
"Habilidade do Discípulo / Tutorial de Octa","使徒アビリティ / オクタのチュートリアル"
"Controles / Multi Lock-on de Chakram","Controls: Chakram Multi Lock-on"
"Pressione {01}{04} e use o analógico esquerdo para travar a mira em múltiplos inimigos.{LF}Solte {01}{04} para atacar todos os inimigos mirados ao mesmo tempo.","Hold {01}{04} and use the left stick to lock on to multiple foes.{LF}Release {01}{04} to attack all targeted foes at once."
"Inimigo / Cavaleiro","エネミー / 騎馬兵"
"Inimigo / Tutorial do Cavaleiro","エネミー / 騎馬兵のチュートリアル"
"Inimigo / Mago","エネミー / 魔導士"
"Inimigo / Tutorial do Mago","エネミー / 魔導士のチュートリアル"
"Dano Solar","Sun Damage"
"Se você entrar na luz solar magicamente aprimorada, você sofrerá dano.{LF}Retire-se para áreas sombreadas para recuperar sua saúde.","If you enter the magically enhanced sunlight, you'll take damage.{LF}Retreat into shaded areas to recover your health."
"Habilidade do Discípulo / Cent","使徒アビリティ / セント"
"Habilidade do Discípulo / Tutorial de Cent","使徒アビリティ / セントのチュートリアル"
"Baú","宝箱"
"Tutorial do Baú","宝箱のチュートリアル"
"Loja de Armas / Comprando e Aprimorando","The Weapon Shop: Buying and Upgrading"
"Abasteça-se de itens e compre ou aprimore armas{LF}entre missões usando ouro e materiais básicos.","Stock up on items and purchase or upgrade weapons{LF}between missions using gold and base materials."
"Loja / Aprimoramento","ショップ / 強化"
"Loja / Tutorial de Aprimoramento","ショップ / 強化のチュートリアル"
"Controles / Círculos de Invocação","Controls: Summon Circles"
"Entre em um círculo de invocação e pressione {01}{02} para chamar Mikhail ao campo de batalha{LF}para atacar conforme a situação.","Enter a summon circle and press {01}{02} to call Mikhail over{LF}to the battlefield to attack as the situation demands."
"Medição de Sangue","The Blood Gauge"
"Sua medição de sangue se enche à medida que você derrota inimigos e sofre dano;{LF}uma vez que se encha até um certo ponto, você pode ativar o Modo Intoner.","Your blood gauge fills up as you defeat foes and take damage;{LF}once it fills to a certain point, you can activate Intoner Mode."
"Controles / Modo Intoner (Quando Montado)","Controls: Intoner Mode (When Mounted)"
"Pressione {01}{0A} e {01}{0D} simultaneamente para ativar o Modo Intoner.{LF}Pressione novamente para encerrar o Modo Intoner.","Press {01}{0A} and {01}{0D} simultaneously to activate Intoner Mode.{LF}Press them again to end Intoner Mode."
"Dano Frio","Cold Damage"
"O frio magicamente aprimorado causará danos.{LF}Aqueça-se perto de uma fogueira para recuperar sua saúde.","The magically enhanced cold will cause you to take damage.{LF}Warm up by a fire to recover your health."
"Pedidos de Accord / Saque de Itens","Accord's Requests: Item Raiding"
"Certos inimigos carregarão itens especiais para o combate;{LF}derrote-os e recupere os itens para ter sucesso.","Certain foes will be carrying special items into combat;{LF}defeat them and recover the items to succeed."
"Pedidos de Accord / Saque de Itens","Accord's Requests: Item Raiding"
"Coletar todos os itens solicitados para ganhar uma recompensa de Accord,{LF}incluindo um bônus de conclusão especial apenas pela primeira vez.","Collect all the requested items to earn a reward from Accord,{LF}including a first-time-only special completion bonus."
"Usando Bombas","Using Bombs"
"Alguns soldados carregam bombas mortais que caem (e inflamam!){LF}quando derrotados. Use-as em seu favor!","Some soldiers carry deadly bombs that drop (and ignite!){LF}when defeated. Use them to your advantage!"
"Bombas e os Mortos-Vivos","Bombs and the Undead"
"Acontece que os mortos-vivos são fracos contra explosivos.{LF}Se uma bomba explodisse perto...","As it happens, the undead are weak against explosives.{LF}If a bomb were to go off nearby..."
"Pedidos de Accord / Caça ao Tesouro","Accord's Requests: Treasure Hunting"
"Repelir os inimigos atacantes e recupere os itens{LF}trancados em baús que eles estão guardando.","Fend off the attacking foes and recover the items{LF}locked away in the treasure chests they're guarding."
"Pedidos de Accord / Caça ao Tesouro","Accord's Requests: Treasure Hunting"
"Desbloqueie todos os baús do tesouro para ganhar uma recompensa de Accord,{LF}incluindo um bônus de conclusão especial apenas para a primeira vez.","Unlock all the treasure chests to earn a reward from Accord,{LF}including a first-time-only special completion bonus."
"Tesouros dos Baús de Aço","Steel Treasure Chests"
"Os baús do tesouro reforçados com aço não se abrem tão facilmente quanto os normais;{LF}você precisará atingi-los várias vezes para quebrar todas as correntes.","Steel-reinforced treasure chests don't open as easily as normal ones;{LF}you'll need to hit them numerous times to break all the chains."
"Pedidos de Accord / Desafios de Sobrevivência","Accord's Requests: Survival Challenges"
"Derrote os inimigos que o atacam em cada rodada{LF}e tente permanecer vivo até o fim.","Defeat the enemies that attack you in each round{LF}and try to stay alive until the end."
"Pedidos de Accord / Desafios de Sobrevivência","Accord's Requests: Survival Challenges"
"Complete todas as rodadas para ganhar uma recompensa de Accord,{LF}incluindo um bônus de conclusão especial apenas para a primeira vez.","Complete every round to earn a reward from Accord,{LF}including a first-time-only special completion bonus."
"Círculos de Desafio","Challenge Circles"
"Vença uma rodada e um círculo de desafio aparecerá. Coleta a experiência{LF}e o ouro que surgirem, e então escolha se deseja continuar ou se retirar.","Win a round, and a challenge circle will appear. Collect the experience{LF}and gold that emerges, and then choose whether to continue or retire."
"Pedidos de Accord / Falhando em um Desafio de Sobrevivência","Accord's Requests: Failing a Survival Challenge"
"Se você falhar em um Desafio de Sobrevivência, perderá toda a experiência e ouro ganhos.{LF}Se você se retirar, no entanto, poderá manter o que você ganhou até agora.","If you fail in a Survival Challenge, you'll lose all earned experience and gold.{LF}If you retire, however, you can keep what you've earned so far."
"Pedidos de Accord / Farmando Ouro","Accord's Requests: Gold Farming"
"Ataque os inimigos em terra e eles vão deixar cair moedas de ouro.{LF}Derrote-os e pegue o máximo de ouro que puder!","Land attacks on your foes and they'll drop gold coins.{LF}Defeat them and grab as much gold as you can!"
"Multiplique seu Dinheiro","Multiply your Money"
"Soldados Dourados valem uma fortuna — literalmente! Derrote quantos{LF}puder para aumentar o multiplicador do dinheiro ganho.","Gold soldiers are worth a fortune—literally! Defeat as many{LF}as you can to increase the multiplier for money earned."
