"translation","source"
"Uh, se você não notou, Zero está um pouco{LF}amarrada no momento. Ela não pode usar{LF}seus poderes loucos ou qualquer coisa assim.{#Name=""Dito""}","Uh, if you hadn't noticed, Zero's a bit{LF}tied up at the moment. She can't use{LF}her crazy powers or any of that junk.{#Name=""Dito""}"
"Agora é nossa chance de sair daqui!{#Name=""Dito""}","Now's our chance to haul ass outta here!{#Name=""Dito""}"
"Bem...{#Name=""Decadus""}","Well...{#Name=""Decadus""}"
"Essa é uma possibilidade...{#Name=""Octa""}","That's one possibility...{#Name=""Octa""}"
"Mmm... Suponho que possa funcionar?{#Name=""Cent""}","Mmm... I suppose it might work?{#Name=""Cent""}"
"Você supõe errado, idiotas!{#Name=""Zero""}","You suppose wrong, assholes!{#Name=""Zero""}"
"Para onde você vai, Mikhail?{LF}Lady Zero precisa de você!{#Name=""Decadus""}","Where are you going, Mikhail?{LF}Lady Zero needs you!{#Name=""Decadus""}"
"Vai correr e se mijar, é?{#Name=""Dito""}","Gonna run off and piss yourself, are ya?{#Name=""Dito""}"
"Não estou correndo! E não estou me mijando,{LF}nem isso! Ainda não, pelo menos...{#Name=""Mikhail""}","I'm not running! And I'm not pissing myself,{LF}either! Not yet, anyway...{#Name=""Mikhail""}"
"Você está bem!?{#Name=""Mikhail""}","Are you okay!?{#Name=""Mikhail""}"
"Apenas se apresse e puxe para fora!{#Name=""Zero""}","Just hurry up and pull it out!{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Agora ISSO é uma visão lamentável!{#Name=""Dito""}","Now THERE'S a sorry sight!{#Name=""Dito""}"
"Você disse algo?{#Name=""Zero""}","You say something?{#Name=""Zero""}"
"Quem, eu? N-Não! Nada em absoluto!{#Name=""Dito""}","Who, me? N-No! Nothing at all!{#Name=""Dito""}"
"É Zero! Ela está aqui! A traidora está aqui!{#Name=""Soldier B""}","It's Zero! She's here! The traitor is here!{#Name=""Soldier B""}"
"Proteja-nos, Lady Three! Por favor!{#Name=""Soldier C""}","Protect us, Lady Three! Please!{#Name=""Soldier C""}"
"Há algo estranho acontecendo nesta floresta.{#Name=""Soldier G""}","There's something weird going on in this forest.{#Name=""Soldier G""}"
"Quem se importa? Mate-a!{#Name=""Soldier E""}","Who cares? Kill her!{#Name=""Soldier E""}"
"Se isso continuar... Lady Three vai... Uuurgh...{#Name=""Soldier F""}","If this keeps up... Lady Three will... Uuurgh...{#Name=""Soldier F""}"
"Levante-se, velho!{#Name=""Soldier A""}","Get up, old man!{#Name=""Soldier A""}"
"Merda... Todo o meu corpo está coçando como o inferno!{#Name=""Soldier D""}","Shit... My whole body's itchy as hell!{#Name=""Soldier D""}"
"Não podemos lutar assim...{#Name=""Soldier G""}","We can't fight like this...{#Name=""Soldier G""}"
"O que diabos está acontecendo!?{#Name=""Soldier F""}","What the hell is happening!?{#Name=""Soldier F""}"
"Isso é ruim! Como ela conseguiu chegar tão longe!?{#Name=""Soldier E""}","This is bad! How'd she get this far!?{#Name=""Soldier E""}"
"Veja!? Eu disse que nossas posições defensivas não—{#Name=""Soldier D""}","See!? I told you our defensive positions weren't—{#Name=""Soldier D""}"
"Apenas feche a boca e lute, idiota!{#Name=""Soldier G""}","Just shut up and fight, idiot!{#Name=""Soldier G""}"
